organ,age,Tsoil,Ksoil,SRWC,t,Tr,soil_water_potential,proteins,sucrose,green_area,xylem_water_potential,plant,axis,amino_acids,mstruct,total_water_potential
xylem,NA,NA,NA,NA,2069,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04367226
phloem,NA,NA,NA,NA,2070,NA,NA,NA,3139.42626553,NA,NA,1,MS,701.26999126,NA,NA
roots,NA,NA,NA,NA,2070,NA,NA,NA,2145.78072978,NA,NA,1,MS,59.97523426,1.54243637,NA
xylem,NA,NA,NA,NA,2070,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03911027
phloem,NA,NA,NA,NA,2071,NA,NA,NA,3059.12615122,NA,NA,1,MS,700.17246698,NA,NA
roots,NA,NA,NA,NA,2071,NA,NA,NA,2147.86047307,NA,NA,1,MS,65.52384995,1.54457749,NA
xylem,NA,NA,NA,NA,2071,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03719064
phloem,NA,NA,NA,NA,2072,NA,NA,NA,2980.11110242,NA,NA,1,MS,698.97810864,NA,NA
roots,NA,NA,NA,NA,2072,NA,NA,NA,2113.11180350,NA,NA,1,MS,69.53490836,1.54672054,NA
xylem,NA,NA,NA,NA,2072,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03609854
phloem,NA,NA,NA,NA,2073,NA,NA,NA,2898.55168495,NA,NA,1,MS,697.47428799,NA,NA
roots,NA,NA,NA,NA,2073,NA,NA,NA,2069.41851982,NA,NA,1,MS,70.31913055,1.54882216,NA
xylem,NA,NA,NA,NA,2073,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541280
phloem,NA,NA,NA,NA,2074,NA,NA,NA,2817.05008266,NA,NA,1,MS,696.41412936,NA,NA
roots,NA,NA,NA,NA,2074,NA,NA,NA,2020.19893387,NA,NA,1,MS,69.34951528,1.55087073,NA
xylem,NA,NA,NA,NA,2074,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541439
phloem,NA,NA,NA,NA,2075,NA,NA,NA,2736.08812768,NA,NA,1,MS,695.73313129,NA,NA
roots,NA,NA,NA,NA,2075,NA,NA,NA,1967.86853005,NA,NA,1,MS,67.54431612,1.55285819,NA
xylem,NA,NA,NA,NA,2075,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541435
phloem,NA,NA,NA,NA,2076,NA,NA,NA,2656.71399131,NA,NA,1,MS,695.30442695,NA,NA
roots,NA,NA,NA,NA,2076,NA,NA,NA,1913.87361673,NA,NA,1,MS,65.34215193,1.55477910,NA
xylem,NA,NA,NA,NA,2076,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541302
phloem,NA,NA,NA,NA,2077,NA,NA,NA,2578.93009048,NA,NA,1,MS,694.90023354,NA,NA
roots,NA,NA,NA,NA,2077,NA,NA,NA,1859.48585214,NA,NA,1,MS,63.10366771,1.55662967,NA
xylem,NA,NA,NA,NA,2077,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541267
phloem,NA,NA,NA,NA,2078,NA,NA,NA,2502.75104126,NA,NA,1,MS,694.52664898,NA,NA
roots,NA,NA,NA,NA,2078,NA,NA,NA,1804.99870703,NA,NA,1,MS,60.84589172,1.55840773,NA
xylem,NA,NA,NA,NA,2078,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541182
phloem,NA,NA,NA,NA,2079,NA,NA,NA,2428.69990099,NA,NA,1,MS,694.00562255,NA,NA
roots,NA,NA,NA,NA,2079,NA,NA,NA,1751.36296660,NA,NA,1,MS,58.76580055,1.56011153,NA
xylem,NA,NA,NA,NA,2079,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541154
phloem,NA,NA,NA,NA,2080,NA,NA,NA,2356.10864734,NA,NA,1,MS,693.24278198,NA,NA
roots,NA,NA,NA,NA,2080,NA,NA,NA,1699.26232617,NA,NA,1,MS,56.94886091,1.56174073,NA
xylem,NA,NA,NA,NA,2080,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541122
phloem,NA,NA,NA,NA,2081,NA,NA,NA,2285.57606265,NA,NA,1,MS,692.44423099,NA,NA
roots,NA,NA,NA,NA,2081,NA,NA,NA,1648.19669343,NA,NA,1,MS,55.17574381,1.56329614,NA
xylem,NA,NA,NA,NA,2081,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541096
phloem,NA,NA,NA,NA,2082,NA,NA,NA,2217.09951443,NA,NA,1,MS,692.09170399,NA,NA
roots,NA,NA,NA,NA,2082,NA,NA,NA,1598.67937636,NA,NA,1,MS,53.07212134,1.56477805,NA
xylem,NA,NA,NA,NA,2082,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541075
phloem,NA,NA,NA,NA,2083,NA,NA,NA,2140.45850289,NA,NA,1,MS,707.21759291,NA,NA
roots,NA,NA,NA,NA,2083,NA,NA,NA,1554.09800700,NA,NA,1,MS,34.74268749,1.56618769,NA
xylem,NA,NA,NA,NA,2083,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03546003
phloem,NA,NA,NA,NA,2084,NA,NA,NA,2087.47180847,NA,NA,1,MS,728.21883961,NA,NA
roots,NA,NA,NA,NA,2084,NA,NA,NA,1509.24525358,NA,NA,1,MS,22.58004572,1.56753148,NA
xylem,NA,NA,NA,NA,2084,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03778740
phloem,NA,NA,NA,NA,2085,NA,NA,NA,2097.77059161,NA,NA,1,MS,740.74268955,NA,NA
roots,NA,NA,NA,NA,2085,NA,NA,NA,1474.98137060,NA,NA,1,MS,20.66313427,1.56880846,NA
xylem,NA,NA,NA,NA,2085,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03892137
phloem,NA,NA,NA,NA,2086,NA,NA,NA,2179.77222619,NA,NA,1,MS,745.24712793,NA,NA
roots,NA,NA,NA,NA,2086,NA,NA,NA,1463.92334321,NA,NA,1,MS,25.62591469,1.57003390,NA
xylem,NA,NA,NA,NA,2086,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04291662
phloem,NA,NA,NA,NA,2087,NA,NA,NA,2320.06787284,NA,NA,1,MS,742.14254126,NA,NA
roots,NA,NA,NA,NA,2087,NA,NA,NA,1485.69982425,NA,NA,1,MS,34.90491260,1.57124215,NA
xylem,NA,NA,NA,NA,2087,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04558594
phloem,NA,NA,NA,NA,2088,NA,NA,NA,2511.45909022,NA,NA,1,MS,734.47555195,NA,NA
roots,NA,NA,NA,NA,2088,NA,NA,NA,1546.30849610,NA,NA,1,MS,45.91439930,1.57248200,NA
xylem,NA,NA,NA,NA,2088,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04679693
phloem,NA,NA,NA,NA,2089,NA,NA,NA,2744.33217901,NA,NA,1,MS,725.11637975,NA,NA
roots,NA,NA,NA,NA,2089,NA,NA,NA,1648.94676337,NA,NA,1,MS,56.63172363,1.57381060,NA
xylem,NA,NA,NA,NA,2089,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04902589
phloem,NA,NA,NA,NA,2090,NA,NA,NA,2948.56891343,NA,NA,1,MS,716.30998606,NA,NA
roots,NA,NA,NA,NA,2090,NA,NA,NA,1782.92043838,NA,NA,1,MS,64.16599809,1.57528765,NA
xylem,NA,NA,NA,NA,2090,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.05193601
phloem,NA,NA,NA,NA,2091,NA,NA,NA,3105.37919762,NA,NA,1,MS,711.96027549,NA,NA
roots,NA,NA,NA,NA,2091,NA,NA,NA,1922.53555866,NA,NA,1,MS,66.39321000,1.57695281,NA
xylem,NA,NA,NA,NA,2091,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04876161
phloem,NA,NA,NA,NA,2092,NA,NA,NA,3203.78865288,NA,NA,1,MS,712.56212128,NA,NA
roots,NA,NA,NA,NA,2092,NA,NA,NA,2046.54517492,NA,NA,1,MS,64.18680066,1.57880539,NA
xylem,NA,NA,NA,NA,2092,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04668458
phloem,NA,NA,NA,NA,2093,NA,NA,NA,3210.84541289,NA,NA,1,MS,717.59289674,NA,NA
roots,NA,NA,NA,NA,2093,NA,NA,NA,2134.68081326,NA,NA,1,MS,57.87120414,1.58081613,NA
xylem,NA,NA,NA,NA,2093,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04371270
phloem,NA,NA,NA,NA,2094,NA,NA,NA,3159.16305669,NA,NA,1,MS,720.02295189,NA,NA
roots,NA,NA,NA,NA,2094,NA,NA,NA,2175.30153823,NA,NA,1,MS,61.08983537,1.58293421,NA
xylem,NA,NA,NA,NA,2094,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03912573
phloem,NA,NA,NA,NA,2095,NA,NA,NA,3077.00884705,NA,NA,1,MS,718.59393290,NA,NA
roots,NA,NA,NA,NA,2095,NA,NA,NA,2174.93691763,NA,NA,1,MS,66.58864102,1.58510009,NA
xylem,NA,NA,NA,NA,2095,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03719794
phloem,NA,NA,NA,NA,2096,NA,NA,NA,2997.41833762,NA,NA,1,MS,717.29247944,NA,NA
roots,NA,NA,NA,NA,2096,NA,NA,NA,2137.90170695,NA,NA,1,MS,70.49193223,1.58726499,NA
xylem,NA,NA,NA,NA,2096,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03610264
phloem,NA,NA,NA,NA,2097,NA,NA,NA,2915.50131094,NA,NA,1,MS,715.76979759,NA,NA
roots,NA,NA,NA,NA,2097,NA,NA,NA,2091.94576028,NA,NA,1,MS,71.09625069,1.58938510,NA
xylem,NA,NA,NA,NA,2097,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03541934
phloem,NA,NA,NA,NA,2098,NA,NA,NA,2833.27996157,NA,NA,1,MS,714.46692418,NA,NA
roots,NA,NA,NA,NA,2098,NA,NA,NA,2041.66359843,NA,NA,1,MS,70.19367473,1.59144861,NA
xylem,NA,NA,NA,NA,2098,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03542270
phloem,NA,NA,NA,NA,2099,NA,NA,NA,2752.35072845,NA,NA,1,MS,713.63951361,NA,NA
roots,NA,NA,NA,NA,2099,NA,NA,NA,1988.16764035,NA,NA,1,MS,68.31310591,1.59344878,NA
xylem,NA,NA,NA,NA,2099,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03542465
phloem,NA,NA,NA,NA,2100,NA,NA,NA,2672.65291749,NA,NA,1,MS,713.05041890,NA,NA
roots,NA,NA,NA,NA,2100,NA,NA,NA,1933.19250504,NA,NA,1,MS,66.05895697,1.59538000,NA
xylem,NA,NA,NA,NA,2100,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03542625
phloem,NA,NA,NA,NA,2101,NA,NA,NA,2594.51717940,NA,NA,1,MS,712.58247750,NA,NA
roots,NA,NA,NA,NA,2101,NA,NA,NA,1877.64042553,NA,NA,1,MS,63.66451129,1.59723868,NA
xylem,NA,NA,NA,NA,2101,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03542726
phloem,NA,NA,NA,NA,2102,NA,NA,NA,2517.77777205,NA,NA,1,MS,711.96684549,NA,NA
roots,NA,NA,NA,NA,2102,NA,NA,NA,1822.86029649,NA,NA,1,MS,61.44145943,1.59902242,NA
xylem,NA,NA,NA,NA,2102,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03542848
phloem,NA,NA,NA,NA,2103,NA,NA,NA,2443.32790256,NA,NA,1,MS,711.39160904,NA,NA
roots,NA,NA,NA,NA,2103,NA,NA,NA,1768.41268480,NA,NA,1,MS,59.20561243,1.60073069,NA
xylem,NA,NA,NA,NA,2103,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03543043
phloem,NA,NA,NA,NA,2104,NA,NA,NA,2370.41649601,NA,NA,1,MS,710.62000719,NA,NA
roots,NA,NA,NA,NA,2104,NA,NA,NA,1715.39782387,NA,NA,1,MS,57.19890966,1.60236251,NA
xylem,NA,NA,NA,NA,2104,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03543198
phloem,NA,NA,NA,NA,2105,NA,NA,NA,2299.31012566,NA,NA,1,MS,709.77417039,NA,NA
roots,NA,NA,NA,NA,2105,NA,NA,NA,1663.63158206,NA,NA,1,MS,55.28969589,1.60391860,NA
xylem,NA,NA,NA,NA,2105,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03543359
phloem,NA,NA,NA,NA,2106,NA,NA,NA,2230.43421523,NA,NA,1,MS,709.59426046,NA,NA
roots,NA,NA,NA,NA,2106,NA,NA,NA,1613.01652628,NA,NA,1,MS,52.91758295,1.60539963,NA
xylem,NA,NA,NA,NA,2106,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03543513
phloem,NA,NA,NA,NA,2107,NA,NA,NA,2152.92199466,NA,NA,1,MS,725.40936354,NA,NA
roots,NA,NA,NA,NA,2107,NA,NA,NA,1567.58894690,NA,NA,1,MS,34.34669945,1.60680633,NA
xylem,NA,NA,NA,NA,2107,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03548703
phloem,NA,NA,NA,NA,2108,NA,NA,NA,2101.26572652,NA,NA,1,MS,746.77491390,NA,NA
roots,NA,NA,NA,NA,2108,NA,NA,NA,1522.10537945,NA,NA,1,MS,22.44759870,1.60814558,NA
xylem,NA,NA,NA,NA,2108,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03785120
phloem,NA,NA,NA,NA,2109,NA,NA,NA,2118.21826123,NA,NA,1,MS,758.82220924,NA,NA
roots,NA,NA,NA,NA,2109,NA,NA,NA,1488.44987552,NA,NA,1,MS,21.00580762,1.60941679,NA
xylem,NA,NA,NA,NA,2109,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03900328
phloem,NA,NA,NA,NA,2110,NA,NA,NA,2206.26174650,NA,NA,1,MS,762.83707801,NA,NA
roots,NA,NA,NA,NA,2110,NA,NA,NA,1479.04642764,NA,NA,1,MS,26.46646237,1.61063721,NA
xylem,NA,NA,NA,NA,2110,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04305596
phloem,NA,NA,NA,NA,2111,NA,NA,NA,2354.08060050,NA,NA,1,MS,760.08319607,NA,NA
roots,NA,NA,NA,NA,2111,NA,NA,NA,1503.80137002,NA,NA,1,MS,36.35807655,1.61184286,NA
xylem,NA,NA,NA,NA,2111,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04576422
phloem,NA,NA,NA,NA,2112,NA,NA,NA,2549.44766425,NA,NA,1,MS,751.88986902,NA,NA
roots,NA,NA,NA,NA,2112,NA,NA,NA,1567.98337372,NA,NA,1,MS,47.60505135,1.61308462,NA
xylem,NA,NA,NA,NA,2112,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04699360
phloem,NA,NA,NA,NA,2113,NA,NA,NA,2788.91844438,NA,NA,1,MS,742.23798267,NA,NA
roots,NA,NA,NA,NA,2113,NA,NA,NA,1674.56331399,NA,NA,1,MS,58.52592304,1.61442066,NA
xylem,NA,NA,NA,NA,2113,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04927286
phloem,NA,NA,NA,NA,2114,NA,NA,NA,2997.77823436,NA,NA,1,MS,733.26493863,NA,NA
roots,NA,NA,NA,NA,2114,NA,NA,NA,1812.34826605,NA,NA,1,MS,66.06292525,1.61591144,NA
xylem,NA,NA,NA,NA,2114,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.05222403
phloem,NA,NA,NA,NA,2115,NA,NA,NA,3158.85588515,NA,NA,1,MS,728.98154122,NA,NA
roots,NA,NA,NA,NA,2115,NA,NA,NA,1955.59637690,NA,NA,1,MS,68.25392925,1.61759661,NA
xylem,NA,NA,NA,NA,2115,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04901226
phloem,NA,NA,NA,NA,2116,NA,NA,NA,3258.92151662,NA,NA,1,MS,729.62082090,NA,NA
roots,NA,NA,NA,NA,2116,NA,NA,NA,2082.75831037,NA,NA,1,MS,65.93486884,1.61947522,NA
xylem,NA,NA,NA,NA,2116,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04691021
phloem,NA,NA,NA,NA,2117,NA,NA,NA,3264.72627638,NA,NA,1,MS,735.00504896,NA,NA
roots,NA,NA,NA,NA,2117,NA,NA,NA,2171.97892998,NA,NA,1,MS,59.18863180,1.62151708,NA
xylem,NA,NA,NA,NA,2117,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04393796
phloem,NA,NA,NA,NA,2118,NA,NA,NA,3211.40000433,NA,NA,1,MS,737.86975147,NA,NA
roots,NA,NA,NA,NA,2118,NA,NA,NA,2212.42747323,NA,NA,1,MS,61.55181694,1.62366839,NA
xylem,NA,NA,NA,NA,2118,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03925608
phloem,NA,NA,NA,NA,2119,NA,NA,NA,3126.26001972,NA,NA,1,MS,736.60541210,NA,NA
roots,NA,NA,NA,NA,2119,NA,NA,NA,2211.73718929,NA,NA,1,MS,66.87245567,1.62586766,NA
xylem,NA,NA,NA,NA,2119,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03728680
phloem,NA,NA,NA,NA,2120,NA,NA,NA,3045.88659735,NA,NA,1,MS,735.63691301,NA,NA
roots,NA,NA,NA,NA,2120,NA,NA,NA,2173.09599126,NA,NA,1,MS,70.49011863,1.62806551,NA
xylem,NA,NA,NA,NA,2120,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03616725
phloem,NA,NA,NA,NA,2121,NA,NA,NA,2962.58559557,NA,NA,1,MS,734.16065237,NA,NA
roots,NA,NA,NA,NA,2121,NA,NA,NA,2126.71035807,NA,NA,1,MS,71.13201488,1.63021622,NA
xylem,NA,NA,NA,NA,2121,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03546379
phloem,NA,NA,NA,NA,2122,NA,NA,NA,2880.05544571,NA,NA,1,MS,733.18458892,NA,NA
roots,NA,NA,NA,NA,2122,NA,NA,NA,2074.63652836,NA,NA,1,MS,69.89276801,1.63230927,NA
xylem,NA,NA,NA,NA,2122,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03546736
phloem,NA,NA,NA,NA,2123,NA,NA,NA,2798.03808519,NA,NA,1,MS,732.42304399,NA,NA
roots,NA,NA,NA,NA,2123,NA,NA,NA,2020.21285765,NA,NA,1,MS,67.96536527,1.63433620,NA
xylem,NA,NA,NA,NA,2123,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03546929
phloem,NA,NA,NA,NA,2124,NA,NA,NA,2716.63041110,NA,NA,1,MS,731.81204006,NA,NA
roots,NA,NA,NA,NA,2124,NA,NA,NA,1964.60750219,NA,NA,1,MS,65.72879505,1.63629241,NA
xylem,NA,NA,NA,NA,2124,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03547078
phloem,NA,NA,NA,NA,2125,NA,NA,NA,2637.07766405,NA,NA,1,MS,731.28312725,NA,NA
roots,NA,NA,NA,NA,2125,NA,NA,NA,1908.55284301,NA,NA,1,MS,63.37801621,1.63817472,NA
xylem,NA,NA,NA,NA,2125,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03547195
phloem,NA,NA,NA,NA,2126,NA,NA,NA,2559.35663585,NA,NA,1,MS,730.73492355,NA,NA
roots,NA,NA,NA,NA,2126,NA,NA,NA,1852.73834046,NA,NA,1,MS,61.06094992,1.63998090,NA
xylem,NA,NA,NA,NA,2126,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03547335
phloem,NA,NA,NA,NA,2127,NA,NA,NA,2484.11755053,NA,NA,1,MS,730.09378395,NA,NA
roots,NA,NA,NA,NA,2127,NA,NA,NA,1797.70845123,NA,NA,1,MS,58.86761762,1.64170974,NA
xylem,NA,NA,NA,NA,2127,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03547490
phloem,NA,NA,NA,NA,2128,NA,NA,NA,2410.27890712,NA,NA,1,MS,729.30609470,NA,NA
roots,NA,NA,NA,NA,2128,NA,NA,NA,1743.94574605,NA,NA,1,MS,56.83929413,1.64336091,NA
xylem,NA,NA,NA,NA,2128,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03547685
phloem,NA,NA,NA,NA,2129,NA,NA,NA,2338.55063523,NA,NA,1,MS,728.42406806,NA,NA
roots,NA,NA,NA,NA,2129,NA,NA,NA,1691.50210394,NA,NA,1,MS,54.92648137,1.64493493,NA
xylem,NA,NA,NA,NA,2129,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03547844
phloem,NA,NA,NA,NA,2130,NA,NA,NA,2268.80752126,NA,NA,1,MS,728.08819439,NA,NA
roots,NA,NA,NA,NA,2130,NA,NA,NA,1640.56647342,NA,NA,1,MS,52.64352478,1.64643263,NA
xylem,NA,NA,NA,NA,2130,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03548008
phloem,NA,NA,NA,NA,2131,NA,NA,NA,2189.86897717,NA,NA,1,MS,744.42208483,NA,NA
roots,NA,NA,NA,NA,2131,NA,NA,NA,1594.52783894,NA,NA,1,MS,33.90986010,1.64785529,NA
xylem,NA,NA,NA,NA,2131,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03553280
phloem,NA,NA,NA,NA,2132,NA,NA,NA,2138.67738033,NA,NA,1,MS,765.91490291,NA,NA
roots,NA,NA,NA,NA,2132,NA,NA,NA,1548.38360445,NA,NA,1,MS,22.50117268,1.64920943,NA
xylem,NA,NA,NA,NA,2132,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03794128
phloem,NA,NA,NA,NA,2133,NA,NA,NA,2159.31706780,NA,NA,1,MS,777.58531865,NA,NA
roots,NA,NA,NA,NA,2133,NA,NA,NA,1515.02354192,NA,NA,1,MS,21.48925890,1.65049442,NA
xylem,NA,NA,NA,NA,2133,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03909824
phloem,NA,NA,NA,NA,2134,NA,NA,NA,2250.82663251,NA,NA,1,MS,781.16329508,NA,NA
roots,NA,NA,NA,NA,2134,NA,NA,NA,1506.82244668,NA,NA,1,MS,27.36307677,1.65172898,NA
xylem,NA,NA,NA,NA,2134,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04319503
phloem,NA,NA,NA,NA,2135,NA,NA,NA,2399.17335353,NA,NA,1,MS,777.21663804,NA,NA
roots,NA,NA,NA,NA,2135,NA,NA,NA,1532.79430787,NA,NA,1,MS,37.39667082,1.65295054,NA
xylem,NA,NA,NA,NA,2135,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04593100
phloem,NA,NA,NA,NA,2136,NA,NA,NA,2598.71727278,NA,NA,1,MS,768.86079663,NA,NA
roots,NA,NA,NA,NA,2136,NA,NA,NA,1599.07275717,NA,NA,1,MS,48.86932437,1.65421004,NA
xylem,NA,NA,NA,NA,2136,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04717245
phloem,NA,NA,NA,NA,2137,NA,NA,NA,2841.86270542,NA,NA,1,MS,758.93619388,NA,NA
roots,NA,NA,NA,NA,2137,NA,NA,NA,1707.80807656,NA,NA,1,MS,60.05701514,1.65556704,NA
xylem,NA,NA,NA,NA,2137,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04935999
phloem,NA,NA,NA,NA,2138,NA,NA,NA,3051.87145682,NA,NA,1,MS,749.91332428,NA,NA
roots,NA,NA,NA,NA,2138,NA,NA,NA,1848.16872448,NA,NA,1,MS,67.58347291,1.65708219,NA
xylem,NA,NA,NA,NA,2138,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.05231326
phloem,NA,NA,NA,NA,2139,NA,NA,NA,3213.07601936,NA,NA,1,MS,745.61431511,NA,NA
roots,NA,NA,NA,NA,2139,NA,NA,NA,1992.96749382,NA,NA,1,MS,69.67327084,1.65879590,NA
xylem,NA,NA,NA,NA,2139,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04909795
phloem,NA,NA,NA,NA,2140,NA,NA,NA,3311.86187841,NA,NA,1,MS,746.44024747,NA,NA
roots,NA,NA,NA,NA,2140,NA,NA,NA,2120.53179162,NA,NA,1,MS,66.97580460,1.66070588,NA
xylem,NA,NA,NA,NA,2140,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04699298
phloem,NA,NA,NA,NA,2141,NA,NA,NA,3314.41632029,NA,NA,1,MS,751.83288628,NA,NA
roots,NA,NA,NA,NA,2141,NA,NA,NA,2209.00974582,NA,NA,1,MS,60.03684226,1.66278049,NA
xylem,NA,NA,NA,NA,2141,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04397433
phloem,NA,NA,NA,NA,2142,NA,NA,NA,3258.48102630,NA,NA,1,MS,754.75282979,NA,NA
roots,NA,NA,NA,NA,2142,NA,NA,NA,2247.79090787,NA,NA,1,MS,61.78244145,1.66496437,NA
xylem,NA,NA,NA,NA,2142,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03930757
phloem,NA,NA,NA,NA,2143,NA,NA,NA,3171.15722796,NA,NA,1,MS,753.46985376,NA,NA
roots,NA,NA,NA,NA,2143,NA,NA,NA,2245.26701451,NA,NA,1,MS,66.61706563,1.66719456,NA
xylem,NA,NA,NA,NA,2143,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03734425
phloem,NA,NA,NA,NA,2144,NA,NA,NA,3089.56693951,NA,NA,1,MS,752.46367260,NA,NA
roots,NA,NA,NA,NA,2144,NA,NA,NA,2205.62203048,NA,NA,1,MS,70.23126348,1.66942109,NA
xylem,NA,NA,NA,NA,2144,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03622804
phloem,NA,NA,NA,NA,2145,NA,NA,NA,3003.34407928,NA,NA,1,MS,751.21435109,NA,NA
roots,NA,NA,NA,NA,2145,NA,NA,NA,2156.78918631,NA,NA,1,MS,70.45340696,1.67159874,NA
xylem,NA,NA,NA,NA,2145,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03550654
phloem,NA,NA,NA,NA,2146,NA,NA,NA,2919.41319041,NA,NA,1,MS,750.09565389,NA,NA
roots,NA,NA,NA,NA,2146,NA,NA,NA,2103.88479139,NA,NA,1,MS,69.26394899,1.67371511,NA
xylem,NA,NA,NA,NA,2146,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03551027
phloem,NA,NA,NA,NA,2147,NA,NA,NA,2836.24098862,NA,NA,1,MS,749.23301119,NA,NA
roots,NA,NA,NA,NA,2147,NA,NA,NA,2048.43556334,NA,NA,1,MS,67.30578929,1.67576362,NA
xylem,NA,NA,NA,NA,2147,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03551217
