Tillers_Photosynthesis,N_content_shoot,shoot_roots_ratio,sum_N_g,senesced_mstruct,plant,N_content_mstruct,axis,dry_mass_phloem,mstruct_laminae,sum_dry_mass_shoot,N_content_roots,sum_respi_shoot,Tillers_Photosynthesis_An,Total_Photosynthesis,t,mstruct_stem,N_content_mstruct_roots,C_N_ratio_shoot,mstruct_shoot,C_respired_shoot,sum_C_g,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,Cont_WSC_DM_stem,mstruct,sum_NSC_g,sum_respi_roots,sum_dry_mass,Cont_WSC_DM_roots,NNI,C_exudated,sum_dry_mass_roots,NS_stem,sum_dry_mass_laminae,NS_laminae,sum_N_g_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM,N_content_total_DM_shoot,sum_dry_mass_stem,Total_Transpiration,NS_shoot,NS,N_content,NS_roots,C_respired_roots,C_N_ratio,Cont_WSC_DM_laminae
66.19884149,6.87222490,0.60488781,0.09104048,0.00000000,1,4.40587998,MS,0.16493085,0.26868388,1.07679268,0.95726993,24.30130925,53.38619797,22.06725680,2094.00000000,0.21472238,1.07653664,5.95486070,0.48340626,31.90415294,1.21643692,0.30538620,15.30795526,4.989181623741662,2.06634047,0.30724711,9.66707858,2.85694540,7.375611048647944,1.98991924,43.37015268,1.78015273,62.05068172,0.51097914,47.41783713,0.07399961,5.8742532944581,6.80974408036294,5.17910255,0.56581354,0.00418838,55.10683964,27.67308501,3.18663707,11.07874138,35.79000042,13.36149481,6.854304139411285
0.00516420,6.89275172,0.60243513,0.09117133,0.00000000,1,4.40627210,MS,0.16243539,0.26900868,1.07314969,0.96565859,20.94446857,0.00000000,0.00258210,2095.00000000,0.21501749,1.08521786,5.93628530,0.48402617,28.34493118,1.21525179,0.30536000,15.28213741,4.956362282816695,2.06912626,0.30483624,9.78287053,2.85450279,7.269189806500259,1.99287561,32.99522220,1.78135310,62.03974224,0.50672180,46.91195877,0.07396954,5.528301890828578,6.614703381727222,5.18970801,0.56642789,0.00277001,54.89667750,27.51360194,3.19394794,11.01707521,36.49541576,13.32931909,6.167632075672467
0.00516420,6.90514771,0.60123384,0.09130394,0.00000000,1,4.40670261,MS,0.16002641,0.26935559,1.07105233,0.97372658,15.81325685,0.00000000,0.00258210,2096.00000000,0.21531282,1.09283566,5.92507472,0.48466841,23.48040029,1.21424409,0.30534814,15.25945248,4.905183578903175,2.07193340,0.30259339,9.79252628,2.85247622,7.111745095837314,1.99473404,23.06082565,1.78142389,61.99519248,0.50451133,46.61059595,0.07395775,5.300360055786301,6.431603347198345,5.19620656,0.56654100,0.00188597,54.74839139,27.36369253,3.20086606,10.89908486,36.49294178,13.29892273,5.744123488874826
0.00516420,6.91712318,0.60075178,0.09143481,0.00000000,1,4.40713947,MS,0.15752802,0.26970402,1.06979347,0.97912701,15.50118874,0.00000000,0.00258210,2097.00000000,0.21560840,1.09702056,5.91410929,0.48531242,23.18951338,1.21328294,0.30534602,15.24768967,4.848397991913902,2.07469753,0.30041602,9.73820603,2.85055135,6.939989195663346,1.99715507,20.08998286,1.78075788,61.94925068,0.50315968,46.39792681,0.07399893,5.109970771784775,6.253195126389301,5.20335068,0.56663379,0.00188756,54.63494252,27.21767577,3.20761854,10.74670389,35.88628685,13.26937615,5.404541228849944
0.00516420,6.92844823,0.60063067,0.09156336,0.00000000,1,4.40759917,MS,0.15504372,0.27004489,1.06896634,0.98332235,15.22211752,0.00000000,0.00258210,2098.00000000,0.21590409,1.09966351,5.90364728,0.48594899,22.82145548,1.21235934,0.30535010,15.24085483,4.786893712598576,2.07739760,0.29830440,9.64094843,2.84870619,6.762107183605,1.99974113,18.14262710,1.77973985,61.90274252,0.50224813,46.23277355,0.07406278,4.94330701990838,6.079609226653461,5.21051795,0.56671820,0.00188936,54.54029115,27.07575095,3.21420859,10.57970574,35.09083813,13.24066034,5.119798006336872
0.00516420,6.93906122,0.60074679,0.09168951,0.00000000,1,4.40807776,MS,0.15264565,0.27038515,1.06843100,0.98680812,14.94717720,0.00000000,0.00258210,2099.00000000,0.21619992,1.10141156,5.89376091,0.48658508,22.54088412,1.21147132,0.30536600,15.23661215,4.722577939634871,2.08003386,0.29625642,9.52600489,2.84693572,6.581222443061707,2.00236094,16.37291039,1.77850472,61.85609482,0.50163029,46.09871902,0.07413908,4.794568854745495,5.910706400166533,5.21750734,0.56680070,0.00189127,54.45797828,26.93780036,3.22063857,10.40514194,34.19478837,13.21275812,4.8759126292319
0.00516420,6.94899293,0.60101742,0.09181304,0.00000000,1,4.40857589,MS,0.15030748,0.27072486,1.06809171,0.98987274,14.67808419,0.00000000,0.00258210,2100.00000000,0.21649591,1.10264753,5.88443326,0.48722077,22.26711523,1.21061521,0.30539481,15.23367254,4.657622248609393,2.08260077,0.29427087,9.39597632,2.84523106,6.399663718506508,2.00494539,14.98855747,1.77713936,61.80988417,0.50120181,45.98485866,0.07422162,4.659615160113885,5.746454402405901,5.22423285,0.56688990,0.00189323,54.38399430,26.80380879,3.22690964,10.22763688,33.21428513,13.18565715,4.6618692649223465
0.00516420,6.95835297,0.60139941,0.09193382,0.00000000,1,4.40908845,MS,0.14802650,0.27106745,1.06789813,0.99261221,14.41228459,0.00000000,0.00258210,2101.00000000,0.21679206,1.10351087,5.87557335,0.48785951,22.03756914,1.20978876,0.30543933,15.23145895,4.5925146469873015,2.08509819,0.29234556,9.25756884,2.84358680,6.219087478633094,2.00748514,13.79983717,1.77568867,61.76388863,0.50091563,45.88560727,0.07430812,4.53524359446543,5.586726359870967,5.23071618,0.56698250,0.00189525,54.31591292,26.67365760,3.23302329,10.04962146,32.18136993,13.15934349,4.470418936616953
0.00516420,6.96729107,0.60184901,0.09205168,0.00000000,1,4.40962519,MS,0.14577011,0.27140630,1.06779904,0.99509844,14.15619274,0.00000000,0.00258210,2102.00000000,0.21708835,1.10411285,5.86705437,0.48849465,21.73859609,1.20898919,0.30549581,15.22978120,4.527337005038075,2.08751708,0.29048167,9.11206592,2.84199659,6.0412972620740035,2.00998134,12.95368299,1.77419755,61.71824148,0.50071863,45.79664393,0.07439667,4.41879095928595,5.4316868660873405,5.23700614,0.56708041,0.00189727,54.25219192,26.54751641,3.23897922,9.87348496,31.11154866,13.13380921,4.295858973453785
0.00516420,6.97586078,0.60236494,0.09216675,0.00000000,1,4.41018040,MS,0.14358331,0.27174796,1.06779356,0.99730731,13.89274545,0.00000000,0.00258210,2103.00000000,0.21738480,1.10443038,5.85883029,0.48913275,21.51045634,1.20821725,0.30556842,15.22854308,4.462083782673272,2.08986345,0.28867733,8.96769216,2.84046242,5.866665684566137,2.01244904,11.97662903,1.77266886,61.67264842,0.50061428,45.71709819,0.07448779,4.309221590821701,5.281187501571829,5.24314064,0.56717928,0.00189932,54.19219852,26.42523848,3.24477972,9.69939539,30.03636533,13.10903628,4.136033823935283
0.00516420,6.98412871,0.60292391,0.09227889,0.00000000,1,4.41075622,MS,0.14142011,0.27208915,1.06785315,0.99928907,13.64026287,0.00000000,0.00258210,2104.00000000,0.21768140,1.10453476,5.85084770,0.48977055,21.25431230,1.20746995,0.30565527,15.22758736,4.397325517322209,2.09213306,0.28693140,8.81927748,2.83897738,5.695974279365159,2.01488393,11.29468560,1.77112423,61.62726115,0.50057177,45.64432835,0.07458024,4.205103079477917,5.135197883829567,5.24913463,0.56728138,0.00190138,54.13502779,26.30680764,3.25042707,9.52850836,28.94502780,13.08500740,3.9872637692527664
0.00516420,6.99211122,0.60352819,0.09238820,0.00000000,1,4.41135594,MS,0.13930079,0.27242986,1.06798063,1.00102778,13.38652545,0.00000000,0.00258210,2105.00000000,0.21797817,1.10440820,5.84309295,0.49040802,20.99675128,1.20674766,0.30575618,15.22699258,4.334373949700964,2.09432662,0.28524394,8.67265173,2.83754276,5.529268891176867,2.01729328,10.57266182,1.76956213,61.58269719,0.50058482,45.57768294,0.07467439,4.106400633173814,4.993736614409694,5.25500340,0.56739581,0.00190345,54.08081286,26.19224456,3.25592280,9.36070748,27.86437753,13.06170739,3.848000657251158
4.33554485,6.99983739,0.60418507,0.09249480,0.00000000,1,4.41198370,MS,0.13731424,0.27277007,1.06819006,1.00245399,14.37560131,-9.22969968,1.44605025,2106.00000000,0.21827509,1.10397652,5.83590943,0.49104516,21.98182076,1.20608704,0.30587098,15.22702459,4.2690887735221015,2.09644479,0.28365133,8.52762398,2.83617494,5.366919804948251,2.01969739,9.82812054,1.76798487,61.53796506,0.50068215,45.52031286,0.07477157,4.008854896020124,4.855431101640724,5.26078447,0.56750791,0.00197016,54.03016952,26.08196487,3.26125166,9.19607691,26.79362526,13.03951147,3.7138877535626933
101.85427645,7.01009749,0.60595730,0.09259919,0.00000000,1,4.41267268,MS,0.13673969,0.27310471,1.06985084,0.99694482,43.94239019,90.89492776,33.95248042,2107.00000000,0.21857214,1.09544051,5.83234289,0.49167685,51.48360927,1.20624154,0.30599634,15.25343035,4.204892347542515,2.09848318,0.28290894,8.38519240,2.83540566,5.20448136448005,2.02404716,10.04712768,1.76555482,61.53834070,0.50156506,45.54949334,0.07499759,3.8677935498586815,4.700124405761656,5.27007616,0.56828578,0.00501218,54.04248532,25.99001930,3.26581820,8.99142272,25.73451969,13.02647992,3.485852164619492
167.63366761,7.00175423,0.60784694,0.09270249,0.00000000,1,4.41343554,MS,0.13747949,0.27344643,1.07261542,0.99741863,35.85907507,158.77693808,55.87907670,2108.00000000,0.21886888,1.09446508,5.84196045,0.49231531,43.48099947,1.20731226,0.30613852,15.25483652,4.144021788201838,2.10046089,0.28310946,8.19903205,2.83722974,5.069286042289649,2.02394557,8.81301750,1.76461432,61.54691048,0.50343131,45.68346685,0.07510190,3.951354829631394,4.646651864687376,5.26730773,0.56918411,0.00650858,54.10141417,25.96789534,3.26735922,8.86702190,24.71647503,13.02351522,3.733523775933963
375.44319661,6.97000094,0.61159372,0.09280374,0.00000000,1,4.41426626,MS,0.13921320,0.27377709,1.07968911,0.99409211,35.73506139,367.98487291,125.14939033,2109.00000000,0.21916555,1.09041998,5.86922922,0.49294264,43.22414935,1.21086801,0.30628650,15.26634853,4.123971137916822,2.10235943,0.28582986,8.03965347,2.84505894,5.033355773236982,2.02062896,10.88264618,1.76536984,61.56361829,0.50948573,46.26403188,0.07525434,4.419417021764318,4.800368339581404,5.25265102,0.57020338,0.01172531,54.34402061,26.10489026,3.26192690,8.83401547,23.71795315,13.04762038,4.750072485213562
495.45370286,6.93371846,0.61510788,0.09290270,0.00000000,1,4.41512691,MS,0.14214508,0.27409224,1.08769420,0.98880667,39.18133158,487.97198681,165.15320899,2110.00000000,0.21946159,1.08559836,5.90069302,0.49355383,46.47780232,1.21576382,0.30643389,15.28053258,4.15816168369528,2.10419104,0.28991976,7.95106720,2.85599246,5.118420452656846,2.01668429,16.64829282,1.76829826,61.59358297,0.51627513,46.90965688,0.07541765,4.956664389661069,5.056816252390392,5.23562045,0.57141907,0.01523294,54.62384296,26.32364878,3.25290441,8.91597624,23.00284518,13.08642007,5.8404561021340005
545.15292021,6.90330146,0.61717619,0.09299838,0.00008931,1,4.41605399,MS,0.14608289,0.27440496,1.09458220,0.98312661,38.57660779,537.61730017,181.71975731,2111.00000000,0.21966804,1.08174767,5.92730124,0.49407301,45.84074116,1.22111684,0.30652678,15.29375378,4.225000413598453,2.10591586,0.29451386,7.95190796,2.86811497,5.325265563539857,2.01344757,25.87226634,1.77353278,61.62843921,0.52210603,47.44267473,0.07556231,5.410643267444707,5.357848955642497,5.22110329,0.57247617,0.01683002,54.86195498,26.57491480,3.24249140,9.11682718,22.82158754,13.13051711,6.710670917644755
629.36898005,6.87421475,0.61861209,0.09309107,0.00000000,1,4.41677345,MS,0.15081513,0.27470685,1.10159527,0.97515194,38.89922667,621.71786101,209.79205819,2112.00000000,0.21987993,1.07651181,5.95293931,0.49458678,46.03303068,1.22733281,0.30660932,15.31096807,4.350297556269882,2.10767140,0.29995740,8.06682423,2.88234816,5.646370822258724,2.01063180,37.66721918,1.78075289,61.68738523,0.52768526,47.94115486,0.07572602,5.857106629167419,5.726911254739912,5.20755950,0.57391001,0.01976835,55.10267724,26.87658527,3.22969556,9.41558356,23.38184012,13.18421630,7.49591080057274
725.66273234,6.84372439,0.61941619,0.09318162,0.00000000,1,4.41704473,MS,0.15665621,0.27499608,1.10886453,0.96604928,39.35236561,717.84774101,241.89031711,2113.00000000,0.22017528,1.07121961,5.98009222,0.49517135,46.33103516,1.23455684,0.30671768,15.32552953,4.515339943077853,2.10959201,0.30633635,8.27883450,2.89904139,6.078978544083786,2.00754138,51.38548392,1.79017686,61.75037439,0.53323725,48.42894514,0.07588763,6.314642741680053,6.169118571020863,5.19339293,0.57562727,0.02357299,55.34428764,27.23139380,3.21422188,9.81781228,24.75668962,13.24893047,8.256982205824393
620.99920637,6.83105560,0.61820123,0.09327247,0.00000000,1,4.41701450,MS,0.16169310,0.27528165,1.11276760,0.95881198,34.43012527,613.34109464,207.00210125,2114.00000000,0.22047018,1.06804735,5.99141319,0.49575183,41.35996606,1.24042263,0.30679394,15.33302923,4.669751416671606,2.11166327,0.31129079,8.58481710,2.91277631,6.517973007727382,2.00693959,62.81694648,1.80000871,61.80861492,0.53549034,48.59260164,0.07601377,6.508982108719142,6.514538215601003,5.18840618,0.57727727,0.01945303,55.44875383,27.50341786,3.20218454,10.22757670,26.97110798,13.29891434,8.491736978323924
542.39340535,6.82721534,0.61638352,0.09336998,0.00000000,1,4.41686145,MS,0.16585111,0.27558147,1.11511994,0.95285062,32.34899349,534.81993392,180.79991867,2115.00000000,0.22076591,1.06567593,5.99482863,0.49634738,39.45863066,1.24528371,0.30684249,15.33837854,4.795116151697573,2.11394399,0.31514835,8.96685300,2.92425322,6.905852824150842,2.00768439,67.07339096,1.80913328,61.85852708,0.53631192,48.61544875,0.07613164,6.5764336847390785,6.7802337951384475,5.18813415,0.57880802,0.01673041,55.48932816,27.70995431,3.19295116,10.58720613,29.75070149,13.33708911,8.49889867123254
416.96718966,6.83378737,0.61405762,0.09347804,0.00000000,1,4.41676175,MS,0.16877642,0.27590116,1.11557549,0.94906829,30.22560549,409.44090172,138.99082549,2116.00000000,0.22106205,1.06466504,5.98889879,0.49696321,37.57751488,1.24865590,0.30686682,15.34038229,4.879237784706215,2.11643843,0.31742299,9.33585779,2.93230317,7.197318792656455,2.00997986,64.83778524,1.81672769,61.89593330,0.53542205,48.47034034,0.07623606,6.492071794512892,6.929012203676146,5.19338631,0.58015343,0.01289454,55.45230074,27.82334207,3.18787102,10.85756938,32.50531678,13.35774541,8.239648658590356
181.24024199,6.85950618,0.61084037,0.09359848,0.00000000,1,4.41689640,MS,0.16950064,0.27622477,1.11261420,0.94862100,26.70849512,172.49419952,60.41462916,2117.00000000,0.22135883,1.06558495,5.96587875,0.49758360,34.11479596,1.24931981,0.30686300,15.33809380,4.895324636052565,2.11910069,0.31691551,9.65772546,2.93406259,7.325596488283234,2.01517546,55.95440630,1.82144839,61.91220150,0.53143377,48.02272864,0.07631984,6.1337460314390855,6.873639617713252,5.20886219,0.58118044,0.00685439,55.27797479,27.77588677,3.19006426,10.97650120,34.84071899,13.34765035,7.488094090198186
67.67518406,6.88220211,0.60763237,0.09372786,0.00000000,1,4.41718956,MS,0.16827411,0.27656410,1.10857236,0.95557722,25.01719101,54.36961965,22.55938191,2118.00000000,0.22165663,1.07372138,5.94590591,0.49822073,32.62329421,1.24876534,0.30684882,15.31333102,4.86628153309678,2.12188912,0.31513413,9.86080869,2.93298530,7.313176708024022,2.01859332,43.84110264,1.82441295,61.90709335,0.52668809,47.48996467,0.07629419,5.753423427085378,6.723641066739806,5.22093758,0.58188426,0.00429801,55.05744571,27.65428724,3.19564727,11.00324119,36.39356518,13.32330945,6.733536537231462
0.00516420,6.90239167,0.60524614,0.09386131,0.00000000,1,4.41757208,MS,0.16571042,0.27690373,1.10492164,0.96382250,21.58750210,0.00000000,0.00258210,2119.00000000,0.22195484,1.08220945,5.92767691,0.49885857,29.20203699,1.24755763,0.30682606,15.28810447,4.832326477386828,2.12472622,0.31267809,9.97260529,2.93049568,7.205547704738644,2.02156549,33.40113930,1.82557404,61.89581086,0.52242706,46.99667101,0.07626602,5.4137520017562935,6.529964439129632,5.23157182,0.58249458,0.00284807,54.85122643,27.49601245,3.20291591,10.93937487,37.09690757,13.29149993,6.0620285677623
0.00516420,6.91456700,0.60408414,0.09399666,0.00000000,1,4.41804133,MS,0.16331360,0.27724526,1.10282835,0.97177142,16.16227774,0.00000000,0.00258210,2120.00000000,0.22225336,1.08968941,5.91668085,0.49949863,23.80334753,1.24653807,0.30680499,15.26646950,4.781722876332656,2.12756414,0.31040985,9.98608822,2.92844878,7.048695568073112,2.02343470,23.11455033,1.82562043,61.85183388,0.52022273,46.70642980,0.07625581,5.1918364257207905,6.349418556721886,5.23808171,0.58260563,0.00193824,54.70749146,27.34842588,3.20977657,10.82124815,37.09294322,13.26151406,5.651129052745263
0.00516420,6.92641400,0.60359615,0.09413001,0.00000000,1,4.41850973,MS,0.16078048,0.27758802,1.10153767,0.97717030,15.84951672,0.00000000,0.00258210,2121.00000000,0.22255223,1.09390080,5.90585339,0.50014025,23.50932622,1.24556201,0.30679382,15.25513277,4.72450794965352,2.13035647,0.30820516,9.92543156,2.92649575,6.87886587600562,2.02585269,20.43758880,1.82495808,61.80605529,0.51884784,46.49914684,0.07629706,5.004449111565196,6.173332413149954,5.24522460,0.58268984,0.00193981,54.59617357,27.20452545,3.21647513,10.67103206,36.45083361,13.23235846,5.318835832271609
0.00516420,6.93757616,0.60349760,0.09426125,0.00000000,1,4.41901424,MS,0.15832126,0.27792260,1.10072516,0.98127659,15.55220386,0.00000000,0.00258210,2122.00000000,0.22285122,1.09645884,5.89555042,0.50077382,23.11574470,1.24462861,0.30678856,15.24912917,4.664241219309189,2.13308309,0.30607205,9.83287314,2.92463492,6.702328771501788,2.02845574,18.09789536,1.82390976,61.76094231,0.51794087,46.34086388,0.07636365,4.842474867007382,6.002348075282892,5.25239386,0.58278429,0.00194158,54.50509940,27.06497898,3.22300897,10.50493220,35.64723150,13.20403316,5.0430224109328385
0.00516420,6.94804430,0.60361660,0.09438989,0.00000000,1,4.41953417,MS,0.15589893,0.27825638,1.10018637,0.98474085,15.27446771,0.00000000,0.00258210,2123.00000000,0.22315038,1.09821062,5.88580789,0.50140677,22.83068155,1.24372894,0.30679536,15.24539386,4.601424616337462,2.13574297,0.30400204,9.71214399,2.92284395,6.523218288814017,2.03107691,16.52863788,1.82265758,61.71567808,0.51730969,46.21087001,0.07644144,4.697255637234356,5.835908513349686,5.25936107,0.58287668,0.00194346,54.42528828,26.92928532,3.22938520,10.33224155,34.71089981,13.17650587,4.80523286622595
0.00516420,6.95781271,0.60389283,0.09451579,0.00000000,1,4.42007194,MS,0.15350963,0.27858934,1.09985031,0.98778827,15.00232591,0.00000000,0.00258210,2124.00000000,0.22344975,1.09945297,5.87663835,0.50203909,22.55101126,1.24286082,0.30681502,15.24294164,4.540183357395999,2.13833150,0.30199496,9.57868923,2.92111769,6.343189406556848,2.03365781,15.20644449,1.82126737,61.67173857,0.51686080,46.09973478,0.07652552,4.566014948927628,5.67405310605653,5.26604561,0.58298952,0.00194540,54.35387160,26.79748903,3.23560365,10.15638712,33.70527462,13.14976906,4.595151511755686
0.00516420,6.96707433,0.60427168,0.09463887,0.00000000,1,4.42063025,MS,0.15118184,0.27892168,1.09965342,0.99050471,14.73237043,0.00000000,0.00258210,2125.00000000,0.22374931,1.10032230,5.86787758,0.50267099,22.27615651,1.24202292,0.30684822,15.24131534,4.478082325415853,2.14084571,0.30005081,9.43780602,2.91945312,6.164641013248598,2.03620370,14.03711227,1.81979970,61.62798047,0.51654804,46.00276050,0.07661367,4.444755466057339,5.51682172978104,5.27251763,0.58310538,0.00194737,54.28823450,26.66963225,3.24166442,9.98049305,32.65293487,13.12381348,4.407134432857808
0.00516420,6.97590231,0.60472868,0.09475907,0.00000000,1,4.42120356,MS,0.14890439,0.27925686,1.09956582,0.99294061,14.46477873,0.00000000,0.00258210,2126.00000000,0.22404908,1.10089309,5.85946592,0.50330594,22.04480603,1.24121321,0.30689744,15.24016144,4.415652957037994,2.14328684,0.29816700,9.29198940,2.91784542,5.988523890293961,2.03871199,13.02651176,1.81827959,61.58420825,0.51634453,45.91656443,0.07670464,4.331410380821644,5.3640544210858145,5.27879754,0.58322129,0.00194938,54.22684766,26.54556588,3.24757006,9.80590084,31.56824808,13.09862115,4.236256737166612
0.00516420,6.98444029,0.60523430,0.09487636,0.00000000,1,4.42180732,MS,0.14668822,0.27958797,1.09955368,0.99511698,14.19922758,0.00000000,0.00258210,2127.00000000,0.22434902,1.10121132,5.85127992,0.50393698,21.73268887,1.24043128,0.30695864,15.23953847,4.351866213252829,2.14564672,0.29634673,9.14380950,2.91629421,5.816372882918628,2.04119726,12.15081590,1.81674053,61.54034472,0.51621767,45.83913344,0.07679767,4.224135099045735,5.216038763645474,5.28495192,0.58333601,0.00195138,54.16895131,26.42557407,3.25331935,9.63433059,30.46616706,13.07418659,4.0797964567450595
0.00516420,6.99264215,0.60579345,0.09499072,0.00000000,1,4.42242702,MS,0.14449685,0.27992172,1.09962005,0.99705201,13.93944153,0.00000000,0.00258210,2128.00000000,0.22464916,1.10129314,5.84336395,0.50457088,21.50698695,1.23967456,0.30703595,15.23918595,4.289789488196587,2.14793179,0.29458457,8.99417234,2.91479326,5.647671629062594,2.04364876,11.40721994,1.81517321,61.49704229,0.51616056,45.76847912,0.07689249,4.122754188369459,5.072389047944384,5.29095122,0.58345949,0.00195340,54.11407031,26.30929198,3.25891779,9.46533929,29.35855314,13.05048131,3.933940208011276
0.00516420,7.00060831,0.60639094,0.09510219,0.00000000,1,4.42307128,MS,0.14235601,0.28025478,1.09974788,0.99874248,13.68048868,0.00000000,0.00258210,2129.00000000,0.22494950,1.10114682,5.83563232,0.50520428,21.24206189,1.23894317,0.30712721,15.23919023,4.228199278440718,2.15013921,0.29288191,8.84531643,2.91334337,5.483312267518928,2.04608205,10.68617283,1.81359549,61.45405911,0.51615984,45.70387729,0.07698904,4.026098453367459,4.933233682344381,5.29684923,0.58358804,0.00195543,54.06180905,26.19684893,3.26436598,9.29978953,28.25827852,13.02749354,3.797596320293981
4.40568200,7.00827158,0.60704331,0.09521085,0.00000000,1,4.42374138,MS,0.14032851,0.28058710,1.09996596,1.00012080,14.62026973,-9.65255487,1.46942936,2130.00000000,0.22525004,1.10069771,5.82844613,0.50583714,22.17542483,1.23827415,0.30723221,15.23980661,4.16633182686931,2.15226977,0.29127545,8.69720940,2.91197169,5.323457736775724,2.04850134,10.02522670,1.81200573,61.41177422,0.51623858,45.64778539,0.07708860,3.9315248463168326,4.797670069439661,5.30262988,0.58372739,0.00202315,54.01338244,26.08891865,3.26963509,9.13755959,27.16878985,13.00559940,3.666021120489036
103.58196527,7.01833370,0.60877689,0.09531732,0.00000000,1,4.42446774,MS,0.13976701,0.28091674,1.10161859,0.99482985,44.99574773,92.18783214,34.52837818,2131.00000000,0.22555074,1.09245319,5.82503778,0.50646748,52.52083571,1.23843096,0.30734949,15.26559374,4.100658676650639,2.15432277,0.29052894,8.55393447,2.91117904,5.162378593698838,2.05280421,10.15436870,1.80956045,61.41407915,0.51707703,45.67216779,0.07731527,3.7924019957089077,4.643966066262298,5.31175206,0.58454155,0.00512214,54.02515078,25.99827262,3.27418255,8.93615686,26.10013524,12.99271747,3.4439261835528785
169.81266117,7.01039966,0.61055160,0.09542265,0.00000000,1,4.42527344,MS,0.14053328,0.28125033,1.10429207,0.99560824,37.26829114,160.58745075,56.60543029,2132.00000000,0.22585101,1.09187834,5.83441813,0.50710134,44.83529893,1.23950592,0.30748147,15.26623606,4.041232509444394,2.15631077,0.29072918,8.36507084,2.91297141,5.029883924470575,2.05268159,8.89517070,1.80867934,61.42509030,0.51880525,45.78884318,0.07741529,3.8663580198459933,4.588797403512271,5.30900188,0.58548682,0.00662507,54.07905634,25.97556010,3.27578388,8.81692554,25.06616631,12.98964084,3.669007068027582
381.11362025,6.97967732,0.61417572,0.09552584,0.00000000,1,4.42614415,MS,0.14233325,0.28157240,1.11137542,0.99226462,36.49705807,373.35656055,127.03958599,2133.00000000,0.22615120,1.08788148,5.86072132,0.50772361,43.92579059,1.24311319,0.30761910,15.27807978,4.024566651456866,2.15821803,0.29349726,8.20481229,2.92091522,4.999469150134591,2.04946976,11.20923403,1.80953981,61.44455935,0.52481435,46.34818879,0.07757042,4.321168378023154,4.741383328934804,5.29459896,0.58656107,0.01189964,54.31574241,26.11158257,3.27040787,8.78927232,24.05302897,13.01337078,4.652666602696455
503.61704782,6.94428148,0.61759018,0.09562667,0.00000000,1,4.42704096,MS,0.14531886,0.28187878,1.11943683,0.98697647,39.98294999,495.84339364,167.87439983,2134.00000000,0.22645054,1.08309667,5.89132516,0.50832932,47.21400275,1.24808687,0.30775589,15.29261462,4.060682323287902,2.16005830,0.29766121,8.11709712,2.93202527,5.08816018930941,2.04560057,17.23193733,1.81258845,61.47672309,0.53160900,46.97629656,0.07773684,4.847042826366818,4.996102437283824,5.27771167,0.58782782,0.01544216,54.59062007,26.32879662,3.26145435,8.87457197,23.34327939,13.05166145,5.716562675288229
554.44845369,6.91389736,0.61979474,0.09572466,0.00000000,1,4.42783711,MS,0.14914805,0.28218305,1.12665848,0.98078551,39.30933314,546.61772023,184.81835392,2135.00000000,0.22674947,1.07859545,5.91782165,0.50893252,46.51036056,1.25357062,0.30789337,15.30576416,4.144487551163965,2.16188306,0.30234207,8.12072534,2.94445138,5.292405889738565,2.04244712,26.50224809,1.81779289,61.51840633,0.53741712,47.49273104,0.07789601,5.300244103355238,5.295405086779632,5.26338327,0.58924137,0.01705522,54.82814653,26.57772936,3.25101855,9.06826928,23.18663053,13.09558699,6.567452666756073
636.40265374,6.88517877,0.62115801,0.09581958,0.00000000,1,4.42843531,MS,0.15398278,0.28247607,1.13373138,0.97305738,39.50952482,628.46558677,212.13658355,2136.00000000,0.22704828,1.07363307,5.94308036,0.50952436,46.57494282,1.25988565,0.30801672,15.32005904,4.271211798349488,2.16373440,0.30784252,8.23832866,2.95892137,5.613246170128554,2.03959724,38.57983049,1.82518999,61.57113849,0.54290387,47.96941289,0.07805943,5.733290102522509,5.6592418407843095,5.24996296,0.59082751,0.01987574,55.05775301,26.87421779,3.23832796,9.36778923,23.77220937,13.14852014,7.324430125557638
734.97144580,6.85525120,0.62189549,0.09591176,0.00000000,1,4.42872016,MS,0.15990057,0.28276287,1.14104142,0.96417555,40.03281937,726.86425418,244.99318196,2137.00000000,0.22734668,1.06854630,5.96964596,0.51010956,47.01898147,1.26719604,0.30811773,15.33420709,4.436668213662984,2.16567660,0.31429834,8.44585099,2.97582143,6.04243782751976,2.03650883,52.37416447,1.83478001,61.63581366,0.54844008,48.44233968,0.07822126,6.1818822041966754,6.095906025569492,5.23576766,0.59260134,0.02368465,55.29438752,27.22424222,3.22303466,9.76754536,25.18215281,13.21210342,8.06762359769123
627.80308837,6.84291150,0.62066259,0.09600459,0.00000000,1,4.42872505,MS,0.16496512,0.28304362,1.14495655,0.95711556,35.12745260,619.85991691,209.27003006,2138.00000000,0.22764450,1.06550076,5.98063561,0.51068812,42.03436465,1.27311553,0.30818515,15.34172438,4.589649595112036,2.16777031,0.31929659,8.76925589,2.98968921,6.475694115822203,2.03592308,63.97748886,1.84473267,61.69548368,0.55065458,48.59869814,0.07834836,6.371702401629986,6.4358685735961165,5.23079918,0.59430197,0.01955951,55.39672508,27.49178419,3.21118952,10.17223141,27.45609773,13.26098652,8.295008843250146
