C_exudation,Total_Organic_Nitrogen,N_tot,cytokinins,N_exudation,sucrose,Unloading_Amino_Acids,plant,axis,senesced_mstruct,Export_cytokinins,S_grain_structure,Conc_Amino_Acids,WSC_g,R_grain_growth_starch,t,regul_transpiration,Nstruct,R_Nnit_red,Conc_cytokinins,Unloading_Sucrose,amino_acids,mstruct,nitrates,Uptake_Nitrates,Export_Amino_Acids,organ,Export_Nitrates,sucrose_consumption_mstruct,S_Proteins,S_grain_starch,Conc_Nitrates,proteins,RGR_Structure,Conc_Sucrose,R_grain_growth_struct,R_residual,structure,sum_respi,S_Amino_Acids,starch,Proteins_N_Mass,age_from_flowering,Respi_growth,AA_consumption_mstruct,R_Nnit_upt,S_cytokinins,synthetized_mstruct,HATS_LATS,Dry_Mass
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,22.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00009001,NA,NA,198.63030157,NA,1,MS,NA,NA,NA,88.91813455914814,0.005675151473473155,NA,23.00000000,NA,NA,NA,NA,NA,6.42929767,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,286.15482848683496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32.03605213,14.27435543,0.00051016,9.01091053,0.54796867,73.42799059,5.18474054,1,MS,0.00000000,0.06818759,NA,27.59451726921207,0.0020979425883996014,NA,23.00000000,0.00125869,0.00018226,0.09956915,247.47031600304555,160.18026065,1.25596743,0.03641209,22.16574358,0.20698857,0.25610088,roots,0.50219513,2.54377787,NA,NA,608.7468686906352,NA,NA,168.048574542789,NA,0.05762420,NA,0.23959703,1.38106480,NA,NA,NA,0.87599850,0.02536675,0.08217446,1.11885413,NA,1.54248520,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,23.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00009333,NA,NA,215.75119094,NA,1,MS,NA,NA,NA,92.01225991068392,0.006164319741269289,NA,24.00000000,NA,NA,NA,NA,NA,6.66663561,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,310.18511164366197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.89214797,14.22462686,0.00050338,8.97044894,0.64387113,74.99078688,6.31776466,1,MS,0.00000000,0.08072343,NA,25.891772386083428,0.002142593910771438,NA,24.00000000,0.00149681,0.00018261,0.10003330,245.87763707257704,204.46073987,1.18077443,0.03648339,21.73094267,0.21354516,0.28631785,roots,0.58548738,2.55357225,NA,NA,595.6394013913144,NA,NA,171.28980586692535,NA,0.05791993,NA,0.24293315,1.38479111,NA,NA,NA,0.87937138,0.02546442,0.08477743,1.12792270,NA,1.56796762,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,24.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00009753,NA,NA,234.32433274,NA,1,MS,NA,NA,NA,95.95543701411889,0.006694980935541889,NA,25.00000000,NA,NA,NA,NA,NA,6.96672124,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,336.19195018250736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50.68956483,14.17636481,0.00049520,8.91403470,0.72024426,77.88450785,7.53528376,1,MS,0.00000000,0.09716062,NA,24.218440362540584,0.0022252716529674223,NA,25.00000000,0.00181300,0.00018298,0.10073466,243.84743001617642,253.44782417,1.10665518,0.03655579,21.19537201,0.22374593,0.32503066,roots,0.69168847,2.59296025,NA,NA,579.8089381160302,NA,NA,177.547146313814,NA,0.05864999,NA,0.24841145,1.39173841,NA,NA,NA,0.89293539,0.02585720,0.08882713,1.14493275,NA,1.59810988,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,25.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00010061,NA,NA,250.24431136,NA,1,MS,NA,NA,NA,98.77280131091605,0.007149837467570974,NA,26.00000000,NA,NA,NA,NA,NA,7.18657336,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,358.2683870044106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.55055603,14.23200646,0.00049067,8.87744745,0.81098583,81.99798835,8.40734129,1,MS,0.00000000,0.07832804,NA,24.804892028293622,0.0023427996670400794,NA,26.00000000,0.00146761,0.00018335,0.10162049,242.35390678178786,292.75278014,1.13575704,0.03663010,20.81558860,0.23566647,0.27002914,roots,0.54988438,2.66141062,NA,NA,568.2646109175629,NA,NA,186.5451090311974,NA,0.06015516,NA,0.25510006,1.40112866,NA,NA,NA,0.91650758,0.02653979,0.09355959,1.16748308,NA,1.62100680,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,26.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00010240,NA,NA,262.96629892,NA,1,MS,NA,NA,NA,100.30967027784232,0.0075133228262943795,NA,27.00000000,NA,NA,NA,NA,NA,7.31441595,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,375.65745314304775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.80391195,14.33850952,0.00048829,8.85396219,0.89125460,86.96802182,8.87353918,1,MS,0.00000000,0.06630633,NA,26.47623241396887,0.002484800623539682,NA,27.00000000,0.00124566,0.00018373,0.10259056,241.20693493528597,319.01955976,1.21482598,0.03670691,20.53922509,0.24871073,0.24514747,roots,0.46052679,2.75109338,NA,NA,559.5464969305809,NA,NA,197.43787696627456,NA,0.06206845,NA,0.26293614,1.41154370,NA,NA,NA,0.94739155,0.02743412,0.09873816,1.19089953,NA,1.63921756,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,27.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00010272,NA,NA,271.51285420,NA,1,MS,NA,NA,NA,100.3920496122373,0.0077575101199714,NA,28.00000000,NA,NA,NA,NA,NA,7.33706259,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,386.98689586917294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65.67168915,14.49304558,0.00048841,8.84786058,0.95368937,92.33872089,8.87319488,1,MS,0.00000000,0.04999148,NA,29.161812470477628,0.002638249168179197,NA,28.00000000,0.00093981,0.00018413,0.10355581,240.51944104661015,328.35844573,1.34095008,0.03678647,20.39307979,0.26155194,0.20415797,roots,0.34498009,2.84915153,NA,NA,554.3636351121625,NA,NA,209.17728585655274,NA,0.06422768,NA,0.27093477,1.42174335,NA,NA,NA,0.98115975,0.02841196,0.10383612,1.21216223,NA,1.65157104,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,28.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00010115,NA,NA,272.71768489,NA,1,MS,NA,NA,NA,98.63378782859054,0.0077919338541248195,NA,29.00000000,NA,NA,NA,NA,NA,7.22525403,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,387.8061206179029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.08337643,14.71926907,0.00049210,8.86750493,0.97947449,97.47336617,8.22403883,1,MS,0.00000000,0.02512784,NA,33.36846491426121,0.0027849533192397078,NA,29.00000000,0.00047134,0.00018454,0.10443317,240.51596698763393,310.41688217,1.53781385,0.03686867,20.43093308,0.27232758,0.11742310,roots,0.17333867,2.94419339,NA,NA,554.15425912088,NA,NA,220.31658568539936,NA,0.06657499,NA,0.27809900,1.43059180,NA,NA,NA,1.01388923,0.02935973,0.10811405,1.22958135,NA,1.65561779,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,29.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00009854,NA,NA,268.80160777,NA,1,MS,NA,NA,NA,95.86475258210555,0.007680045936372349,NA,30.00000000,NA,NA,NA,NA,NA,7.03858147,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,381.35938902454126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55.44476467,14.95445654,0.00049707,8.89841264,0.94957798,101.76148635,7.25911754,1,MS,0.00000000,0.01454088,NA,37.730434305733446,0.002907471038583383,NA,30.00000000,0.00027181,0.00018496,0.10516560,240.80240930003401,277.22382337,1.74282399,0.03695317,20.55062903,0.28053236,0.07674104,roots,0.10054414,3.02618107,NA,NA,556.1262649286233,NA,NA,229.48298093449947,NA,0.06870109,NA,0.28415759,1.43733109,NA,NA,NA,1.04212325,0.03017731,0.11137135,1.24216938,NA,1.65605073,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,30.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00009513,NA,NA,261.81204145,NA,1,MS,NA,NA,NA,92.33359498506321,0.007480344041382568,NA,31.00000000,NA,NA,NA,NA,NA,6.79496632,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,370.5875461247162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.80701294,15.18037918,0.00050260,8.93605154,0.88309714,104.91150842,6.20382166,1,MS,0.00000000,0.00832428,NA,41.85676376558113,0.002997471669284739,NA,31.00000000,0.00015495,0.00018539,0.10574544,241.2577792490973,239.03506470,1.93793854,0.03703943,20.71958223,0.28593778,0.04864490,roots,0.05778775,3.08943618,NA,NA,559.3925204793926,NA,NA,236.03561952333527,NA,0.07047759,NA,0.28869144,1.44188995,NA,NA,NA,1.06390636,0.03080810,0.11351730,1.25050824,NA,1.65433038,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,31.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00009276,NA,NA,255.29321751,NA,1,MS,NA,NA,NA,89.82054407527983,0.0072940919287309,NA,32.00000000,NA,NA,NA,NA,NA,6.62543093,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,360.5201924224934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36.22689259,15.36066682,0.00050778,8.97662041,0.71290460,106.05142195,4.70084511,1,MS,0.00000000,0.00571457,NA,44.96945536707793,0.003030040627041571,NA,32.00000000,0.00010589,0.00018583,0.10609723,241.78183703005504,181.13446294,2.08697299,0.03712694,20.90943985,0.28720716,0.03580004,roots,0.03985351,3.13406970,NA,NA,563.1877639015096,NA,NA,238.03787352793816,NA,0.07153780,NA,0.29081664,1.44327694,NA,NA,NA,1.07927676,0.03125319,0.11402124,1.25341656,NA,1.65172382,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,32.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00009036,NA,NA,249.00863889,NA,1,MS,NA,NA,NA,87.30218206778441,0.0071145325396652515,NA,33.00000000,NA,NA,NA,NA,NA,6.45460538,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,350.831503148124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32.36169900,15.51979372,0.00051267,9.01735152,0.67269580,106.54185862,4.19427209,1,MS,0.00000000,0.00574651,NA,47.60801097076226,0.003044053103468265,NA,33.00000000,0.00010600,0.00018627,0.10637857,242.30444267780769,161.80849500,2.21466312,0.03721497,21.09942082,0.28721518,0.03803020,roots,0.04025770,3.15247984,NA,NA,566.9606415614708,NA,NA,238.5730593511831,NA,0.07233876,NA,0.29200006,1.44368134,NA,NA,NA,1.08561664,0.03143678,0.11402443,1.25467857,NA,1.64913837,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,33.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00008802,NA,NA,243.02917646,NA,1,MS,NA,NA,NA,84.84086608489602,0.006943690756009252,NA,34.00000000,NA,NA,NA,NA,NA,6.28716545,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,341.615357467191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.14942531,15.66164016,0.00051730,9.05818919,0.63629563,106.50947807,3.77047856,1,MS,0.00000000,0.00576931,NA,49.8609082441494,0.003043127944858477,NA,34.00000000,0.00010594,0.00018671,0.10660358,242.82555061063684,145.74712654,2.32496920,0.03730328,21.28838096,0.28623109,0.03990208,roots,0.04059555,3.16286764,NA,NA,570.6839102559903,NA,NA,237.93591733995075,NA,0.07292797,NA,0.29250479,1.44330989,NA,NA,NA,1.08919388,0.03154036,0.11363374,1.25464912,NA,1.64661140,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,34.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00008575,NA,NA,237.31086752,NA,1,MS,NA,NA,NA,82.46159079067671,0.006780310500519797,NA,35.00000000,NA,NA,NA,NA,NA,6.12512101,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,332.8000855847608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.46574387,15.78870206,0.00052170,9.09907974,0.60410741,106.03913051,3.41547535,1,MS,0.00000000,0.00580172,NA,51.78583054450611,0.003029689443075403,NA,35.00000000,0.00010606,0.00018716,0.10678035,243.34487933328643,132.32871935,2.42045057,0.03739170,21.47543077,0.28442992,0.04158640,roots,0.04099723,3.16689461,NA,NA,574.3367747203409,NA,NA,236.3249925644606,NA,0.07333514,NA,0.29244400,1.44228434,NA,NA,NA,1.09058065,0.03158052,0.11291868,1.25350870,NA,1.64417196,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,35.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00008357,NA,NA,231.86233138,NA,1,MS,NA,NA,NA,80.18037572164735,0.006624638039521741,NA,36.00000000,NA,NA,NA,NA,NA,5.96959910,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,324.4007770159215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.23033329,15.90342591,0.00052589,9.13998060,0.57657785,105.21259843,3.11920818,1,MS,0.00000000,0.00583391,NA,53.43867345318417,0.0030060742409559137,NA,36.00000000,0.00010617,0.00018760,0.10691593,243.86228763890009,121.15166644,2.50360789,0.03748009,21.65984761,0.28197256,0.04306026,roots,0.04139265,3.16549171,NA,NA,577.9027571182075,NA,NA,233.92997269659358,NA,0.07358878,NA,0.29191696,1.44071014,NA,NA,NA,1.09009753,0.03156653,0.11194311,1.25139362,NA,1.64184340,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,36.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00008150,NA,NA,226.70965631,NA,1,MS,NA,NA,NA,78.01396835071337,0.006477418751642377,NA,37.00000000,NA,NA,NA,NA,NA,5.82169122,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,316.4623057909777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.38580422,16.00747462,0.00052987,9.18079390,0.55397084,104.10150418,2.87423222,1,MS,0.00000000,0.00592527,NA,54.857948814128086,0.0029743286907549646,NA,37.00000000,0.00010735,0.00018804,0.10701603,244.3760293353232,111.92902110,2.57615039,0.03756831,21.84063678,0.27899900,0.04480175,roots,0.04220332,3.15944308,NA,NA,581.3580123794973,NA,NA,230.91605250845907,NA,0.07371137,NA,0.29101088,1.43867269,NA,NA,NA,1.08801457,0.03150621,0.11076260,1.24839788,NA,1.63966343,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,37.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00007953,NA,NA,221.76792329,NA,1,MS,NA,NA,NA,75.9468627474666,0.006336226379677175,NA,38.00000000,NA,NA,NA,NA,NA,5.68042837,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,308.85614551628333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.83566708,16.10273157,0.00053369,9.22154139,0.53530726,102.75630108,2.66845432,1,MS,0.00000000,0.00596154,NA,56.08634993299292,0.00293589431644093,NA,38.00000000,0.00010753,0.00018848,0.10708398,244.88744556940242,104.17833542,2.64000159,0.03765624,22.01776708,0.27559942,0.04598912,roots,0.04261688,3.14936834,NA,NA,584.7042820184348,NA,NA,227.3998729879214,NA,0.07372136,NA,0.28978220,1.43622451,NA,NA,NA,1.08454514,0.03140575,0.10941297,1.24456001,NA,1.63762624,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,38.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00007764,NA,NA,217.03245343,NA,1,MS,NA,NA,NA,73.97796291980553,0.006200927240933801,NA,39.00000000,NA,NA,NA,NA,NA,5.54571247,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,301.57717315729786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.53435131,16.19050950,0.00053734,9.26218878,0.52038393,101.22255533,2.49575338,1,MS,0.00000000,0.00599768,NA,57.15399515746833,0.0028920730092880094,NA,39.00000000,0.00010771,0.00018892,0.10712271,245.39632352603672,97.67175654,2.69651092,0.03774380,22.19087826,0.27185681,0.04705090,roots,0.04302270,3.13561505,NA,NA,587.9344582345963,NA,NA,223.48607807889346,NA,0.07363366,NA,0.28828431,1.43341111,NA,NA,NA,1.07980893,0.03126860,0.10792715,1.23990345,NA,1.63574207,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,39.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00007584,NA,NA,212.45280077,NA,1,MS,NA,NA,NA,72.09802816311343,0.006070080022013109,NA,40.00000000,NA,NA,NA,NA,NA,5.41695956,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,294.5499961948644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.42397880,16.27183392,0.00054084,9.30270188,0.50841788,99.53590910,2.34880283,1,MS,0.00000000,0.00603369,NA,58.08457775592084,0.002843883117262633,NA,40.00000000,0.00010788,0.00018935,0.10713411,245.90240626417958,92.11989402,2.74673761,0.03783087,22.35968258,0.26783469,0.04800510,roots,0.04342036,3.11848035,NA,NA,591.0433140548619,NA,NA,219.25636831286775,NA,0.07345970,NA,0.28655705,1.43026418,NA,NA,NA,1.07390827,0.03109773,0.10633037,1.23442682,NA,1.63401838,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,40.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00007411,NA,NA,207.91485859,NA,1,MS,NA,NA,NA,70.29868473620688,0.005940424531278847,NA,41.00000000,NA,NA,NA,NA,NA,5.29363812,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,287.6121609197193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.43003382,16.34751493,0.00054420,9.34304345,0.49789739,97.72365140,2.21889604,1,MS,0.00000000,0.00606992,NA,58.89697899409324,0.0027921043256413734,NA,41.00000000,0.00010806,0.00018978,0.10711929,246.4053292956214,87.15016911,2.79152360,0.03791738,22.52392623,0.26358061,0.04886880,roots,0.04381189,3.09815268,NA,NA,594.026506385024,NA,NA,214.7732394978901,NA,0.07320803,NA,0.28462991,1.42680374,NA,NA,NA,1.06690805,0.03089502,0.10464150,1.22810642,NA,1.63246145,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,41.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00007295,NA,NA,203.47847883,NA,1,MS,NA,NA,NA,69.04636295032526,0.005813670823661005,NA,42.00000000,NA,NA,NA,NA,NA,5.21092774,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,280.849079859736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.56493789,16.41567591,0.00054736,9.38287393,0.48918206,95.79785600,2.12107676,1,MS,0.00000000,0.00641985,NA,59.553323519653404,0.0027370815999848575,NA,42.00000000,0.00011381,0.00019021,0.10707742,246.89676361060503,82.82468947,2.82902314,0.03800323,22.68125598,0.25912827,0.05215809,roots,0.04646327,3.07472844,NA,NA,596.8244629162467,NA,NA,210.06517455244958,NA,0.07287111,NA,0.28251988,1.42302402,NA,NA,NA,1.05884147,0.03066143,0.10287392,1.22085752,NA,1.63117616,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,42.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00007399,NA,NA,200.91795045,NA,1,MS,NA,NA,NA,69.86986930318706,0.00574051286993922,NA,43.00000000,NA,NA,NA,NA,NA,5.28465691,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,276.7073146367331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.05062368,16.39024070,0.00054782,9.40943418,0.56050417,94.25628327,2.50540108,1,MS,0.00000000,0.01951381,NA,58.247588386200185,0.0026930366649617014,NA,43.00000000,0.00034495,0.00019064,0.10707419,247.04240653883863,95.25311842,2.77319214,0.03808834,22.74009096,0.25614003,0.15497251,roots,0.14119665,3.04809061,NA,NA,597.0355591026445,NA,NA,206.2229833364355,NA,0.07222199,NA,0.28109585,1.41980148,NA,NA,NA,1.04966822,0.03039580,0.10168759,1.21415879,NA,1.63445228,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,43.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00007457,NA,NA,201.98834407,NA,1,MS,NA,NA,NA,70.26138637614513,0.005771095544937509,NA,44.00000000,NA,NA,NA,NA,NA,5.32612044,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,277.562511185169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.33904511,16.31867626,0.00054690,9.42880965,0.58531157,92.83045095,2.68154592,1,MS,0.00000000,0.02652730,NA,55.986406413782,0.0026522985985349854,NA,44.00000000,0.00046797,0.00019106,0.10707701,247.00313308656348,101.69522555,2.67144976,0.03817283,22.74569594,0.25373601,0.20252530,roots,0.19159713,3.02624386,NA,NA,595.8608108407044,NA,NA,202.6538263438148,NA,0.07139997,NA,0.27952329,1.41669586,NA,NA,NA,1.04214487,0.03017794,0.10073320,1.20732909,NA,1.64017997,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,44.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00007694,NA,NA,210.07141186,NA,1,MS,NA,NA,NA,72.34176195415178,0.0060020403387336585,NA,45.00000000,NA,NA,NA,NA,NA,5.49572451,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,288.0446737929952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
