LAI_turgor,mstruct,Total_Transpiration_turgor,xylem_water_potential,Tr,plant_WC_DM,total_water_influx,plant,plant_water_content,delta_plant_water_content,Growth,axis,t,green_area
0.00000000,1.68194216,0.03559486,-0.03515119,NA,97.80758613,0.03559023,1,2.43943621,0.00529924,0.00530387,MS,1907,0.00663980
0.00000000,1.68420503,0.03562739,-0.03515195,NA,97.81206364,0.03562136,1,2.44454031,0.00529792,0.00530394,MS,1908,0.00664413
0.00000000,1.68641577,0.03566038,-0.03515307,NA,97.81654632,0.03566431,1,2.44967127,0.00530880,0.00530487,MS,1909,0.00664853
0.00000000,1.68857191,0.03569384,-0.03515465,NA,97.82102392,0.03569511,1,2.45481749,0.00530615,0.00530488,MS,1910,0.00665299
0.00000000,1.69067189,0.03572761,-0.03515576,NA,97.82549271,0.03572387,1,2.45997472,0.00530129,0.00530503,MS,1911,0.00665749
0.00000000,1.69271251,0.03576159,-0.03515680,NA,97.82994963,0.03575582,1,2.46513940,0.00529949,0.00530526,MS,1912,0.00666202
0.00000000,1.69469778,0.03579543,-0.03515796,NA,97.83439294,0.03580652,1,2.47030946,0.00531700,0.00530592,MS,1913,0.00666653
0.00000000,1.69662525,0.03717844,-0.03515981,NA,97.83881977,0.03719206,1,2.47548150,0.00532048,0.00530687,MS,1914,0.00667109
0.00000000,1.69849023,0.09862469,-0.03520972,NA,97.84317313,0.09862168,1,2.48058840,0.00530205,0.00530506,MS,1915,0.00667566
0.00000000,1.70030778,0.12938581,-0.03742113,NA,97.84798134,0.12938018,1,2.48625290,0.00516486,0.00517049,MS,1916,0.00667999
0.00000000,1.70207357,0.23613867,-0.03852359,NA,97.85238153,0.23613291,1,2.49145894,0.00510132,0.00510708,MS,1917,0.00668630
0.00000000,1.70379774,0.30738550,-0.04236440,NA,97.85672441,0.30738025,1,2.49661815,0.00485920,0.00486445,MS,1918,0.00669139
0.00000000,1.70551088,0.33982833,-0.04492057,NA,97.86106290,0.33982264,1,2.50179304,0.00469916,0.00470484,MS,1919,0.00669717
0.00000000,1.70726046,0.40010644,-0.04608275,NA,97.86520692,0.40010069,1,2.50675563,0.00462950,0.00463526,MS,1920,0.00670302
0.00000000,1.70907984,0.47834058,-0.04825026,NA,97.86876658,0.47833479,1,2.51103382,0.00449463,0.00450043,MS,1921,0.00670838
0.00000000,1.71110013,0.39316845,-0.05106183,NA,97.87236310,0.39316281,1,2.51537087,0.00431872,0.00432436,MS,1922,0.00671243
0.00000000,1.71318414,0.33796102,-0.04798930,NA,97.87648310,0.33795516,1,2.52035723,0.00452368,0.00452954,MS,1923,0.00671852
0.00000000,1.71540753,0.25800476,-0.04600921,NA,97.88063619,0.25800099,1,2.52540325,0.00465978,0.00466355,MS,1924,0.00672338
0.00000000,1.71776014,0.13574239,-0.04313569,NA,97.88504218,0.13574227,1,2.53077822,0.00485497,0.00485508,MS,1925,0.00672836
0.00000000,1.72020167,0.08338457,-0.03874127,NA,97.88965532,0.08341216,1,2.53642995,0.00515752,0.00512993,MS,1926,0.00673374
0.00000000,1.72267963,0.05344088,-0.03686728,NA,97.89359366,0.05345874,1,2.54127453,0.00528195,0.00526409,MS,1927,0.00673907
0.00000000,1.72516228,0.03633851,-0.03579379,NA,97.89738598,0.03633847,1,2.54595666,0.00533846,0.00533850,MS,1928,0.00674268
0.00000000,1.72761295,0.03636334,-0.03518013,NA,97.90137405,0.03636891,1,2.55089871,0.00538505,0.00537948,MS,1929,0.00674598
0.00000000,1.73001561,0.03639314,-0.03518271,NA,97.90542859,0.03641945,1,2.55594243,0.00541163,0.00538531,MS,1930,0.00674995
0.00000000,1.73237357,0.03642464,-0.03518473,NA,97.90953049,0.03644766,1,2.56106497,0.00540611,0.00538309,MS,1931,0.00675416
0.00000000,1.73468073,0.03645783,-0.03518567,NA,97.91365295,0.03646696,1,2.56623348,0.00538952,0.00538039,MS,1932,0.00675859
0.00000000,1.73693113,0.03648175,-0.03518627,NA,97.91778300,0.03647848,1,2.57143203,0.00537762,0.00538090,MS,1933,0.00676312
0.00000000,1.73921140,0.03651589,-0.03518670,NA,97.92190765,0.03651618,1,2.57664441,0.00538184,0.00538155,MS,1934,0.00676768
0.00000000,1.74134708,0.03656060,-0.03518808,NA,97.92602442,0.03658506,1,2.58186750,0.00540940,0.00538495,MS,1935,0.00677388
0.00000000,1.74342054,0.03659529,-0.03519068,NA,97.93013281,0.03659975,1,2.58710067,0.00538851,0.00538405,MS,1936,0.00677851
0.00000000,1.74543601,0.03662979,-0.03519118,NA,97.93423135,0.03662870,1,2.59234205,0.00538454,0.00538564,MS,1937,0.00678312
0.00000000,1.74738932,0.03801942,-0.03519228,NA,97.93830495,0.03803033,1,2.59757216,0.00539801,0.00538710,MS,1938,0.00678777
0.00000000,1.74928469,0.10004182,-0.03524279,NA,97.94230638,0.10005014,1,2.60272979,0.00539407,0.00538576,MS,1939,0.00679234
0.00000000,1.75112857,0.13100152,-0.03747546,NA,97.94675271,0.13100940,1,2.60848444,0.00525740,0.00524952,MS,1940,0.00679676
0.00000000,1.75291443,0.23843327,-0.03858508,NA,97.95080469,0.23845120,1,2.61375046,0.00521684,0.00519891,MS,1941,0.00680328
0.00000000,1.75466240,0.31017335,-0.04245117,NA,97.95479850,0.31016854,1,2.61896129,0.00493056,0.00493537,MS,1942,0.00680840
0.00000000,1.75640081,0.34282683,-0.04502350,NA,97.95879374,0.34282688,1,2.62419439,0.00477255,0.00477250,MS,1943,0.00681425
0.00000000,1.75817360,0.40235451,-0.04619334,NA,97.96262586,0.40236940,1,2.62923312,0.00473625,0.00472136,MS,1944,0.00682019
0.00000000,1.76002491,0.48076771,-0.04833503,NA,97.96591133,0.48076706,1,2.63356819,0.00456543,0.00456609,MS,1945,0.00682560
0.00000000,1.76199313,0.39536900,-0.05115176,NA,97.96922473,0.39537239,1,2.63795433,0.00439116,0.00438777,MS,1946,0.00682976
0.00000000,1.76411311,0.33983817,-0.04807113,NA,97.97302330,0.33983696,1,2.64300035,0.00459472,0.00459593,MS,1947,0.00683436
0.00000000,1.76638161,0.26044206,-0.04607935,NA,97.97686718,0.26043781,1,2.64812585,0.00472890,0.00473315,MS,1948,0.00683917
0.00000000,1.76825122,0.13743098,-0.04322592,NA,97.98094446,0.13742880,1,2.65358389,0.00492496,0.00492713,MS,1949,0.00684342
0.00000000,1.77021429,0.08477769,-0.03880458,NA,97.98522249,0.08477180,1,2.65933442,0.00521754,0.00522343,MS,1950,0.00684793
0.00000000,1.77220839,0.05467185,-0.03691959,NA,97.98884822,0.05467304,1,2.66422728,0.00535255,0.00535136,MS,1951,0.00685232
0.00000000,1.77420121,0.03716490,-0.03584064,NA,97.99237832,0.03716537,1,2.66900808,0.00542694,0.00542647,MS,1952,0.00685464
0.00000000,1.77616401,0.03717941,-0.03521307,NA,97.99608609,0.03717451,1,2.67404762,0.00546583,0.00547073,MS,1953,0.00685656
0.00000000,1.77807457,0.03719834,-0.03521499,NA,97.99985017,0.03721977,1,2.67918281,0.00550747,0.00548603,MS,1954,0.00685907
0.00000000,1.77993853,0.03721754,-0.03521717,NA,98.00366044,0.03723299,1,2.68440074,0.00549130,0.00547585,MS,1955,0.00686161
0.00000000,1.78174938,0.03723658,-0.03521728,NA,98.00749086,0.03724262,1,2.68966638,0.00548076,0.00547472,MS,1956,0.00686413
0.00000000,1.78350402,0.03724823,-0.03521759,NA,98.01132672,0.03725845,1,2.69495983,0.00548752,0.00547729,MS,1957,0.00686668
0.00000000,1.78519852,0.03726690,-0.03521825,NA,98.01516086,0.03727093,1,2.70027134,0.00548258,0.00547855,MS,1958,0.00686915
0.00000000,1.78683550,0.03731030,-0.03521874,NA,98.01898997,0.03731890,1,2.70559642,0.00549010,0.00548150,MS,1959,0.00687145
0.00000000,1.78841193,0.03732851,-0.03522058,NA,98.02281100,0.03733594,1,2.71093081,0.00549145,0.00548401,MS,1960,0.00687367
0.00000000,1.78992694,0.03734450,-0.03522128,NA,98.02662483,0.03734958,1,2.71627575,0.00549127,0.00548619,MS,1961,0.00687575
0.00000000,1.79138071,0.03872930,-0.03522185,NA,98.03039721,0.03874581,1,2.72158297,0.00550840,0.00549188,MS,1962,0.00687770
0.00000000,1.79277049,0.10153394,-0.03527232,NA,98.03412496,0.10153564,1,2.72684739,0.00549066,0.00548896,MS,1963,0.00687934
0.00000000,1.79326661,0.13270515,-0.03753265,NA,98.03851696,0.13271171,1,2.73307559,0.00536088,0.00535432,MS,1964,0.00686968
0.00000000,1.79370330,0.24090292,-0.03865014,NA,98.04243208,0.24091119,1,2.73865107,0.00530070,0.00529244,MS,1965,0.00686192
0.00000000,1.79410462,0.31297149,-0.04254309,NA,98.04618276,0.31297450,1,2.74401334,0.00503446,0.00503145,MS,1966,0.00685248
0.00000000,1.79450286,0.34564355,-0.04512798,NA,98.04990485,0.34564342,1,2.74935512,0.00486293,0.00486306,MS,1967,0.00684373
0.00000000,1.79493529,0.40525488,-0.04629800,NA,98.05348710,0.40526195,1,2.75451552,0.00481384,0.00480677,MS,1968,0.00683507
0.00000000,1.79544730,0.48370594,-0.04844224,NA,98.05655331,0.48370793,1,2.75894763,0.00465958,0.00465759,MS,1969,0.00682570
0.00000000,1.79608751,0.39787201,-0.05126092,NA,98.05964966,0.39787177,1,2.76343754,0.00447182,0.00447205,MS,1970,0.00681484
0.00000000,1.79688587,0.34197757,-0.04816414,NA,98.06320911,0.34197474,1,2.76861670,0.00468801,0.00469083,MS,1971,0.00680439
0.00000000,1.79783780,0.26237281,-0.04615972,NA,98.06680670,0.26237780,1,2.77387073,0.00482876,0.00482376,MS,1972,0.00679358
0.00000000,1.79887821,0.13860488,-0.04329902,NA,98.07062482,0.13860668,1,2.77946827,0.00503936,0.00503756,MS,1973,0.00678332
0.00000000,1.80005243,0.08554332,-0.03885096,NA,98.07463053,0.08554381,1,2.78536469,0.00534373,0.00534324,MS,1974,0.00677251
0.00000000,1.80126086,0.05520077,-0.03695170,NA,98.07808121,0.05519876,1,2.79046381,0.00547300,0.00547501,MS,1975,0.00676236
0.00000000,1.80247012,0.03749780,-0.03586402,NA,98.08138045,0.03749286,1,2.79535630,0.00554592,0.00555086,MS,1976,0.00675049
0.00000000,1.80364268,0.03749004,-0.03522934,NA,98.08487148,0.03750100,1,2.80055155,0.00559272,0.00558175,MS,1977,0.00673812
0.00000000,1.80476155,0.03748652,-0.03523074,NA,98.08840813,0.03749175,1,2.80583402,0.00560619,0.00560096,MS,1978,0.00672630
0.00000000,1.80583204,0.03748369,-0.03523110,NA,98.09198447,0.03748048,1,2.81119571,0.00560284,0.00560605,MS,1979,0.00671458
0.00000000,1.80684307,0.03748410,-0.03523088,NA,98.09557566,0.03748936,1,2.81659992,0.00561408,0.00560881,MS,1980,0.00670329
0.00000000,1.80779814,0.03747770,-0.03523130,NA,98.09917362,0.03747804,1,2.82203480,0.00561391,0.00561357,MS,1981,0.00669160
0.00000000,1.80869324,0.03747441,-0.03523106,NA,98.10276720,0.03747541,1,2.82748363,0.00561870,0.00561770,MS,1982,0.00667993
0.00000000,1.80952954,0.03747174,-0.03523112,NA,98.10635483,0.03746924,1,2.83294408,0.00561993,0.00562243,MS,1983,0.00666820
0.00000000,1.81030363,0.03746893,-0.03523106,NA,98.10993922,0.03746650,1,2.83842029,0.00562427,0.00562671,MS,1984,0.00665646
0.00000000,1.81101322,0.03746562,-0.03523112,NA,98.11351563,0.03746480,1,2.84390505,0.00563121,0.00563203,MS,1985,0.00664466
0.00000000,1.81166022,0.03883143,-0.03523125,NA,98.11708363,0.03883301,1,2.84939768,0.00563850,0.00563692,MS,1986,0.00663274
0.00000000,1.81224155,0.10164745,-0.03528068,NA,98.12059943,0.10164713,1,2.85483035,0.00563965,0.00563996,MS,1987,0.00662075
0.00000000,1.81277204,0.13278969,-0.03754210,NA,98.12442563,0.13279658,1,2.86076580,0.00552551,0.00551862,MS,1988,0.00660800
0.00000000,1.81324117,0.24085329,-0.03865911,NA,98.12793692,0.24085609,1,2.86623409,0.00543742,0.00543462,MS,1989,0.00659762
0.00000000,1.81367640,0.31275672,-0.04254623,NA,98.13138398,0.31275549,1,2.87162234,0.00517182,0.00517304,MS,1990,0.00658582
0.00000000,1.81410374,0.34529279,-0.04512519,NA,98.13484832,0.34529021,1,2.87705766,0.00499937,0.00500196,MS,1991,0.00657485
0.00000000,1.81457296,0.40505776,-0.04629028,NA,98.13805165,0.40505250,1,2.88210147,0.00492340,0.00492866,MS,1992,0.00656385
0.00000000,1.81512040,0.48281593,-0.04843909,NA,98.14089914,0.48281331,1,2.88659961,0.00478496,0.00478758,MS,1993,0.00655172
0.00000000,1.81580414,0.39750271,-0.05123340,NA,98.14377675,0.39749801,1,2.89115933,0.00459623,0.00460092,MS,1994,0.00653859
0.00000000,1.81665101,0.34160157,-0.04815533,NA,98.14709437,0.34160204,1,2.89643384,0.00482053,0.00482006,MS,1995,0.00652601
0.00000000,1.81764960,0.26190968,-0.04615096,NA,98.15045269,0.26190601,1,2.90179233,0.00496702,0.00497069,MS,1996,0.00651398
0.00000000,1.81878344,0.13834370,-0.04328732,NA,98.15401987,0.13834474,1,2.90750543,0.00517786,0.00517682,MS,1997,0.00650166
0.00000000,1.82000944,0.08537182,-0.03884654,NA,98.15777167,0.08536950,1,2.91353809,0.00549282,0.00549514,MS,1998,0.00648967
0.00000000,1.82126014,0.05506136,-0.03695089,NA,98.16113211,0.05506173,1,2.91896237,0.00563004,0.00562967,MS,1999,0.00647764
0.00000000,1.82251027,0.03738917,-0.03586465,NA,98.16422422,0.03738820,1,2.92397105,0.00570704,0.00570801,MS,2000,0.00646427
0.00000000,1.82372073,0.03736731,-0.03523123,NA,98.16750350,0.03737279,1,2.92930140,0.00575124,0.00574577,MS,2001,0.00644994
0.00000000,1.82487227,0.03735016,-0.03523203,NA,98.17082911,0.03734825,1,2.93472657,0.00576143,0.00576334,MS,2002,0.00643624
0.00000000,1.82597206,0.03733378,-0.03523178,NA,98.17419064,0.03733659,1,2.94023042,0.00577047,0.00576766,MS,2003,0.00642263
0.00000000,1.82701383,0.03731608,-0.03523152,NA,98.17756953,0.03731597,1,2.94578317,0.00577211,0.00577222,MS,2004,0.00640884
0.00000000,1.82799484,0.03729954,-0.03523094,NA,98.18095379,0.03729791,1,2.95136540,0.00577557,0.00577720,MS,2005,0.00639542
0.00000000,1.82891347,0.03728447,-0.03523047,NA,98.18433212,0.03728474,1,2.95695861,0.00578160,0.00578133,MS,2006,0.00638199
0.00000000,1.82976834,0.03726911,-0.03523014,NA,98.18771047,0.03726729,1,2.96257271,0.00578418,0.00578601,MS,2007,0.00636852
0.00000000,1.83055850,0.03725339,-0.03522968,NA,98.19108568,0.03725067,1,2.96820254,0.00578836,0.00579108,MS,2008,0.00635499
0.00000000,1.83128374,0.03723725,-0.03522927,NA,98.19445489,0.03723491,1,2.97384334,0.00579476,0.00579710,MS,2009,0.00634141
0.00000000,1.83194386,0.03858621,-0.03522892,NA,98.19781571,0.03858541,1,2.97949111,0.00580174,0.00580254,MS,2010,0.00632777
0.00000000,1.83237124,0.10101177,-0.03527773,NA,98.20112818,0.10100975,1,2.98507828,0.00580423,0.00580625,MS,2011,0.00630360
0.00000000,1.83274613,0.13193125,-0.03752514,NA,98.20473698,0.13193428,1,2.99118875,0.00568159,0.00567856,MS,2012,0.00627960
0.00000000,1.83313923,0.23938828,-0.03863383,NA,98.20803708,0.23938794,1,2.99679805,0.00559570,0.00559604,MS,2013,0.00625712
0.00000000,1.83340926,0.31101310,-0.04249919,NA,98.21126559,0.31101476,1,3.00230570,0.00533356,0.00533190,MS,2014,0.00623470
0.00000000,1.83367775,0.34328250,-0.04506824,NA,98.21451487,0.34327771,1,3.00786892,0.00514702,0.00515181,MS,2015,0.00621150
0.00000000,1.83398166,0.40753248,-0.04622323,NA,98.21744977,0.40753140,1,3.01291128,0.00507745,0.00507853,MS,2016,0.00618843
0.00000000,1.83437546,0.48642311,-0.04853372,NA,98.22010863,0.48641903,1,3.01749374,0.00491479,0.00491888,MS,2017,0.00616379
0.00000000,1.83491102,0.39950388,-0.05136793,NA,98.22280059,0.39950521,1,3.02214724,0.00473883,0.00473751,MS,2018,0.00613861
0.00000000,1.83561929,0.34276679,-0.04823250,NA,98.22592546,0.34276795,1,3.02756679,0.00494715,0.00494599,MS,2019,0.00611396
0.00000000,1.83648586,0.26212725,-0.04619747,NA,98.22908177,0.26212572,1,3.03306029,0.00510942,0.00511095,MS,2020,0.00608899
0.00000000,1.83749212,0.13719516,-0.04330028,NA,98.23243750,0.13719489,1,3.03892238,0.00532688,0.00532715,MS,2021,0.00606458
0.00000000,1.83858758,0.08366195,-0.03881056,NA,98.23598124,0.08365775,1,3.04513713,0.00565869,0.00566289,MS,2022,0.00604049
0.00000000,1.83971252,0.05299415,-0.03689531,NA,98.23922135,0.05298872,1,3.05084127,0.00580067,0.00580609,MS,2023,0.00601643
0.00000000,1.84082790,0.03589849,-0.03579638,NA,98.24213557,0.03589233,1,3.05598968,0.00588660,0.00589277,MS,2024,0.00599130
0.00000000,1.84190025,0.03578850,-0.03518403,NA,98.24522175,0.03578622,1,3.06146050,0.00593891,0.00594119,MS,2025,0.00596477
0.00000000,1.84291742,0.03568323,-0.03518195,NA,98.24834734,0.03569017,1,3.06702084,0.00597483,0.00596789,MS,2026,0.00593889
0.00000000,1.84387777,0.03558002,-0.03517945,NA,98.25151315,0.03558567,1,3.07267299,0.00596066,0.00595501,MS,2027,0.00591327
0.00000000,1.84477984,0.03548103,-0.03517523,NA,98.25469680,0.03547640,1,3.07837767,0.00595338,0.00595801,MS,2028,0.00588824
0.00000000,1.84561813,0.03537974,-0.03517140,NA,98.25788821,0.03537689,1,3.08411720,0.00596104,0.00596388,MS,2029,0.00586284
0.00000000,1.84638882,0.03527844,-0.03516803,NA,98.26107942,0.03527860,1,3.08987742,0.00597006,0.00596990,MS,2030,0.00583748
0.00000000,1.84730805,0.03517694,-0.03516471,NA,98.26426848,0.03517434,1,3.09565491,0.00597464,0.00597723,MS,2031,0.00581210
0.00000000,1.84772928,0.03507016,-0.03516122,NA,98.26745048,0.03507655,1,3.10144083,0.00597605,0.00596966,MS,2032,0.00640904
0.00000000,1.84874379,0.03494133,-0.03515743,NA,98.27053552,0.03494715,1,3.10707075,0.00598572,0.00597990,MS,2033,0.00635070
0.00000000,1.84969010,0.03621825,-0.03515314,NA,98.27370628,0.03621314,1,3.11287807,0.00599492,0.00600003,MS,2034,0.00629287
0.00000000,1.85055997,0.09766770,-0.03519944,NA,98.27683954,0.09767068,1,3.11863773,0.00601449,0.00601152,MS,2035,0.00623428
0.00000000,1.85137241,0.12675196,-0.03741232,NA,98.28027019,0.12675290,1,3.12496810,0.00586271,0.00586177,MS,2036,0.00617471
0.00000000,1.85212207,0.23222728,-0.03845389,NA,98.28340180,0.23222208,1,3.13076876,0.00578474,0.00578994,MS,2037,0.00611772
0.00000000,1.85282930,0.30248249,-0.04224820,NA,98.28645403,0.30248216,1,3.13644281,0.00552633,0.00552666,MS,2038,0.00605923
0.00000000,1.85353148,0.33416148,-0.04476808,NA,98.28952452,0.33415690,1,3.14217122,0.00533424,0.00533881,MS,2039,0.00600152
0.00000000,1.85427416,0.39245593,-0.04590161,NA,98.29224729,0.39245507,1,3.14726816,0.00526577,0.00526663,MS,2040,0.00594388
0.00000000,1.85510322,0.46870690,-0.04799774,NA,98.29479373,0.46870310,1,3.15204973,0.00510942,0.00511321,MS,2041,0.00588448
0.00000000,1.85607392,0.38462906,-0.05073715,NA,98.29735283,0.38462874,1,3.15686948,0.00493231,0.00493263,MS,2042,0.00582479
0.00000000,1.85733520,0.32978405,-0.04770254,NA,98.29383348,0.32977999,1,3.15024495,0.00514698,0.00515104,MS,2043,0.00577320
0.00000000,1.85880242,0.25190706,-0.04573728,NA,98.29685435,0.25190496,1,3.15592952,0.00530469,0.00530678,MS,2044,0.00572511
0.00000000,1.86040349,0.13111414,-0.04293939,NA,98.30006353,0.13111433,1,3.16199060,0.00552194,0.00552176,MS,2045,0.00567655
0.00000000,1.86209053,0.07947123,-0.03859866,NA,98.30344021,0.07946959,1,3.16839277,0.00586155,0.00586318,MS,2046,0.00562818
0.00000000,1.86380451,0.04993277,-0.03675174,NA,98.30654354,0.04993117,1,3.17429920,0.00600017,0.00600177,MS,2047,0.00557963
0.00000000,1.86560546,0.03388722,-0.03569335,NA,98.25532475,0.03388546,1,3.07950535,0.00608637,0.00608813,MS,2048,0.00554158
0.00000000,1.86766864,0.03384822,-0.03511881,NA,98.25843937,0.03384410,1,3.08511054,0.00613473,0.00613885,MS,2049,0.00553611
0.00000000,1.86967486,0.03381167,-0.03511915,NA,98.26159784,0.03380908,1,3.09081517,0.00614129,0.00614387,MS,2050,0.00553096
0.00000000,1.87161771,0.03377715,-0.03511807,NA,98.26479865,0.03377581,1,3.09661746,0.00614825,0.00614960,MS,2051,0.00552609
0.00000000,1.87349666,0.03374042,-0.03511708,NA,98.26802199,0.03373750,1,3.10248225,0.00615051,0.00615343,MS,2052,0.00552092
0.00000000,1.87530574,0.03370932,-0.03511584,NA,98.27125203,0.03370664,1,3.10838120,0.00615658,0.00615926,MS,2053,0.00551644
0.00000000,1.87704495,0.03367776,-0.03511494,NA,98.27448404,0.03367515,1,3.11430583,0.00616282,0.00616544,MS,2054,0.00551199
0.00000000,1.87871373,0.03364651,-0.03511402,NA,98.27771673,0.03364243,1,3.12025396,0.00616838,0.00617246,MS,2055,0.00550758
0.00000000,1.88031165,0.03361545,-0.03511310,NA,98.28094684,0.03361137,1,3.12621966,0.00617608,0.00618015,MS,2056,0.00550320
0.00000000,1.88184024,0.03358454,-0.03511226,NA,98.28417519,0.03358011,1,3.13220459,0.00618344,0.00618788,MS,2057,0.00549884
0.00000000,1.88322213,0.03488382,-0.03511141,NA,98.28739533,0.03488108,1,3.13819676,0.00619332,0.00619605,MS,2058,0.00549455
0.00000000,1.88460419,0.09443067,-0.03515854,NA,98.29057447,0.09442910,1,3.14413478,0.00619952,0.00620109,MS,2059,0.00548883
0.00000000,1.88592768,0.12457506,-0.03730245,NA,98.29408181,0.12457428,1,3.15071149,0.00605732,0.00605810,MS,2060,0.00548486
0.00000000,1.88718403,0.22935735,-0.03838253,NA,98.29724771,0.22935739,1,3.15667122,0.00599787,0.00599783,MS,2061,0.00548293
0.00000000,1.88839699,0.29939919,-0.04215255,NA,98.30033590,0.29939477,1,3.16250606,0.00569308,0.00569750,MS,2062,0.00547921
0.00000000,1.88961307,0.33106841,-0.04466309,NA,98.30344822,0.33106602,1,3.16840798,0.00551255,0.00551494,MS,2063,0.00547625
0.00000000,1.89086875,0.39010449,-0.04579668,NA,98.30490381,0.39009975,1,3.17117567,0.00541608,0.00542081,MS,2064,0.00547370
0.00000000,1.89237718,0.46606603,-0.04791850,NA,98.46812630,0.46606304,1,3.51489359,0.00524476,0.00524775,MS,2065,0.00547026
0.00000000,1.89434958,0.38265371,-0.05064695,NA,98.47099858,0.38264844,1,3.52159915,0.00678276,0.00678804,MS,2066,0.00546654
0.00000000,1.89619616,0.32832383,-0.04769948,NA,98.47425319,0.32748455,1,3.52922781,0.00626754,0.00710683,MS,2067,0.00546929
0.00000000,1.89819003,0.25072036,-0.04572505,NA,98.47754709,0.25071206,1,3.53698175,0.00731363,0.00732193,MS,2068,0.00546607
0.00000000,1.90031672,0.12996505,-0.04296899,NA,98.48098657,0.12891767,1,3.54511431,0.00657282,0.00762019,MS,2069,0.00546311
0.00000000,1.90253193,0.07840653,-0.03859513,NA,98.48462934,0.07839991,1,3.55376778,0.00808398,0.00809061,MS,2070,0.00546027
0.00000000,1.90476806,0.04892562,-0.03679342,NA,98.48792267,0.04885952,1,3.56162705,0.00821389,0.00827998,MS,2071,0.00545733
0.00000000,1.90699132,0.03319249,-0.03573679,NA,98.49108362,0.03304728,1,3.56920268,0.00824855,0.00839377,MS,2072,0.00545262
0.00000000,1.90915796,0.03315543,-0.03517164,NA,98.49437720,0.03288053,1,3.57712999,0.00819436,0.00846926,MS,2073,0.00544732
0.00000000,1.91126326,0.03311801,-0.03516836,NA,98.49770020,0.03311159,1,3.58516335,0.00844762,0.00845403,MS,2074,0.00544293
0.00000000,1.91330187,0.03308742,-0.03517613,NA,98.50104946,0.03275012,1,3.59329623,0.00811080,0.00844810,MS,2075,0.00543951
0.00000000,1.91527358,0.03305590,-0.03516290,NA,98.50440479,0.03295450,1,3.60148036,0.00835240,0.00845380,MS,2076,0.00543590
0.00000000,1.91717030,0.03302529,-0.03517046,NA,98.50775565,0.03333233,1,3.60969033,0.00875973,0.00845269,MS,2077,0.00543253
0.00000000,1.91899634,0.03299493,-0.03518402,NA,98.51109716,0.03298886,1,3.61791420,0.00844746,0.00845354,MS,2078,0.00542923
0.00000000,1.92074489,0.03296552,-0.03517169,NA,98.51443203,0.03295950,1,3.62615861,0.00844992,0.00845594,MS,2079,0.00542609
0.00000000,1.92241929,0.03293623,-0.03517072,NA,98.51772608,0.03293028,1,3.63433852,0.00845091,0.00845686,MS,2080,0.00542299
0.00000000,1.92401390,0.03290341,-0.03516970,NA,98.52102400,0.03286388,1,3.64256454,0.00841920,0.00845873,MS,2081,0.00541944
0.00000000,1.92552868,0.03418639,-0.03516738,NA,98.52431187,0.03430511,1,3.65080211,0.00857616,0.00845744,MS,2082,0.00541621
0.00000000,1.92694519,0.09295152,-0.03521922,NA,98.52755020,0.09298406,1,3.65895150,0.00848808,0.00845554,MS,2083,0.00541260
0.00000000,1.92817700,0.13930916,-0.03733159,NA,98.60223126,0.13937177,1,3.85736633,0.00829714,0.00823453,MS,2084,0.00594729
0.00000000,1.92935559,0.25277319,-0.03899359,NA,98.60719423,0.25276669,1,3.87130609,0.00805705,0.00806356,MS,2085,0.00685164
0.00000000,1.93047106,0.33039972,-0.04306965,NA,98.61029415,0.33046992,1,3.88006351,0.00770094,0.00763074,MS,2086,0.00685217
0.00000000,1.93155808,0.36559120,-0.04585139,NA,98.61329923,0.36566640,1,3.88859039,0.00741541,0.00734020,MS,2087,0.00685054
0.00000000,1.93268205,0.40390180,-0.04710800,NA,98.61616942,0.40389597,1,3.89676909,0.00720716,0.00721298,MS,2088,0.00684903
0.00000000,1.93389382,0.48215547,-0.04847969,NA,98.61883023,0.48214959,1,3.90438153,0.00706663,0.00707251,MS,2089,0.00684742
0.00000000,1.93524458,0.39680268,-0.05129176,NA,98.62133324,0.39681621,1,3.91156931,0.00679084,0.00677730,MS,2090,0.00684524
0.00000000,1.93679006,0.34057163,-0.04820913,NA,98.62402622,0.34063260,1,3.91933184,0.00717839,0.00711742,MS,2091,0.00684237
0.00000000,1.93852640,0.26101485,-0.04619876,NA,98.62669994,0.26102984,1,3.92706897,0.00735890,0.00734391,MS,2092,0.00683997
0.00000000,1.94042916,0.13694258,-0.04334122,NA,98.62945571,0.13697588,1,3.93507512,0.00769379,0.00766049,MS,2093,0.00683785
0.00000000,1.94244869,0.08415751,-0.03888667,NA,98.63225166,0.08424284,1,3.94323099,0.00823732,0.00815199,MS,2094,0.00683600
0.00000000,1.94453290,0.05409340,-0.03700598,NA,98.63463701,0.05411234,1,3.95021552,0.00837659,0.00835766,MS,2095,0.00683379
0.00000000,1.94662159,0.03669451,-0.03592868,NA,98.63704517,0.03669275,1,3.95729165,0.00847693,0.00847869,MS,2096,0.00682962
0.00000000,1.94867121,0.03666585,-0.03530594,NA,98.63966551,0.03669074,1,3.96501969,0.00857599,0.00855110,MS,2097,0.00682559
0.00000000,1.95066713,0.03663855,-0.03530847,NA,98.64236347,0.03663163,1,3.97300782,0.00854324,0.00855016,MS,2098,0.00682171
0.00000000,1.95259923,0.03662357,-0.03530631,NA,98.64510456,0.03665251,1,3.98115624,0.00858417,0.00855523,MS,2099,0.00681945
