t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
1439,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00768467,NA
1440,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.67686635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.57508918,NA,NA,NA,NA
1440,1,MS,roots,0.22919451,22.92695280,30.84625086,6.77252645,0.70364991,34.56265763,NA,1.05300028,0.00264006,NA,1.27789899,1.26603143,NA,NA,NA,0.68923910,7.91485036,NA,1.22242066,NA,0.45579724,NA,NA,219.42164835,NA,NA,61.61896129,114.63476399,3.18899605,NA,NA,30.84625086,10.97325419,0.00064174,NA,0.52797171,35.27572753,NA,0.00000000,0.01066602,0.00000000,NA,NA,NA,671.61476929,22.98362530,3.23316953,NA,NA
1440,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00846472,NA
1441,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.60161411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1309.11735693,NA,NA,NA,NA
1441,1,MS,roots,0.23440608,26.86606544,34.67256148,6.97583238,0.79864447,34.79955339,NA,1.34767126,0.00264334,NA,1.27789757,1.30466400,NA,NA,NA,0.71110492,8.09482313,NA,1.22090157,NA,0.44149036,NA,NA,223.48236504,NA,NA,69.11918534,134.33032720,3.28630731,NA,NA,34.67256148,10.38162246,0.00065634,NA,0.52862805,30.28685987,NA,0.00000000,0.01279585,0.00000000,NA,NA,NA,691.20366009,23.50624122,3.29366650,NA,NA
1441,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00998516,NA
1442,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.95874668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368.43472844,NA,NA,NA,NA
1442,1,MS,roots,0.24309618,30.13891360,38.10918896,5.09864961,0.61563447,34.94871865,NA,1.60040201,0.00264674,NA,1.28296958,1.35082884,NA,NA,NA,0.73904013,8.39492138,NA,1.22417109,NA,0.44202815,NA,NA,227.16208870,NA,NA,74.32770789,150.69456801,3.40259153,NA,NA,38.10918896,9.98159163,0.00068067,NA,0.52930872,27.61076928,NA,0.00000000,0.01025898,0.00000000,NA,NA,NA,717.67565151,24.37768482,3.37283855,NA,NA
1442,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.01195121,NA
1443,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.30149476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1420.92793606,NA,NA,NA,NA
1443,1,MS,roots,0.25453405,32.17890756,40.62559690,4.16995870,0.51722165,35.05580265,NA,1.74625311,0.00265030,NA,1.29113109,1.40200661,NA,NA,NA,0.76818854,8.78990907,NA,1.23030200,NA,0.45072265,NA,NA,229.93303069,NA,NA,76.57898311,160.89453780,3.53150279,NA,NA,40.62559690,9.68663551,0.00071270,NA,0.53002141,26.08401739,NA,0.00000000,0.00888147,0.00000000,NA,NA,NA,748.62419242,25.52467417,3.46132624,NA,NA
1443,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00960420,NA
1444,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.40420963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463.24481414,NA,NA,NA,NA
1444,1,MS,roots,0.26742358,32.85625044,41.81999186,3.17854239,0.39255674,35.11881862,NA,1.75925046,0.00265405,NA,1.30232622,1.45307417,NA,NA,NA,0.79484949,9.23502762,NA,1.23921900,NA,0.46823394,NA,NA,231.39484922,NA,NA,76.16571881,164.28125221,3.66013644,NA,NA,41.81999186,9.52857901,0.00074879,NA,0.53077020,25.76915504,NA,0.00000000,0.00685260,0.00000000,NA,NA,NA,781.04178994,26.81723658,3.55024988,NA,NA
1444,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00833423,NA
1445,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675.45750403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1485.32301842,NA,NA,NA,NA
1445,1,MS,roots,0.28035744,31.36620897,32.38135798,1.80210675,0.21325687,35.12498680,NA,2.08393235,0.00265797,NA,1.31671067,1.49782637,NA,NA,NA,0.81548852,9.68167689,NA,1.25105612,NA,0.49715567,NA,NA,243.76149926,NA,NA,71.31964213,156.83104487,3.77286239,NA,NA,53.90628446,9.56628703,0.00078500,NA,0.53155520,27.00022386,NA,0.00000000,0.00370801,0.00000000,NA,NA,NA,811.36788642,28.11424397,3.63002556,NA,NA
1445,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00645651,NA
1446,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.80482752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482.94287977,NA,NA,NA,NA
1446,1,MS,roots,0.29193661,27.86940360,25.19442886,1.17369368,0.13139668,35.10584653,NA,2.30430316,0.00266206,NA,1.33024670,1.53071130,NA,NA,NA,0.87127905,10.08154431,NA,1.26197655,NA,0.52743820,NA,NA,259.18747624,NA,NA,62.84527854,139.34701801,3.85569597,NA,NA,69.04032482,9.70239048,0.00081742,NA,0.53237262,28.94646827,NA,0.00000000,0.00225261,0.00000000,NA,NA,NA,835.00847784,29.27540339,3.73223705,NA,NA
1446,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00353126,NA
1447,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.70580136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.63210855,NA,NA,NA,NA
1447,1,MS,roots,0.30062500,23.57569130,18.76073029,0.76964474,0.08123095,35.07094553,NA,2.35716677,0.00266627,NA,1.34126015,1.54813043,NA,NA,NA,0.93362649,10.38158344,NA,1.27041609,NA,0.55468789,NA,NA,275.33769512,NA,NA,53.28494059,117.87845650,3.89957287,NA,NA,84.88991870,9.90430399,0.00084175,NA,0.53321437,31.34290132,NA,0.00000000,0.00136420,0.00000000,NA,NA,NA,849.04409055,30.14667531,3.82301707,NA,NA
1447,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00217505,NA
1448,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654.10863147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1435.46653828,NA,NA,NA,NA
1448,1,MS,roots,0.30565330,17.97024461,14.44858293,0.56650374,0.05654327,35.02907897,NA,2.03978257,0.00267055,NA,1.34746093,1.54179598,NA,NA,NA,0.98999156,10.55522745,NA,1.27424413,NA,0.57266652,NA,NA,286.93862226,NA,NA,40.94310732,89.85122303,3.88361709,NA,NA,96.18519254,10.14284817,0.00085583,NA,0.53407020,33.94128315,NA,0.00000000,0.00092726,0.00000000,NA,NA,NA,847.38023743,30.65091339,3.87924848,NA,NA
1448,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00134756,NA
1449,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.01605448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406.67037944,NA,NA,NA,NA
1449,1,MS,roots,0.30506833,16.11212242,15.60514794,0.60870480,0.05791228,34.98963928,NA,1.98916022,0.00267482,NA,1.35164431,1.52928267,NA,NA,NA,1.02714997,10.53502628,NA,1.27615912,NA,0.58567372,NA,NA,294.94309918,NA,NA,37.16942602,80.56061209,3.85209740,NA,NA,103.88460113,10.38843247,0.00085419,NA,0.53492439,36.46972786,NA,0.00000000,0.00092726,0.00000000,NA,NA,NA,841.46133351,30.59225199,3.90807695,NA,NA
1449,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091633,NA
1450,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.80120047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.38188020,NA,NA,NA,NA
1450,1,MS,roots,0.30295043,14.64678636,16.35889712,0.64956024,0.05930672,34.95276119,NA,1.91671773,0.00267906,NA,1.35415949,1.51193556,NA,NA,NA,1.04891880,10.46188821,NA,1.27650959,NA,0.59422181,NA,NA,300.26386650,NA,NA,34.33656398,73.23393178,3.80840191,NA,NA,108.90241802,10.63857557,0.00084826,NA,0.53577266,38.91754575,NA,0.00000000,0.00092726,0.00000000,NA,NA,NA,832.18849783,30.37986919,3.91501385,NA,NA
1450,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091638,NA
1451,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.09614322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348.34789898,NA,NA,NA,NA
1451,1,MS,roots,0.29957814,13.51376234,16.83060177,0.68893622,0.06071407,34.91853107,NA,1.84534668,0.00268325,NA,1.35533677,1.49114097,NA,NA,NA,1.05915632,10.34543191,NA,1.27562222,NA,0.59890723,NA,NA,303.70365176,NA,NA,32.27713786,67.56881169,3.75602259,NA,NA,112.04262513,10.89103236,0.00083882,NA,0.53661147,41.27671778,NA,0.00000000,0.00092726,0.00000000,NA,NA,NA,820.50566631,30.04169630,3.90563406,NA,NA
1451,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091638,NA
1452,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.46816177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319.82016077,NA,NA,NA,NA
1452,1,MS,roots,0.29524449,12.63377511,17.10919321,0.72674962,0.06212355,34.88697403,NA,1.78272325,0.00268739,NA,1.35543840,1.46799418,NA,NA,NA,1.06126595,10.19577627,NA,1.27375557,NA,0.60027065,NA,NA,305.85354221,NA,NA,30.79749911,63.16887554,3.69771833,NA,NA,113.89727110,11.14387186,0.00082668,NA,0.53743816,43.54227459,NA,0.00000000,0.00092726,0.00000000,NA,NA,NA,807.16538858,29.60711712,3.88469852,NA,NA
1452,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091638,NA
1453,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.57702797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291.87142115,NA,NA,NA,NA
1453,1,MS,roots,0.29018387,11.93837184,17.25761827,0.76295620,0.06352595,34.85807030,NA,1.73015047,0.00269145,NA,1.35466583,1.44331126,NA,NA,NA,1.05778078,10.02101642,NA,1.27110786,NA,0.59877995,NA,NA,307.13184630,NA,NA,29.73694496,59.69185921,3.63554474,NA,NA,114.88539131,11.39544206,0.00081251,NA,0.53825067,45.71156216,NA,0.00000000,0.00092726,0.00000000,NA,NA,NA,792.73135357,29.09963880,3.85575788,NA,NA
1453,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091638,NA
1454,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.32342928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264.74995759,NA,NA,NA,NA
1454,1,MS,roots,0.28457529,11.40298054,17.29966119,0.79663915,0.06483894,34.83171174,NA,1.69079154,0.00269543,NA,1.35316760,1.41765506,NA,NA,NA,1.05049419,9.82733338,NA,1.26782519,NA,0.59482591,NA,NA,307.83006662,NA,NA,29.04608727,57.01490272,3.57091954,NA,NA,115.29903635,11.64447853,0.00079681,NA,0.53904748,47.78507114,NA,0.00000000,0.00092618,0.00000000,NA,NA,NA,777.59595924,28.53721016,3.82131685,NA,NA
1454,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091638,NA
1455,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.21558461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237.91643242,NA,NA,NA,NA
1455,1,MS,roots,0.27854647,10.92807846,17.29973932,0.82898258,0.06615526,34.80787230,NA,1.65447168,0.00269933,NA,1.35108708,1.39157551,NA,NA,NA,1.04073048,9.61913819,NA,1.26404698,NA,0.58881206,NA,NA,308.19411510,NA,NA,28.47917011,54.64039231,3.50522798,NA,NA,115.38453835,11.88963450,0.00077993,NA,0.53982741,49.76178770,NA,0.00000000,0.00092550,0.00000000,NA,NA,NA,762.13530879,27.93264029,3.78339307,NA,NA
1455,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091227,NA
1456,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.32723964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211.69996932,NA,NA,NA,NA
1456,1,MS,roots,0.27223221,10.52222261,17.27312481,0.86031769,0.06749216,34.78647011,NA,1.62393641,0.00270315,NA,1.34848694,1.36525362,NA,NA,NA,1.02945691,9.40108573,NA,1.25983543,NA,0.58096425,NA,NA,308.28887258,NA,NA,28.06304888,52.61111304,3.43892599,NA,NA,115.20706362,12.12990965,0.00076225,NA,0.54058967,51.64277375,NA,0.00000000,0.00092550,0.00000000,NA,NA,NA,746.47896207,27.29944624,3.74319747,NA,NA
1456,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091228,NA
1457,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.58679918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186.08546217,NA,NA,NA,NA
1457,1,MS,roots,0.26567833,10.16805501,17.22203230,0.89008447,0.06879700,34.76741060,NA,1.59821403,0.00270686,NA,1.34544292,1.33893299,NA,NA,NA,1.01704309,9.17475844,NA,1.25526417,NA,0.57155150,NA,NA,308.21381287,NA,NA,27.75811023,50.84027507,3.37262718,NA,NA,114.86632558,12.36442389,0.00074390,NA,0.54133356,53.42961726,NA,0.00000000,0.00092550,0.00000000,NA,NA,NA,730.79518424,26.64222326,3.70141900,NA,NA
1457,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091228,NA
1458,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.47787339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1161.12004346,NA,NA,NA,NA
1458,1,MS,roots,0.25895272,9.86270906,17.79756881,0.95819257,0.07314273,34.75212197,NA,1.56788915,0.00271049,NA,1.34195619,1.31272217,NA,NA,NA,1.00387086,8.94250067,NA,1.25033643,NA,0.56059798,NA,NA,307.29076628,NA,NA,27.58375993,49.31354530,3.30660497,NA,NA,113.68432627,12.58946110,0.00072507,NA,0.54205863,55.08523693,NA,0.00000000,0.00096637,0.00000000,NA,NA,NA,715.12417513,25.96777897,3.65854922,NA,NA
1458,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00091228,NA
1459,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667.56101650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133.60060459,NA,NA,NA,NA
1459,1,MS,roots,0.25207413,10.58192448,39.03251242,2.68789988,0.20709824,34.80578007,NA,1.33440117,0.00271402,NA,1.33833896,1.29451165,NA,NA,NA,0.99058244,8.70496005,NA,1.24534461,NA,0.54654884,NA,NA,282.50741695,NA,NA,31.15771214,52.90962242,3.26073463,NA,NA,88.64890280,12.67416350,0.00070581,NA,0.54276444,54.94174588,NA,0.00000000,0.00271793,0.00000000,NA,NA,NA,702.99398671,25.27799403,3.62343305,NA,NA
1459,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00095032,NA
1460,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.90213700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117.02606318,NA,NA,NA,NA
1460,1,MS,roots,0.24662313,10.60553789,37.41552230,3.48042002,0.27337531,34.89213761,NA,0.98944660,0.00271747,NA,1.33378221,1.27687801,NA,NA,NA,0.90087522,8.51671876,NA,1.23952746,NA,0.52909462,NA,NA,258.52826731,NA,NA,32.79864739,53.02768947,3.21631740,NA,NA,64.42313003,12.68368201,0.00069054,NA,0.54345498,53.93419192,NA,0.00000000,0.00358505,0.00000000,NA,NA,NA,690.52938261,24.73136750,3.51153544,NA,NA
1460,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00260536,NA
1461,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.71278973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120.19240274,NA,NA,NA,NA
1461,1,MS,roots,0.24092603,12.06274015,37.58049297,5.81164203,0.48033042,35.07593397,NA,0.66632035,0.00272084,NA,1.32798532,1.26620190,NA,NA,NA,0.81687611,8.31997883,NA,1.23261018,NA,0.50528099,NA,NA,231.92655628,NA,NA,38.58944288,60.31370077,3.18942545,NA,NA,37.58049297,12.47124543,0.00067459,NA,0.54412958,50.39820350,NA,0.00000000,0.00640636,0.00000000,NA,NA,NA,680.33900367,24.16006208,3.41106334,NA,NA
1461,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00341324,NA
1462,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.24377713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147.37049954,NA,NA,NA,NA
1462,1,MS,roots,0.23617885,15.05445892,30.49886276,6.81218465,0.60324191,35.30327608,NA,0.67934386,0.00272415,NA,1.32300864,1.26598226,NA,NA,NA,0.72954936,8.15604312,NA,1.22650031,NA,0.48215389,NA,NA,225.08110493,NA,NA,48.03824861,75.27229459,3.18887219,NA,NA,30.49886276,12.11895203,0.00066130,NA,0.54479088,45.70949686,NA,0.00000000,0.00827956,0.00000000,NA,NA,NA,675.86373553,23.68401555,3.31854026,NA,NA
1462,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00604018,NA
