plant,proteins,mstruct,axis,organ,Ksoil,Tsoil,green_area,sucrose,t,Tr,soil_water_potential,xylem_water_potential,age,total_water_potential,amino_acids,SRWC
1,NA,0.12633699,MS,roots,NA,NA,NA,325.69409483,541,NA,NA,NA,NA,NA,4.58569594,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,541,NA,-0.11900251,NA,NA,-0.04174743,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,625.69887407,542,NA,NA,NA,NA,NA,18.29679724,NA
1,NA,0.12662308,MS,roots,NA,NA,NA,317.65453941,542,NA,NA,NA,NA,NA,4.63107114,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,542,NA,-0.11900251,NA,NA,-0.04178389,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,608.97103743,543,NA,NA,NA,NA,NA,17.87589150,NA
1,NA,0.12690597,MS,roots,NA,NA,NA,309.35315341,543,NA,NA,NA,NA,NA,4.66057982,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,543,NA,-0.11900251,NA,NA,-0.04182089,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,592.90539949,544,NA,NA,NA,NA,NA,17.47271736,NA
1,NA,0.12718529,MS,roots,NA,NA,NA,300.88602565,544,NA,NA,NA,NA,NA,4.67768282,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,544,NA,-0.11900251,NA,NA,-0.04185955,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,576.74484154,545,NA,NA,NA,NA,NA,17.08136697,NA
1,NA,0.12746070,MS,roots,NA,NA,NA,292.27866389,545,NA,NA,NA,NA,NA,4.68358809,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,545,NA,-0.11900251,NA,NA,-0.04189697,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,560.75484022,546,NA,NA,NA,NA,NA,16.83505702,NA
1,NA,0.12773185,MS,roots,NA,NA,NA,283.59812596,546,NA,NA,NA,NA,NA,4.66916994,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,546,NA,-0.11900251,NA,NA,-0.04193561,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,548.79411769,547,NA,NA,NA,NA,NA,17.75946231,NA
1,NA,0.12799838,MS,roots,NA,NA,NA,275.82899008,547,NA,NA,NA,NA,NA,4.18884392,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,547,NA,-0.11900251,NA,NA,-0.04200128,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,548.51235459,548,NA,NA,NA,NA,NA,18.13105084,NA
1,NA,0.12826050,MS,roots,NA,NA,NA,268.84656513,548,NA,NA,NA,NA,NA,3.60116392,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,548,NA,-0.11900251,NA,NA,-0.04326153,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,566.13339817,549,NA,NA,NA,NA,NA,19.05633276,NA
1,NA,0.12851843,MS,roots,NA,NA,NA,263.81445827,549,NA,NA,NA,NA,NA,2.64443687,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,549,NA,-0.11900251,NA,NA,-0.04400714,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,595.52186785,550,NA,NA,NA,NA,NA,20.17689721,NA
1,NA,0.12877324,MS,roots,NA,NA,NA,262.01718017,550,NA,NA,NA,NA,NA,1.90839042,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,550,NA,-0.11900251,NA,NA,-0.04633268,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,630.57412475,551,NA,NA,NA,NA,NA,21.24285706,NA
1,NA,0.12902699,MS,roots,NA,NA,NA,264.00620049,551,NA,NA,NA,NA,NA,1.53977848,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,551,NA,-0.11900251,NA,NA,-0.04806249,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,669.70198780,552,NA,NA,NA,NA,NA,22.35187418,NA
1,NA,0.12928224,MS,roots,NA,NA,NA,269.88324183,552,NA,NA,NA,NA,NA,1.34448180,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,552,NA,-0.11900251,NA,NA,-0.04909412,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,712.99588100,553,NA,NA,NA,NA,NA,23.57420468,NA
1,NA,0.12954151,MS,roots,NA,NA,NA,279.76965622,553,NA,NA,NA,NA,NA,1.23252545,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,553,NA,-0.11900251,NA,NA,-0.05075011,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,750.30798259,554,NA,NA,NA,NA,NA,24.31096143,NA
1,NA,0.12980717,MS,roots,NA,NA,NA,292.96923163,554,NA,NA,NA,NA,NA,1.41804722,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,554,NA,-0.11900251,NA,NA,-0.05289234,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,780.83440444,555,NA,NA,NA,NA,NA,24.70824472,NA
1,NA,0.13008073,MS,roots,NA,NA,NA,308.09648172,555,NA,NA,NA,NA,NA,1.65835832,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,555,NA,-0.11900251,NA,NA,-0.05166556,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,801.57511133,556,NA,NA,NA,NA,NA,24.73946720,NA
1,NA,0.13036260,MS,roots,NA,NA,NA,323.56285321,556,NA,NA,NA,NA,NA,1.99052957,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,556,NA,-0.11900251,NA,NA,-0.05100857,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,801.21172017,557,NA,NA,NA,NA,NA,24.25420555,NA
1,NA,0.13065225,MS,roots,NA,NA,NA,337.04522143,557,NA,NA,NA,NA,NA,2.55221268,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,557,NA,-0.11900251,NA,NA,-0.04980944,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,785.92763479,558,NA,NA,NA,NA,NA,23.53890303,NA
1,NA,0.13094821,MS,roots,NA,NA,NA,346.42248539,558,NA,NA,NA,NA,NA,3.10597500,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,558,NA,-0.11900251,NA,NA,-0.04762138,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,761.92286678,559,NA,NA,NA,NA,NA,22.60071599,NA
1,NA,0.13124841,MS,roots,NA,NA,NA,351.01637307,559,NA,NA,NA,NA,NA,3.60626974,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,559,NA,-0.11900251,NA,NA,-0.04670171,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,739.35554947,560,NA,NA,NA,NA,NA,22.01840569,NA
1,NA,0.13155081,MS,roots,NA,NA,NA,349.34224337,560,NA,NA,NA,NA,NA,3.95602865,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,560,NA,-0.11900251,NA,NA,-0.04617188,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,717.87954012,561,NA,NA,NA,NA,NA,21.45244541,NA
1,NA,0.13185292,MS,roots,NA,NA,NA,345.57098047,561,NA,NA,NA,NA,NA,4.21212950,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,561,NA,-0.11900251,NA,NA,-0.04593006,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,697.17136509,562,NA,NA,NA,NA,NA,20.90773439,NA
1,NA,0.13215387,MS,roots,NA,NA,NA,340.18826407,562,NA,NA,NA,NA,NA,4.39547341,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,562,NA,-0.11900251,NA,NA,-0.04597017,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,677.42599236,563,NA,NA,NA,NA,NA,20.38692401,NA
1,NA,0.13245292,MS,roots,NA,NA,NA,333.70366680,563,NA,NA,NA,NA,NA,4.52743839,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,563,NA,-0.11900251,NA,NA,-0.04601202,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,658.37975025,564,NA,NA,NA,NA,NA,19.88871285,NA
1,NA,0.13274947,MS,roots,NA,NA,NA,326.39644326,564,NA,NA,NA,NA,NA,4.61958230,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,564,NA,-0.11900251,NA,NA,-0.04605598,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,639.73968897,565,NA,NA,NA,NA,NA,19.41380368,NA
