plant,mstruct,axis,LAI_turgor,green_area,total_water_influx,t,Tr,plant_water_content,xylem_water_potential,plant_WC_DM,Growth,delta_plant_water_content,Total_Transpiration_turgor
1,0.08765818,MS,0.00000000,0.00146729,0.10645285,195,NA,0.53825374,-0.03820470,90.77784760,0.00018633,0.00019457,0.10644462
1,0.08788396,MS,0.00000000,0.00146926,0.08020698,196,NA,0.53862534,-0.03751877,90.78362376,0.00018956,0.00019485,0.08020170
1,0.08811444,MS,0.00000000,0.00147118,0.03995842,197,NA,0.53899411,-0.03657404,90.78934861,0.00019228,0.00019618,0.03995453
1,0.08833987,MS,0.00000000,0.00147320,0.02283319,198,NA,0.53910327,-0.03512519,90.79104187,0.00019429,0.00020055,0.02282693
1,0.08856488,MS,0.00000000,0.00147484,0.01295541,199,NA,0.53913926,-0.03450875,90.79159993,0.00019421,0.00020192,0.01294770
1,0.08878978,MS,0.00000000,0.00147636,0.00884288,200,NA,0.53912812,-0.03415315,90.79142721,0.00019250,0.00019252,0.00884286
1,0.08901667,MS,0.00000000,0.00147779,0.00885826,201,NA,0.53917792,-0.03400504,90.79219939,0.00019171,0.00019647,0.00885349
1,0.08924340,MS,0.00000000,0.00147934,0.00886645,202,NA,0.53924858,-0.03400556,90.79329493,0.00018991,0.00019150,0.00886486
1,0.08946972,MS,0.00000000,0.00148088,0.00887375,203,NA,0.53933242,-0.03400579,90.79459433,0.00018835,0.00018810,0.00887399
1,0.08969207,MS,0.00000000,0.00151544,0.00903026,204,NA,0.57772219,-0.03400600,91.35340429,0.00018773,0.00019314,0.00902485
1,0.08992112,MS,0.00000000,0.00192526,0.00909303,205,NA,0.57828054,-0.03401161,91.36103158,0.00018603,0.00018435,0.00909471
1,0.09014485,MS,0.00000000,0.00192836,0.00912245,206,NA,0.57839270,-0.03401381,91.36256224,0.00018605,0.00019088,0.00911762
1,0.09036736,MS,0.00000000,0.00192988,0.00913240,207,NA,0.57850558,-0.03401487,91.36410196,0.00018509,0.00018816,0.00912934
1,0.09058946,MS,0.00000000,0.00193135,0.00914980,208,NA,0.57861956,-0.03401519,91.36565632,0.00018447,0.00018777,0.00914650
1,0.09081203,MS,0.00000000,0.00193280,0.00916111,209,NA,0.57873458,-0.03401580,91.36722417,0.00018385,0.00018716,0.00915780
1,0.09103406,MS,0.00000000,0.00193427,0.00964089,210,NA,0.57884832,-0.03401618,91.36877406,0.00018307,0.00018528,0.00963868
1,0.09125452,MS,0.00000000,0.00193572,0.02928254,211,NA,0.57890543,-0.03403343,91.36955200,0.00018211,0.00018326,0.02928138
1,0.09147818,MS,0.00000000,0.00193708,0.03991800,212,NA,0.57926061,-0.03474049,91.37438744,0.00018184,0.00018048,0.03991935
1,0.09169867,MS,0.00000000,0.00193884,0.07670230,213,NA,0.57944657,-0.03512336,91.37691698,0.00018294,0.00018360,0.07670164
1,0.09192264,MS,0.00000000,0.00194032,0.10123010,214,NA,0.57991038,-0.03644763,91.38321929,0.00018424,0.00018332,0.10123102
1,0.09215010,MS,0.00000000,0.00194199,0.11234145,215,NA,0.58040863,-0.03733068,91.38997953,0.00018739,0.00018574,0.11234310
1,0.09237989,MS,0.00000000,0.00194377,0.13363088,216,NA,0.58077411,-0.03773080,91.39493147,0.00019245,0.00019650,0.13362683
1,0.09261141,MS,0.00000000,0.00194553,0.16230725,217,NA,0.58111312,-0.03849740,91.39951987,0.00019586,0.00019390,0.16230921
1,0.09284722,MS,0.00000000,0.00194729,0.13118533,218,NA,0.58173707,-0.03952988,91.40795179,0.00020092,0.00020480,0.13118145
1,0.09308592,MS,0.00000000,0.00194926,0.11119940,219,NA,0.58214221,-0.03840967,91.41341803,0.00020631,0.00020561,0.11120009
1,0.09332729,MS,0.00000000,0.00195115,0.08377607,220,NA,0.58251972,-0.03769037,91.41850509,0.00021091,0.00020925,0.08377773
1,0.09357099,MS,0.00000000,0.00195304,0.04180586,221,NA,0.58287848,-0.03670329,91.42333401,0.00021529,0.00021620,0.04180495
1,0.09381494,MS,0.00000000,0.00195493,0.02399933,222,NA,0.58291746,-0.03519253,91.42385835,0.00021874,0.00022306,0.02399501
1,0.09405887,MS,0.00000000,0.00195650,0.01371106,223,NA,0.58289540,-0.03455161,91.42356163,0.00021966,0.00022450,0.01370622
1,0.09430373,MS,0.00000000,0.00195798,0.00936590,224,NA,0.58283447,-0.03418127,91.42274188,0.00021925,0.00022278,0.00936237
1,0.09454895,MS,0.00000000,0.00195942,0.00938636,225,NA,0.58287275,-0.03402483,91.42325691,0.00021844,0.00022341,0.00938139
1,0.09479230,MS,0.00000000,0.00196094,0.00939213,226,NA,0.58294388,-0.03402554,91.42421368,0.00021646,0.00021536,0.00939323
1,0.09503667,MS,0.00000000,0.00196240,0.00940265,227,NA,0.58303541,-0.03402567,91.42544455,0.00021530,0.00021359,0.00940437
1,0.09527994,MS,0.00000000,0.00196389,0.00941977,228,NA,0.58314002,-0.03402601,91.42685079,0.00021558,0.00021959,0.00941576
1,0.09552583,MS,0.00000000,0.00196534,0.00942930,229,NA,0.58325399,-0.03402664,91.42838249,0.00021493,0.00021740,0.00942683
1,0.09576443,MS,0.00000000,0.00196688,0.00943645,230,NA,0.58330987,-0.03402696,91.42913324,0.00021387,0.00021223,0.00943809
1,0.09600747,MS,0.00000000,0.00196870,0.00945270,231,NA,0.58498622,-0.03402718,91.45159455,0.00021242,0.00021339,0.00945174
1,0.09629535,MS,0.00000000,0.00197029,0.00941377,232,NA,0.58512916,-0.03402771,91.45350439,0.00022523,0.00017639,0.00946261
1,0.09655949,MS,0.00000000,0.00197297,0.00943055,233,NA,0.58526832,-0.03402677,91.45536282,0.00022381,0.00017302,0.00948134
1,0.09682245,MS,0.00000000,0.00197506,0.00992577,234,NA,0.58540791,-0.03402732,91.45722629,0.00022253,0.00017785,0.00997045
1,0.09707906,MS,0.00000000,0.00197710,0.03018599,235,NA,0.58549067,-0.03404510,91.45833056,0.00022130,0.00021888,0.03018841
1,0.09734198,MS,0.00000000,0.00197889,0.04108405,236,NA,0.58587802,-0.03477443,91.46349578,0.00022057,0.00018781,0.04111681
1,0.09760248,MS,0.00000000,0.00198119,0.07876123,237,NA,0.58609611,-0.03516673,91.46640117,0.00022087,0.00021834,0.07876377
1,0.09786897,MS,0.00000000,0.00198324,0.10405230,238,NA,0.58659500,-0.03652312,91.47304011,0.00021935,0.00029701,0.10397464
1,0.09813907,MS,0.00000000,0.00198571,0.11536487,239,NA,0.58713088,-0.03743354,91.48015965,0.00022224,0.00018969,0.11539742
1,0.09840962,MS,0.00000000,0.00198830,0.13746856,240,NA,0.58752716,-0.03784090,91.48541690,0.00022633,0.00023049,0.13746440
1,0.09868177,MS,0.00000000,0.00199073,0.16655115,241,NA,0.58789775,-0.03863678,91.49032743,0.00023037,0.00034242,0.16643909
1,0.09895979,MS,0.00000000,0.00199314,0.13513550,242,NA,0.58855093,-0.03968390,91.49896876,0.00023440,0.00034497,0.13502493
1,0.09924446,MS,0.00000000,0.00199589,0.11458210,243,NA,0.58898558,-0.03855308,91.50470924,0.00024020,0.00029458,0.11452772
1,0.09952975,MS,0.00000000,0.00199858,0.08668572,244,NA,0.58939111,-0.03781337,91.51005807,0.00024479,0.00057681,0.08635370
1,0.09981745,MS,0.00000000,0.00200117,0.04331692,245,NA,0.58977009,-0.03680926,91.51505073,0.00024811,0.00037904,0.04318599
1,0.10010881,MS,0.00000000,0.00200372,0.02489250,246,NA,0.58982839,-0.03524810,91.51581835,0.00025024,0.00030352,0.02483921
1,0.10039662,MS,0.00000000,0.00200607,0.01419427,247,NA,0.58982231,-0.03458490,91.51573820,0.00024980,0.00024553,0.01419855
1,0.10068819,MS,0.00000000,0.00200818,0.00968982,248,NA,0.58977359,-0.03419975,91.51509687,0.00024725,0.00024274,0.00969433
1,0.10097980,MS,0.00000000,0.00201036,0.00976972,249,NA,0.58982618,-0.03403750,91.51578915,0.00024479,0.00032624,0.00968828
1,0.10127132,MS,0.00000000,0.00201260,0.00970820,250,NA,0.58991355,-0.03404029,91.51693923,0.00024187,0.00023790,0.00971217
1,0.10157032,MS,0.00000000,0.00201484,0.00978181,251,NA,0.59001749,-0.03403797,91.51830689,0.00023915,0.00023524,0.00978572
1,0.10186354,MS,0.00000000,0.00201730,0.00992054,252,NA,0.59013221,-0.03404052,91.51981588,0.00023664,0.00036505,0.00979214
1,0.10215805,MS,0.00000000,0.00201962,0.00988644,253,NA,0.59025505,-0.03404542,91.52143105,0.00023392,0.00031070,0.00980966
1,0.10245028,MS,0.00000000,0.00202198,0.00982382,254,NA,0.59038288,-0.03404410,91.52311117,0.00023113,0.00022738,0.00982757
1,0.10274239,MS,0.00000000,0.00202426,0.00984127,255,NA,0.59051457,-0.03404174,91.52484138,0.00022859,0.00022493,0.00984493
1,0.10303426,MS,0.00000000,0.00202655,0.00985434,256,NA,0.59064833,-0.03404228,91.52659807,0.00022607,0.00022251,0.00985790
1,0.10332687,MS,0.00000000,0.00202884,0.00987180,257,NA,0.59078288,-0.03404266,91.52836442,0.00022358,0.00022010,0.00987528
1,0.10361913,MS,0.00000000,0.00203117,0.01040255,258,NA,0.59091617,-0.03404320,91.53011342,0.00022163,0.00021824,0.01040594
1,0.10391182,MS,0.00000000,0.00203350,0.03185440,259,NA,0.59099146,-0.03406223,91.53110107,0.00021986,0.00021652,0.03185775
1,0.10420383,MS,0.00000000,0.00203582,0.04344951,260,NA,0.59137993,-0.03483444,91.53619332,0.00021903,0.00021569,0.04345285
1,0.10449723,MS,0.00000000,0.00203843,0.08356199,261,NA,0.59160051,-0.03525183,91.53908208,0.00021815,0.00021475,0.08356539
1,0.10479135,MS,0.00000000,0.00204093,0.11061245,262,NA,0.59211350,-0.03669585,91.54579265,0.00021875,0.00021521,0.11061600
1,0.10509476,MS,0.00000000,0.00204371,0.12283617,263,NA,0.59266509,-0.03766969,91.55299631,0.00022147,0.00021768,0.12283997
1,0.10540200,MS,0.00000000,0.00204676,0.14632987,264,NA,0.59306788,-0.03810984,91.55824897,0.00022467,0.00022057,0.14633397
1,0.10570882,MS,0.00000000,0.00204976,0.17746060,265,NA,0.59344355,-0.03895573,91.56314203,0.00022802,0.00030356,0.17738506
1,0.10602526,MS,0.00000000,0.00205266,0.14358161,266,NA,0.59410597,-0.04007655,91.57175615,0.00023091,0.00022617,0.14358635
1,0.10635509,MS,0.00000000,0.00205600,0.12180177,267,NA,0.59453764,-0.03885701,91.57736018,0.00023580,0.00023074,0.12180683
1,0.10668184,MS,0.00000000,0.00205949,0.09192211,268,NA,0.59493924,-0.03807312,91.58256701,0.00023932,0.00032341,0.09183802
1,0.10700680,MS,0.00000000,0.00206274,0.04594324,269,NA,0.59531653,-0.03699758,91.58745293,0.00024163,0.00031558,0.04586929
1,0.10733615,MS,0.00000000,0.00206581,0.02638229,270,NA,0.59535735,-0.03534242,91.58798123,0.00024309,0.00037452,0.02625086
1,0.10767035,MS,0.00000000,0.00206868,0.01495713,271,NA,0.59532746,-0.03463828,91.58759441,0.00024157,0.00027352,0.01492518
1,0.10799883,MS,0.00000000,0.00207154,0.01026868,272,NA,0.59525010,-0.03422692,91.58659313,0.00023855,0.00030750,0.01019972
1,0.10832617,MS,0.00000000,0.00207420,0.01040944,273,NA,0.59527739,-0.03405802,91.58694634,0.00023612,0.00042601,0.01021954
1,0.10865316,MS,0.00000000,0.00207692,0.01026546,274,NA,0.59534045,-0.03406300,91.58776257,0.00023214,0.00025788,0.01023972
1,0.10897958,MS,0.00000000,0.00207965,0.01041854,275,NA,0.59542260,-0.03405768,91.58882558,0.00022983,0.00038835,0.01026002
1,0.10930537,MS,0.00000000,0.00208239,0.01036461,276,NA,0.59551871,-0.03406310,91.59006888,0.00022646,0.00031071,0.01028035
1,0.10963060,MS,0.00000000,0.00208512,0.01045219,277,NA,0.59562343,-0.03406104,91.59142306,0.00022475,0.00036605,0.01031089
1,0.10995502,MS,0.00000000,0.00208786,0.01043404,278,NA,0.59573352,-0.03406413,91.59284634,0.00022175,0.00033111,0.01032468
1,0.11027903,MS,0.00000000,0.00209059,0.01035107,279,NA,0.59584936,-0.03406337,91.59434346,0.00021957,0.00022566,0.01034498
1,0.11060181,MS,0.00000000,0.00209333,0.01038027,280,NA,0.59596637,-0.03406031,91.59585502,0.00021690,0.00023221,0.01036496
1,0.11091972,MS,0.00000000,0.00209605,0.01051706,281,NA,0.59608567,-0.03406126,91.59739574,0.00021574,0.00035775,0.01037506
1,0.11123807,MS,0.00000000,0.00209868,0.01107101,282,NA,0.59620424,-0.03406614,91.59892634,0.00021361,0.00035694,0.01092767
1,0.11155353,MS,0.00000000,0.00210134,0.03338317,283,NA,0.59626523,-0.03408601,91.59971348,0.00021185,0.00028541,0.03330961
1,0.11187161,MS,0.00000000,0.00210390,0.04552948,284,NA,0.59664453,-0.03488918,91.60460544,0.00021093,0.00033566,0.04540475
1,0.11219169,MS,0.00000000,0.00210688,0.08722985,285,NA,0.59686107,-0.03532642,91.60739562,0.00020923,0.00023980,0.08719928
1,0.11251590,MS,0.00000000,0.00210980,0.11551035,286,NA,0.59737686,-0.03682757,91.61403435,0.00020959,0.00025520,0.11546473
1,0.11284928,MS,0.00000000,0.00211308,0.12835209,287,NA,0.59793346,-0.03784568,91.62118661,0.00021225,0.00029028,0.12827406
1,0.11318707,MS,0.00000000,0.00211664,0.15279116,288,NA,0.59833592,-0.03830808,91.62635050,0.00021613,0.00033919,0.15266810
1,0.11352889,MS,0.00000000,0.00212015,0.18501894,289,NA,0.59870979,-0.03918803,91.63114193,0.00021879,0.00024332,0.18499441
1,0.11388785,MS,0.00000000,0.00212369,0.15010683,290,NA,0.59937355,-0.04034832,91.63963486,0.00022288,0.00032771,0.15000200
1,0.11423990,MS,0.00000000,0.00212791,0.12778823,291,NA,0.59980243,-0.03909163,91.64511346,0.00022780,0.00031107,0.12770496
1,0.11459724,MS,0.00000000,0.00213156,0.09607813,292,NA,0.60020801,-0.03828834,91.65028769,0.00023095,0.00026988,0.09603920
1,0.11495435,MS,0.00000000,0.00213520,0.04806255,293,NA,0.60057584,-0.03714689,91.65497480,0.00023322,0.00024149,0.04805429
1,0.11531034,MS,0.00000000,0.00213873,0.02767397,294,NA,0.60060141,-0.03541841,91.65530042,0.00023485,0.00035303,0.02755579
1,0.11566336,MS,0.00000000,0.00214188,0.01574871,295,NA,0.60055055,-0.03468448,91.65465274,0.00023230,0.00025852,0.01572249
1,0.11601283,MS,0.00000000,0.00214483,0.01077953,296,NA,0.60045343,-0.03425508,91.65341561,0.00022919,0.00026629,0.01074243
1,0.11636712,MS,0.00000000,0.00214763,0.01083314,297,NA,0.60046247,-0.03407608,91.65353073,0.00022648,0.00029970,0.01075992
1,0.11672029,MS,0.00000000,0.00215065,0.01079231,298,NA,0.60050596,-0.03407791,91.65408481,0.00022268,0.00023218,0.01078281
1,0.11707060,MS,0.00000000,0.00215368,0.01081953,299,NA,0.60057123,-0.03407630,91.65491615,0.00021959,0.00023338,0.01080573
1,0.11742115,MS,0.00000000,0.00215666,0.01082342,300,NA,0.60065049,-0.03407717,91.65592545,0.00021641,0.00021441,0.01082542
1,0.11777004,MS,0.00000000,0.00215967,0.01084939,301,NA,0.60073852,-0.03407720,91.65704608,0.00021350,0.00021467,0.01084821
1,0.11811032,MS,0.00000000,0.00216267,0.01092997,302,NA,0.60083244,-0.03407803,91.65824151,0.00021131,0.00027042,0.01087086
1,0.11845555,MS,0.00000000,0.00216549,0.01090656,303,NA,0.60093170,-0.03408085,91.65950445,0.00020805,0.00022298,0.01089163
1,0.11879714,MS,0.00000000,0.00216845,0.01096642,304,NA,0.60103375,-0.03407989,91.66080246,0.00020624,0.00025869,0.01091397
1,0.11913888,MS,0.00000000,0.00217134,0.01093946,305,NA,0.60113895,-0.03408198,91.66214011,0.00020428,0.00020791,0.01093583
1,0.11947738,MS,0.00000000,0.00217428,0.01155624,306,NA,0.60124357,-0.03408094,91.66347006,0.00020336,0.00025076,0.01150884
1,0.11981203,MS,0.00000000,0.00217716,0.03480346,307,NA,0.60129069,-0.03410311,91.66406886,0.00020224,0.00025615,0.03474954
1,0.12015152,MS,0.00000000,0.00217994,0.04734704,308,NA,0.60165880,-0.03493997,91.66874416,0.00020111,0.00025997,0.04728818
1,0.12048831,MS,0.00000000,0.00218321,0.09043153,309,NA,0.60187143,-0.03539150,91.67144218,0.00019968,0.00021103,0.09042018
1,0.12083229,MS,0.00000000,0.00218629,0.11954273,310,NA,0.60238877,-0.03694249,91.67799974,0.00020066,0.00023902,0.11950436
1,0.12118072,MS,0.00000000,0.00218982,0.13294451,311,NA,0.60294748,-0.03799053,91.68506993,0.00020358,0.00025767,0.13289042
1,0.12154146,MS,0.00000000,0.00219347,0.15801185,312,NA,0.60335871,-0.03847310,91.69026616,0.00020712,0.00023400,0.15798497
1,0.12190992,MS,0.00000000,0.00219728,0.19119646,313,NA,0.60373661,-0.03937565,91.69503550,0.00021054,0.00021073,0.19119627
1,0.12228091,MS,0.00000000,0.00220115,0.15516093,314,NA,0.60440066,-0.04057042,91.70340308,0.00021467,0.00025034,0.15512526
1,0.12266353,MS,0.00000000,0.00220524,0.13197231,315,NA,0.60483103,-0.03927328,91.70881716,0.00022000,0.00025409,0.13193822
1,0.12304423,MS,0.00000000,0.00220933,0.09970020,316,NA,0.60521797,-0.03843869,91.71367871,0.00022339,0.00022188,0.09970171
1,0.12340490,MS,0.00000000,0.00221325,0.05008968,317,NA,0.60557442,-0.03727701,91.71815226,0.00022634,0.00022547,0.05009056
1,0.12377377,MS,0.00000000,0.00221628,0.02883482,318,NA,0.60559317,-0.03549114,91.71838744,0.00022733,0.00022647,0.02883568
1,0.12413866,MS,0.00000000,0.00221919,0.01657666,319,NA,0.60553649,-0.03472600,91.71767646,0.00022516,0.00022386,0.01657796
1,0.12450800,MS,0.00000000,0.00222189,0.01131861,320,NA,0.60543444,-0.03428463,91.71639610,0.00022271,0.00022206,0.01131926
1,0.12488028,MS,0.00000000,0.00222465,0.00982135,321,NA,0.60543757,-0.03409525,91.71643540,0.00021892,-0.00129577,0.01133604
1,0.12524249,MS,0.00000000,0.00222759,0.01137913,322,NA,0.60546718,-0.03404121,91.71680690,0.00021593,0.00023734,0.01135772
1,0.12560513,MS,0.00000000,0.00223034,0.01144467,323,NA,0.60552072,-0.03409719,91.71747860,0.00021344,0.00028084,0.01137727
1,0.12596598,MS,0.00000000,0.00223313,0.01145509,324,NA,0.60558846,-0.03409946,91.71832833,0.00021041,0.00026772,0.01139778
1,0.12632482,MS,0.00000000,0.00223590,0.01146594,325,NA,0.60566658,-0.03409972,91.71930814,0.00020747,0.00025522,0.01141819
1,0.12668145,MS,0.00000000,0.00223866,0.01147828,326,NA,0.60575073,-0.03410001,91.72036321,0.00020463,0.00024442,0.01143849
1,0.12703567,MS,0.00000000,0.00224141,0.01149180,327,NA,0.60584005,-0.03410035,91.72148288,0.00020187,0.00023502,0.01145864
1,0.12738810,MS,0.00000000,0.00224413,0.01150853,328,NA,0.60593312,-0.03410074,91.72264913,0.00020015,0.00023003,0.01147865
1,0.12773867,MS,0.00000000,0.00224686,0.01152498,329,NA,0.60602899,-0.03410128,91.72385019,0.00019845,0.00022477,0.01149865
1,0.12808711,MS,0.00000000,0.00224958,0.01210884,330,NA,0.60612517,-0.03410181,91.72505477,0.00019679,0.00022166,0.01208396
1,0.12843516,MS,0.00000000,0.00225230,0.03611139,331,NA,0.60616482,-0.03412277,91.72555130,0.00019495,0.00019120,0.03611515
1,0.12878189,MS,0.00000000,0.00225503,0.04901403,332,NA,0.60652521,-0.03498679,91.73006119,0.00019463,0.00023189,0.04897677
1,0.12913506,MS,0.00000000,0.00225807,0.09336190,333,NA,0.60673670,-0.03545128,91.73270562,0.00019381,0.00021809,0.09333762
1,0.12948306,MS,0.00000000,0.00226113,0.12323443,334,NA,0.60725529,-0.03704777,91.73918248,0.00019455,0.00022248,0.12320650
1,0.12984056,MS,0.00000000,0.00226433,0.13690111,335,NA,0.60782046,-0.03812321,91.74622968,0.00019753,0.00022846,0.13687019
1,0.13020401,MS,0.00000000,0.00226775,0.16233284,336,NA,0.60823870,-0.03861531,91.75143711,0.00020120,0.00021158,0.16232246
1,0.13057014,MS,0.00000000,0.00227114,0.19626760,337,NA,0.60860957,-0.03953099,91.75604909,0.00020524,0.00020437,0.19626847
1,0.13093952,MS,0.00000000,0.00227450,0.15918868,338,NA,0.60924320,-0.04075279,91.76391688,0.00020882,0.00020757,0.15918993
1,0.13131601,MS,0.00000000,0.00227805,0.13564836,339,NA,0.60965267,-0.03941807,91.76899329,0.00021432,0.00021311,0.13564957
1,0.13170117,MS,0.00000000,0.00228146,0.10258274,340,NA,0.61003242,-0.03857082,91.77369564,0.00021799,0.00021669,0.10258404
1,0.13209395,MS,0.00000000,0.00228494,0.05172226,341,NA,0.61038186,-0.03738059,91.77801802,0.00022104,0.00022018,0.05172311
1,0.13248906,MS,0.00000000,0.00228845,0.02992879,342,NA,0.61039426,-0.03554972,91.77817129,0.00022235,0.00022143,0.02992971
1,0.13288087,MS,0.00000000,0.00229168,0.01735855,343,NA,0.61033150,-0.03476520,91.77739532,0.00021975,0.00021857,0.01735973
1,0.13327925,MS,0.00000000,0.00229475,0.01185221,344,NA,0.61022785,-0.03431258,91.77611360,0.00021750,0.00021694,0.01185277
1,0.13367806,MS,0.00000000,0.00229791,0.01187673,345,NA,0.61022618,-0.03411427,91.77609289,0.00021425,0.00021361,0.01187736
1,0.13407218,MS,0.00000000,0.00230117,0.01190324,346,NA,0.61025875,-0.03411504,91.77649574,0.00021142,0.00021140,0.01190327
1,0.13446380,MS,0.00000000,0.00230437,0.01192248,347,NA,0.61031501,-0.03411589,91.77719149,0.00020835,0.00020808,0.01192275
1,0.13485303,MS,0.00000000,0.00230756,0.01194542,348,NA,0.61038668,-0.03411647,91.77807762,0.00020502,0.00020417,0.01194627
1,0.13523704,MS,0.00000000,0.00231072,0.01196890,349,NA,0.61046760,-0.03411718,91.77907779,0.00020230,0.00020153,0.01196967
1,0.13562003,MS,0.00000000,0.00231380,0.01199189,350,NA,0.61055534,-0.03411793,91.78016209,0.00020016,0.00019962,0.01199243
1,0.13599722,MS,0.00000000,0.00231691,0.01204085,351,NA,0.61064259,-0.03411868,91.78124010,0.00019776,0.00022478,0.01201383
1,0.13636874,MS,0.00000000,0.00231994,0.01206110,352,NA,0.61072675,-0.03412035,91.78227960,0.00019521,0.00022022,0.01203609
1,0.13674437,MS,0.00000000,0.00232289,0.01207803,353,NA,0.61081509,-0.03412099,91.78337039,0.00019366,0.00021644,0.01205525
1,0.13710885,MS,0.00000000,0.00232597,0.01268174,354,NA,0.61090213,-0.03412154,91.78444493,0.00019117,0.00021297,0.01265994
1,0.13746672,MS,0.00000000,0.00232887,0.03743711,355,NA,0.61093471,-0.03414319,91.78484698,0.00018879,0.00019267,0.03743323
1,0.13782612,MS,0.00000000,0.00233165,0.05076464,356,NA,0.61128809,-0.03503430,91.78920617,0.00018788,0.00018990,0.05076262
1,0.13818831,MS,0.00000000,0.00233480,0.09641223,357,NA,0.61149732,-0.03551405,91.79178501,0.00018754,0.00019057,0.09640921
1,0.13855510,MS,0.00000000,0.00233793,0.12727603,358,NA,0.61201593,-0.03715736,91.79816997,0.00018884,0.00020443,0.12726043
1,0.13893005,MS,0.00000000,0.00234140,0.14145827,359,NA,0.61257948,-0.03826850,91.80509706,0.00019172,0.00019108,0.14145890
1,0.13929697,MS,0.00000000,0.00234506,0.17056662,360,NA,0.61296867,-0.03877916,91.80987410,0.00019559,0.00019474,0.17056747
1,0.13967323,MS,0.00000000,0.00234839,0.20655703,361,NA,0.61331987,-0.03982720,91.81418004,0.00019971,0.00019882,0.20655792
1,0.14006101,MS,0.00000000,0.00235183,0.16749443,362,NA,0.61394841,-0.04112301,91.82187497,0.00020399,0.00020322,0.16749520
