N_content_shoot,plant,N_content,NS_roots,sum_respi_shoot,C_respired_roots,sum_NSC_g,mstruct_shoot,mstruct_stem,C_respired_shoot,C_N_ratio_shoot,NS_laminae,N_content_mstruct_shoot,sum_dry_mass,Cont_WSC_DM_roots,Total_Transpiration,dry_mass_phloem,Cont_WSC_DM,NNI,C_N_ratio,shoot_roots_ratio,N_content_mstruct,Cont_WSC_DM_stem,sum_N_g_shoot,shoot_roots_mstruct_ratio,Total_Photosynthesis,NS_shoot,C_exudated,mstruct,sum_respi_roots,NS_stem,sum_N_g,NS,N_content_total_DM_shoot,sum_dry_mass_laminae,Tillers_Photosynthesis,sum_C_g,Tillers_Photosynthesis_An,sum_dry_mass_stem,sum_dry_mass_shoot,axis,Cont_WSC_DM_laminae,mstruct_laminae,t,Cont_WSC_DM_shoot,sum_dry_mass_roots,N_content_roots,senesced_mstruct,N_content_mstruct_roots
5.54630069,1,2.90239777,15.63807141,4.13422857,13.37819087,0.09216235,0.16829938,0.07479448,4.28964708,7.47968349,37.43694704,10.42314154,0.89451878,8.391484451585608,0.00061901,0.07500139,8.14909865608595,1.26052289,14.66925143,0.54698300,3.95703919,7.501434353301352,0.01754208,0.34501033,0.00000000,46.78858890,12.37585222,0.65610907,3.52761317,55.16652667,0.02596249,26.65228648,5.04198305,0.14945706,0.00000000,0.38085034,0.00000000,0.16682732,0.31628438,MS,7.934269709849239,0.09350490,1233.00000000,7.705966426662355,0.57823440,1.45622782,0.00271092,1.72616706
5.56036233,1,2.90957935,15.53857885,4.06917531,13.28616929,0.09145848,0.16792518,0.07442028,4.22533887,7.45965211,37.19065471,10.42806637,0.89342208,8.235214616530774,0.00061904,0.07392151,7.977794806231385,1.26371871,14.63099133,0.54440294,3.95944911,7.433805900174914,0.01751135,0.34368564,0.00000000,46.67887477,11.40002562,0.65652629,3.52535001,55.18492061,0.02599482,26.51555138,5.04756225,0.14887100,0.00000000,0.38033005,0.00000000,0.16606081,0.31493181,MS,7.584302315401621,0.09350490,1234.00000000,7.504946863247477,0.57849027,1.46648530,0.00309821,1.73627826
5.57454739,1,2.91666679,15.42341209,4.00890167,13.14263697,0.09077138,0.16755104,0.07404614,4.16587014,7.43942426,36.99771122,10.43791000,0.89235226,8.071975559892124,0.00061906,0.07295259,7.809919447722762,1.26694259,14.59341350,0.54219214,3.96188652,7.360932299773555,0.01748883,0.34237269,0.00000000,46.59326065,10.59079308,0.65693305,3.51146904,55.20806321,0.02602694,26.38186951,5.05339058,0.14841509,0.00000000,0.37982193,0.00000000,0.16531131,0.31372640,MS,7.288343151257845,0.09350490,1235.00000000,7.326592426320853,0.57862586,1.47558482,0.00348550,1.74467291
5.58868113,1,2.92365215,15.29940681,3.95229649,12.95799314,0.09010011,0.16717696,0.07367206,4.11007178,7.41927605,36.84031479,10.45076200,0.89130404,7.905190261573204,0.00061908,0.07207110,7.645375167719923,1.27015480,14.55655629,0.54022246,3.96433389,7.284518922751058,0.01747127,0.34107317,0.00000000,46.52369719,9.99255682,0.65732681,3.48800172,55.23456616,0.02605863,26.25111236,5.05925023,0.14804523,0.00000000,0.37932391,0.00000000,0.16457354,0.31261877,MS,7.030942842533094,0.09350490,1236.00000000,7.164434230850379,0.57868526,1.48394365,0.00387279,1.75198731
5.60276377,1,2.93053045,15.17012692,3.89784856,12.74502946,0.08944434,0.16680295,0.07329805,4.05642991,7.39922284,36.70831540,10.46581814,0.89027457,7.737054611558195,0.00061911,0.07125871,7.484169493144607,1.27335540,14.52043888,0.53842834,3.96678409,7.2058025947963875,0.01745729,0.33978814,0.00000000,46.46606985,9.51448452,0.65770576,3.45854317,55.26436927,0.02608977,26.12326792,5.06511031,0.14773647,0.00000000,0.37883487,0.00000000,0.16384714,0.31158361,MS,6.80232897442588,0.09350490,1237.00000000,7.0144967415277595,0.57869096,1.49172431,0.00426008,1.75848938
5.61679332,1,2.93729774,15.03798973,3.84504324,12.51095759,0.08880386,0.16642901,0.07292411,4.00442846,7.37927783,36.59516377,10.48253083,0.88926184,7.569066729818054,0.00061913,0.07050109,7.3263239872828585,1.27654394,14.48507393,0.53676568,3.96923219,7.125736755873402,0.01744597,0.33851838,0.00000000,46.41758364,9.12436446,0.65806853,3.42490043,55.29719772,0.02612027,25.99833927,5.07094801,0.14747282,0.00000000,0.37835401,0.00000000,0.16313096,0.31060378,MS,6.595727976179215,0.09350490,1238.00000000,6.874091751092798,0.57865805,1.49903648,0.00464738,1.76436089
5.63076830,1,2.94395124,14.90467780,3.79352380,12.26118949,0.08817855,0.16605514,0.07255024,3.95370972,7.35945002,36.49645567,10.50052263,0.88826441,7.402280125445585,0.00061915,0.06978763,7.17186823931864,1.27972007,14.45046698,0.53520411,3.97167560,7.045057037087804,0.01743666,0.33726440,0.00000000,46.37630436,8.79739316,0.65841407,3.38837678,55.33277388,0.02615007,25.87634197,5.07674758,0.14724359,0.00000000,0.37788074,0.00000000,0.16242387,0.30966746,MS,6.406344636063385,0.09350490,1239.00000000,6.741356065096227,0.57859694,1.50595570,0.00503467,1.76972794
5.64468834,1,2.95048931,14.77138719,3.74303871,11.99983192,0.08756834,0.16568133,0.07217643,3.90402119,7.33974468,36.40913192,10.51953037,0.88728131,7.237452474069757,0.00061917,0.06911073,7.020834181828324,1.28288371,14.41661728,0.53372232,3.97411365,6.964331661066975,0.01742890,0.33602652,0.00000000,46.34087137,8.51539692,0.65874161,3.34991077,55.37087483,0.02617914,25.75729909,5.08249868,0.14704140,0.00000000,0.37741465,0.00000000,0.16172495,0.30876635,MS,6.2307229754890425,0.09350490,1240.00000000,6.614970898216309,0.57851496,1.51253517,0.00542196,1.77468003
5.65855447,1,2.95691131,14.63898510,3.69345254,11.73005941,0.08697320,0.16530759,0.07180269,3.85522664,7.32016361,36.33101447,10.53936881,0.88631189,7.075140533293782,0.00061919,0.06846505,6.873251566920007,1.28603511,14.38351892,0.53230500,3.97654716,6.883984863198897,0.01742238,0.33480495,0.00000000,46.31030975,8.26539453,0.65905056,3.31018091,55.41133076,0.02620746,25.64123621,5.08819518,0.14686099,0.00000000,0.37695544,0.00000000,0.16103349,0.30789448,MS,6.066335348647015,0.09350490,1241.00000000,6.493978466130958,0.57841741,1.51881315,0.00580925,1.77928198
5.67248584,1,2.96317637,14.50627819,4.20226240,11.45415941,0.08641041,0.16493392,0.07142902,4.36482251,7.30120415,36.27095262,10.56096337,0.88536770,6.9158019812095555,0.00064060,0.06787239,6.727702513786707,1.28920133,14.35182546,0.53099454,3.97897687,6.803067052423019,0.01741861,0.33359975,0.94102636,46.28817806,8.04803630,0.65934051,3.26945891,55.45412302,0.02623501,25.52918838,5.09397712,0.14672258,2.02988603,0.37652023,-0.35311661,0.16034933,0.30707191,MS,5.903958919356285,0.09350490,1242.00000000,6.373462586910865,0.57829579,1.52454783,0.00619654,1.78322782
5.69777027,1,2.96760834,14.26982235,13.61238947,11.17990048,0.08625184,0.16456031,0.07105541,13.77572482,7.27507705,36.66371549,10.64633114,0.88493464,6.7684902709119585,0.00167978,0.06813904,6.597800628983555,1.29494779,14.33590211,0.53248084,3.98134436,6.7040094804238155,0.01751964,0.33241088,20.91719156,46.48137280,8.63593870,0.65961122,3.23328945,55.54866030,0.02626139,25.46215371,5.11173131,0.14763244,45.03049564,0.37648078,43.73164549,0.15984987,0.30748230,MS,5.815163664621896,0.09350490,1243.00000000,6.277245164439781,0.57745234,1.51384942,0.00658383,1.76583026
5.70255167,1,2.96813513,14.07579158,8.16848422,10.90600073,0.08648842,0.16418670,0.07068180,8.33188494,7.26788766,37.41011682,10.72660279,0.88571763,6.6485616248542145,0.00218864,0.06914081,6.624256237351503,1.29603447,14.33394733,0.53535994,3.98403663,6.618215483929806,0.01761166,0.33123587,32.79265202,46.83729987,7.81505691,0.65986582,3.15813736,55.67014917,0.02628930,25.49930125,5.11308061,0.14939300,70.62397148,0.37682939,69.73608261,0.15944516,0.30883816,MS,6.53684845645847,0.09350490,1244.00000000,6.578856151067139,0.57687947,1.50423805,0.00697112,1.75065686
5.70500143,1,2.96330547,13.86847004,11.36055674,10.62103469,0.08748340,0.16381314,0.07030824,11.52448503,7.26298488,38.77374713,10.86422080,0.88815537,6.6141439388210115,0.00412348,0.07128883,6.8123139947349145,1.29659123,14.35968174,0.54139945,3.98706470,6.588882638515548,0.01779702,0.33007514,63.48445018,47.48816747,7.60572190,0.66010358,3.08143485,55.84608701,0.02631876,25.67701564,5.11534285,0.15272027,135.99795006,0.37792897,135.77078043,0.15923444,0.31195472,MS,7.792954478494385,0.09350490,1245.00000000,7.178346978340998,0.57620065,1.47895279,0.00735842,1.71708640
5.69116926,1,2.95614273,13.88554722,12.54622302,10.35175767,0.08881225,0.16343962,0.06993472,12.71039968,7.27952350,39.71973556,10.94562045,0.89134544,6.6934759320650725,0.00527692,0.07401550,7.075656519169001,1.29344756,14.39711834,0.54477161,3.99036390,6.666582014090322,0.01788948,0.32892701,77.31665735,48.00505562,8.52396357,0.66032683,2.99162553,56.07683509,0.02634944,25.91796637,5.10212141,0.15511694,165.14253077,0.37935606,165.16546217,0.15922059,0.31433753,MS,8.917198185666333,0.09350490,1246.00000000,7.7771992954412825,0.57700791,1.46617792,0.00774569,1.70259216
5.67510793,1,2.94826679,14.06799782,12.94865643,10.22309599,0.09024483,0.16306619,0.06956129,13.11390521,7.29957189,40.31666731,10.99257763,0.89477538,6.877886124749659,0.00573281,0.07650766,7.362499671156778,1.28979726,14.43815402,0.54559623,3.99373885,6.7899132985234045,0.01792518,0.32778646,82.46018364,48.37327401,10.65470825,0.66054308,2.95036295,56.30237099,0.02638037,26.17777720,5.08555600,0.15666836,175.93354633,0.38088378,176.03456450,0.15918779,0.31585615,MS,9.735032637562757,0.09350490,1247.00000000,8.250727118293172,0.57891923,1.46051255,0.00813296,1.69961424
5.66258878,1,2.93920905,14.32791927,14.02885351,10.29522501,0.09184297,0.16269288,0.06918798,14.19539516,7.31508827,40.85959524,11.04041815,0.89857358,7.143874732798773,0.00681305,0.07875427,7.681920423831409,1.28695200,14.48562310,0.54561582,3.99703282,6.942791148067727,0.01796197,0.32664585,90.93045263,48.71037760,13.48702259,0.66076405,2.96571110,56.51225705,0.02641096,26.46522600,5.07185529,0.15810663,193.91188883,0.38257916,194.12152909,0.15909766,0.31720429,MS,10.404114804336444,0.09350490,1248.00000000,8.668045947839008,0.58136930,1.45328997,0.00852022,1.69634023
5.65080274,1,2.92889862,14.65189578,15.23287669,10.56626823,0.09360975,0.16231966,0.06881476,15.40041334,7.32974633,41.37032507,11.08682752,0.90276285,7.47312615046751,0.00815116,0.08093883,8.03448925364814,1.28427335,14.53994957,0.54505151,4.00013630,7.119842244748095,0.01799610,0.32549665,100.21436922,49.03138224,16.59097264,0.66100269,3.01998192,56.71643781,0.02644101,26.78002930,5.05869997,0.15948392,213.21575430,0.38445093,213.49280671,0.15898589,0.31846980,MS,11.00291726832709,0.09350490,1249.00000000,9.064415953582056,0.58429304,1.44532067,0.00890748,1.69344204
5.64678736,1,2.92051927,15.00349903,12.73374898,11.01227050,0.09506891,0.16194654,0.06844164,12.90231659,7.33446473,41.58970266,11.11967303,0.90637031,7.82285065134719,0.00625247,0.08287542,8.333386943143532,1.28336076,14.58321193,0.54285088,4.00300677,7.286594097774943,0.01800793,0.32433134,88.97738876,49.21804498,19.50949534,0.66127092,3.10241221,56.90691168,0.02647072,27.04186039,5.05102815,0.16008291,189.45462289,0.38602811,189.61250685,0.15882278,0.31890569,MS,11.24548152682719,0.09350490,1250.00000000,9.273859379926087,0.58746462,1.44056223,0.00929471,1.69484887
5.64504015,1,2.91371977,15.35048292,11.56810179,11.58101132,0.09629206,0.16157362,0.06806872,11.73870115,7.33642891,41.64933815,11.13934294,0.90950844,8.149283217000953,0.00546927,0.08436402,8.58360236107373,1.28296367,14.61805793,0.53977647,4.00565610,7.435597354908601,0.01799824,0.32314462,80.96553733,49.32340103,21.54598921,0.66157769,3.19809181,57.07780259,0.02650053,27.25986214,5.04452762,0.16024651,172.61517080,0.38738624,172.69115809,0.15858630,0.31883281,MS,11.32063287053771,0.09350490,1251.00000000,9.3882301384049,0.59067563,1.43941728,0.00968192,1.70044359
5.64434516,1,2.90941813,15.68353224,10.04822766,12.19958331,0.09714826,0.16120084,0.06769594,10.21977774,7.33741938,41.47324516,11.13518209,0.91188186,8.423268691867762,0.00415798,0.08525899,8.757327384591743,1.28280572,14.63962070,0.53550535,4.00806819,7.553487089624207,0.01795001,0.32193460,67.19272892,49.31070621,22.60150156,0.66192627,3.30285272,57.22300977,0.02653046,27.41096234,5.03772504,0.15976437,143.68803072,0.38839581,143.51974215,0.15825316,0.31801753,MS,11.191518877464262,0.09350490,1252.00000000,9.381146903887142,0.59386433,1.44485005,0.01006908,1.71360363
5.65053918,1,2.91097807,15.98795319,7.90611187,12.79777438,0.09717059,0.16082817,0.06732327,8.07884799,7.33015665,40.72697433,11.08387754,0.91239650,8.587057907321594,0.00216419,0.08503307,8.74904586573777,1.28421345,14.63079901,0.52850149,4.01012692,7.6038640677168505,0.01782600,0.32070285,34.42382818,49.02019476,22.61337783,0.66231475,3.41028586,57.31506980,0.02655966,27.40932826,5.03398538,0.15775287,74.07977019,0.38858908,73.21677558,0.15772141,0.31547428,MS,10.506946619162397,0.09350490,1253.00000000,9.055550128645683,0.59692222,1.46311595,0.01045621,1.74155494
5.66638599,1,2.91623200,16.15790112,6.98248307,13.31869493,0.09667182,0.16045561,0.06695071,7.15632701,7.31010998,39.90875671,11.04135514,0.91173878,8.630075914853386,0.00137528,0.08392345,8.623534353640858,1.28781500,14.60319687,0.52189915,4.01191364,7.598511612196179,0.01771647,0.31945392,13.89573438,48.68033933,21.16352762,0.66273655,3.52154182,57.37097150,0.02658842,27.31069849,5.03802481,0.15560487,30.00946405,0.38827590,28.24910298,0.15705428,0.31265915,MS,9.632919806107198,0.09350490,1254.00000000,8.611000205563595,0.59907963,1.48092898,0.01084333,1.76633099
5.68590868,1,2.92381544,16.22010751,5.60934364,13.68686900,0.09584571,0.16008310,0.06657820,5.78363191,7.28432113,39.10807659,11.00667235,0.91038553,8.574795819977666,0.00090551,0.08239200,8.43044966439483,1.29225197,14.56328485,0.51604649,4.01368357,7.558384211726874,0.01761982,0.31819465,0.00000000,48.34125615,18.63619782,0.66318114,3.60929820,57.41093651,0.02661799,27.15381318,5.04513008,0.15355879,0.00000000,0.38764541,0.00000000,0.15632700,0.30988579,MS,8.753762600159385,0.09350490,1255.00000000,8.150734256753355,0.60049974,1.49844690,0.01123044,1.78855195
5.69932717,1,2.93123847,16.18969869,4.14998711,13.87655103,0.09508361,0.15971060,0.06620570,4.32474324,7.26656450,38.63341339,10.98851827,0.90919836,8.44963556557527,0.00061684,0.08103212,8.249746457508975,1.29530163,14.52430347,0.51212922,4.01586570,7.5065250420887715,0.01754983,0.31693238,0.00000000,48.13379719,14.14330771,0.66363703,3.65969798,57.43960048,0.02665077,27.00855336,5.04824268,0.15237103,0.00000000,0.38708390,0.00000000,0.15555705,0.30792808,MS,8.219727295728832,0.09350490,1256.00000000,7.859436551725765,0.60127028,1.51361936,0.01161759,1.80600634
5.71407103,1,2.93855703,16.11208241,4.07031342,13.84698287,0.09433898,0.15933816,0.06583326,4.24601412,7.24687081,38.30144466,10.98612058,0.90804747,8.303752617990362,0.00061686,0.07972837,8.072530552992815,1.29865251,14.48604407,0.50914403,4.01805817,7.444442184905135,0.01750508,0.31567669,0.00000000,47.98827317,12.92937953,0.66408926,3.67604873,57.47184949,0.02668349,26.86623973,5.05308725,0.15155120,0.00000000,0.38653825,0.00000000,0.15479925,0.30635045,MS,7.796069394491122,0.09350490,1257.00000000,7.618391744469761,0.60169702,1.52542064,0.01200475,1.81840327
5.72906146,1,2.94577967,16.00893274,4.00131647,13.74662269,0.09361216,0.15896577,0.06546087,4.17788549,7.22677944,38.05258047,10.99201570,0.90692873,8.145721656154791,0.00061688,0.07855654,7.898840500598908,1.30205942,14.44846323,0.50670036,4.02028205,7.376176794542532,0.01747354,0.31443020,0.00000000,47.87979187,11.90633147,0.66453353,3.67452111,57.50838647,0.02671612,26.72703978,5.05847281,0.15094237,0.00000000,0.38600691,0.00000000,0.15405598,0.30499834,MS,7.447768983264837,0.09350490,1258.00000000,7.411607460421685,0.60193039,1.53548979,0.01239192,1.82815845
5.74413582,1,2.95290310,15.89032951,3.93844716,13.59145623,0.09290262,0.15859343,0.06508853,4.11594041,7.20655455,37.85626715,11.00333521,0.90583698,7.980877549725617,0.00061690,0.07750388,7.728638280749451,1.30548541,14.41157604,0.50461504,4.02253184,7.303706564914754,0.01745057,0.31319485,0.00000000,47.79641158,11.09931883,0.66496647,3.65959199,57.55070399,0.02674849,26.59093290,5.06413702,0.15046554,0.00000000,0.38548787,0.00000000,0.15333241,0.30379795,MS,7.152412769938883,0.09350490,1259.00000000,7.2287735303615435,0.60203903,1.54440510,0.01277913,1.83618018
5.75917724,1,2.95992187,15.76253125,3.87956960,13.39562296,0.09220990,0.15822116,0.06471626,4.05798584,7.18637926,37.69576730,11.01825085,0.90476818,7.812518503279844,0.00061692,0.07655089,7.5619096643940775,1.30890392,14.37540578,0.50277457,4.02479876,7.228597154814527,0.01743320,0.31197212,0.00000000,47.73056707,10.46209035,0.66538560,3.63517893,57.59789436,0.02678043,26.45789156,5.06990268,0.15007793,0.00000000,0.38497957,0.00000000,0.15262511,0.30270304,MS,6.89551596461561,0.09350490,1260.00000000,7.063457966012727,0.60206514,1.55252745,0.01316635,1.84303668
5.77492511,1,2.96703448,15.63325863,3.82403113,13.16958207,0.09153352,0.15777256,0.06434407,4.00336847,7.16529107,37.56596908,11.03870591,0.90364242,7.643069641407334,0.00061688,0.07570194,7.3992705546065585,1.31248298,14.33894955,0.50091279,4.02747122,7.15194324336412,0.01741605,0.31061258,0.00000000,47.68476348,9.96201384,0.66571257,3.60410629,57.65081695,0.02681138,26.33008852,5.07514901,0.14964353,0.00000000,0.38444706,0.00000000,0.15193698,0.30158051,MS,6.669509778186004,0.09342849,1261.00000000,6.9125609118482725,0.60206191,1.56052614,0.01362997,1.84969351
5.79047587,1,2.97403316,15.50199708,3.76966811,12.92149601,0.09087327,0.15732403,0.06397196,3.94992837,7.14450731,37.45191078,11.06058673,0.90253416,7.473817163632431,0.00061682,0.07492101,7.24009331679118,1.31601724,14.30325276,0.49916609,4.03014453,7.074429505341043,0.01740096,0.30926781,0.00000000,47.64766090,9.55384162,0.66602239,3.56847182,57.70772090,0.02684167,26.20529771,5.08025085,0.14924848,0.00000000,0.38392312,0.00000000,0.15126155,0.30051003,MS,6.465218907348314,0.09335207,1262.00000000,6.771864703865401,0.60202413,1.56816046,0.01409360,1.85585505
5.80593182,1,2.98091485,15.36988461,3.71662302,12.65709149,0.09022900,0.15687558,0.06359992,3.89780036,7.12389889,37.35145915,11.08380689,0.90144192,7.305868585335277,0.00061675,0.07419076,7.084410235954916,1.31952996,14.26832173,0.49751434,4.03281578,6.996668612445394,0.01738779,0.30793826,0.00000000,47.61789086,9.21140666,0.66631400,3.52971704,57.76783625,0.02687122,26.08353527,5.08528391,0.14888721,0.00000000,0.38340716,0.00000000,0.15059592,0.29948313,MS,6.277791114858052,0.09327566,1263.00000000,6.639280653615201,0.60195879,1.57542840,0.01455723,1.86154585
5.82134296,1,2.98767769,15.23787130,3.66476974,12.38068703,0.08960063,0.15642721,0.06322795,3.84685853,7.10340514,37.26212270,11.10822907,0.90036469,7.140013586650087,0.00061666,0.07350008,6.932254034131054,1.32303249,14.23415635,0.49594089,4.03548397,6.919038075904058,0.01737629,0.30662419,0.00000000,47.59432016,8.91627086,0.66658659,3.48885962,57.83100745,0.02689999,25.96482319,5.09028071,0.14855341,0.00000000,0.38289873,0.00000000,0.14993944,0.29849285,MS,6.103844712815336,0.09319926,1264.00000000,6.513334041005983,0.60187184,1.58234723,0.01502085,1.86680922
5.83671334,1,2.99432320,15.10694455,3.61415818,12.09565149,0.08898813,0.15597809,0.06285524,3.79715183,7.08302445,37.18195933,11.13364459,0.89930091,6.976827192416185,0.00061657,0.07284382,6.783659679076913,1.32652576,14.20073961,0.49442713,4.03815406,6.841829451197789,0.01736605,0.30532414,0.00000000,47.57589676,8.65504303,0.66683874,3.44664261,57.89695078,0.02692798,25.84920863,5.09522040,0.14824221,0.00000000,0.38239717,0.00000000,0.14928904,0.29753125,MS,5.940941132094549,0.09312285,1265.00000000,6.392970129360479,0.60176966,1.58896839,0.01548530,1.87172953
5.85230429,1,3.00081117,14.97518576,4.11475481,11.80468201,0.08840896,0.15552728,0.06248084,4.29864640,7.06305474,37.12152653,11.16162281,0.89826277,6.816841428114841,0.00064025,0.07224957,6.637415014823866,1.33006916,14.16868701,0.49302799,4.04083618,6.764738334811478,0.01735937,0.30403630,0.93556031,47.56762178,8.41251111,0.66706910,3.40362632,57.96676894,0.02695517,25.73786631,5.10037172,0.14797822,2.02590257,0.38191936,-0.41610821,0.14864629,0.29662451,MS,5.780019019332933,0.09304645,1266.00000000,6.273487579629755,0.60163827,1.59494524,0.01595151,1.87585854
5.88259253,1,3.00541374,14.72295364,13.39491770,11.51388060,0.08823677,0.15507657,0.06210653,13.57969573,7.03233380,37.56632913,11.27065037,0.89774987,6.670014556554612,0.00174972,0.07265184,6.509210608243846,1.33695285,14.15211521,0.49467137,4.04344968,6.66665136048307,0.01747814,0.30276412,20.86635593,47.80609521,9.03658690,0.66727918,3.36415406,58.09449885,0.02698110,25.67203798,5.12097739,0.14891011,45.09963399,0.38183961,43.75859326,0.14820615,0.29711625,MS,5.703906338708233,0.09297005,1267.00000000,6.184138329695837,0.60063362,1.58215578,0.01641770,1.85531260
5.89008724,1,3.00615925,14.51980076,8.27906558,11.21892599,0.08846799,0.15462579,0.06173215,8.46396945,7.02207570,38.33302966,11.37051461,0.89845654,6.5502658274385395,0.00231606,0.07390933,6.533794180877001,1.33865619,14.14918229,0.49752915,4.04646586,6.582027039665679,0.01758175,0.30150506,33.13941567,48.19858694,8.08598435,0.66747219,3.27874449,58.24949605,0.02700903,25.70901724,5.12416710,0.15063760,71.53882950,0.38215575,70.63793653,0.14785964,0.29849724,MS,6.420847537868625,0.09289364,1268.00000000,6.500687283364045,0.59995930,1.57132101,0.01688397,1.83822807
5.89386116,1,3.00146820,14.30819389,11.57757293,10.91075452,0.08947558,0.15417450,0.06135726,11.76307291,7.01563346,39.70674704,11.53148521,0.90085445,6.515960824582521,0.00439557,0.07641605,6.721079778081222,1.33951390,14.17368176,0.50340800,4.04987453,6.556125789162836,0.01777861,0.30025861,64.41132524,48.88896743,7.81250714,0.66764685,3.19067257,58.45909359,0.02703886,25.88737796,5.12804795,0.15394299,138.39992455,0.38324020,138.18591362,0.14770322,0.30164622,MS,7.677753408764489,0.09281724,1269.00000000,7.12854043577437,0.59920823,1.54541445,0.01735080,1.80345651
5.87847937,1,2.99439504,14.33334888,12.81919232,10.61914437,0.09082645,0.15372464,0.06098381,13.00507236,7.03291871,40.63161246,11.62231945,0.90402540,6.594887349566498,0.00562815,0.07937602,6.984386058915621,1.33601804,14.20984511,0.50646549,4.05357626,6.63476370940035,0.01786637,0.29902690,78.54420303,49.42077275,8.74970208,0.66780763,3.08804281,58.71548064,0.02707009,26.12954966,5.11383060,0.15621248,168.35433162,0.38466181,168.40571029,0.14771594,0.30392841,MS,8.8112682645288,0.09274083,1270.00000000,7.753438866139504,0.60009698,1.53370584,0.01781622,1.79031843
5.86154055,1,2.98654518,14.52350507,13.22401032,10.48288478,0.09228931,0.15327462,0.06061021,13.41113801,7.05271725,41.21651318,11.67598679,0.90745548,6.781335884950335,0.00612468,0.08193528,7.272934848311113,1.33216831,14.24980585,0.50705636,4.05735881,6.752945646722217,0.01789632,0.29780207,83.98226384,49.79832838,11.00895720,0.66796084,3.04306594,58.95868367,0.02710157,26.39188901,5.09641865,0.15763681,179.94663430,0.38619208,180.07282514,0.14768095,0.30531776,MS,9.637882338220766,0.09266441,1271.00000000,8.242450276630265,0.60213772,1.52876049,0.01828192,1.78851565
5.84784262,1,2.97709295,14.77623300,14.28225922,10.56216745,0.09392335,0.15294967,0.06036167,14.47088411,7.06867915,41.71963035,11.72845280,0.91139345,7.0473556763908265,0.00727363,0.08396975,7.5943810903923765,1.32905514,14.29810031,0.50733966,4.06034674,6.904252120325753,0.01793863,0.29681992,92.81320475,50.13969257,14.02229486,0.66824416,3.06006548,59.18470820,0.02713303,26.67884924,5.08349668,0.15886652,198.57461140,0.38795079,198.81963930,0.14788985,0.30675637,MS,10.318774591823141,0.09258800,1272.00000000,8.672604337889592,0.60463708,1.52064779,0.00091691,1.78430014
5.83229090,1,2.96562943,15.08032986,15.43754320,10.85236134,0.09572577,0.15288915,0.06037757,15.62737310,7.08724067,42.21039899,11.76647214,0.91598974,7.376638642709605,0.00867416,0.08596303,7.94691452959555,1.32552066,14.35687033,0.50770161,4.06166785,7.071717252781179,0.01798966,0.29634196,102.08016941,50.43296890,17.32824466,0.66881051,3.12102994,59.30493766,0.02716486,26.98493465,5.07289517,0.16008343,218.06459816,0.39000239,218.39587443,0.14836585,0.30844927,MS,10.922332251697975,0.09251157,1273.00000000,9.070164629764262,0.60754047,1.51022078,0.00099333,1.77841104
5.82582598,1,2.95618340,15.40982943,12.86981279,11.32177098,0.09720480,0.15282873,0.06039358,13.06089663,7.09487229,42.40551063,11.79005147,0.91997269,7.725603040683114,0.00664572,0.08773695,8.243561923088242,1.32405136,14.40443877,0.50646123,4.06270688,7.225978803518817,0.01801859,0.29584764,90.33660830,50.58693341,20.40567788,0.66940788,3.20898286,59.41156458,0.02719608,27.23611415,5.06819367,0.16049304,193.15350222,0.39174427,193.35994447,0.14879504,0.30928808,MS,11.157836920147771,0.09243514,1274.00000000,9.266263856387699,0.61068461,1.50282067,0.00106976,1.77659019
5.82372720,1,2.94838441,15.72254109,11.68692469,11.92039910,0.09844303,0.15276849,0.06040977,11.88022084,7.09722538,42.46629115,11.80614276,0.92347836,8.050511001045853,0.00583022,0.08915146,8.490923440427919,1.32357436,14.44349629,0.50457883,4.06355842,7.3617820867308295,0.01803607,0.29533205,82.20911602,50.67205842,22.40446439,0.67004554,3.31300170,59.50272251,0.02722769,27.44328721,5.06630575,0.16052975,175.95513346,0.39326307,176.06918859,0.14916996,0.30969971,MS,11.224059899434964,0.09235872,1275.00000000,9.36375522771,0.61377865,1.49754732,0.00114618,1.77692510
5.82083573,1,2.94315912,16.03205063,10.15588105,12.55612863,0.09930617,0.15270836,0.06042606,10.35028281,7.10107639,42.26010345,11.78889285,0.92620275,8.320775180294145,0.00443252,0.08993629,8.660875784768848,1.32291721,14.46923459,0.50132461,4.06419290,7.467141128596165,0.01800262,0.29479343,68.22169021,50.62440719,23.39332038,0.67072655,3.41543022,59.56903152,0.02725962,27.58318319,5.06201791,0.15982415,146.34712679,0.39442585,146.20823069,0.14945488,0.30927904,MS,11.089955421167573,0.09228230,1276.00000000,9.339279756976799,0.61692371,1.50050903,0.00122260,1.78700212
5.82483436,1,2.94391169,16.31617817,7.96886860,13.17205432,0.09931496,0.15264834,0.06044245,8.16459955,7.09723700,41.46590244,11.71734004,0.92702320,8.478969982310272,0.00228151,0.08948991,8.647081566707863,1.32382599,14.46469975,0.49531183,4.06445659,7.506348855622816,0.01788632,0.29423324,34.77167032,50.28876570,23.35702598,0.67144878,3.52420974,59.58243727,0.02729074,27.56936574,5.05981461,0.15752509,75.00538480,0.39475242,74.14964038,0.14954502,0.30707010,MS,10.391643023206276,0.09220589,1277.00000000,8.98648711725391,0.61995310,1.51695661,0.00129901,1.81272386
