sum_respi,organ,RGR_Structure,Uptake_Nitrates,WSC_g,amino_acids,senesced_mstruct,sucrose_consumption_mstruct,axis,Unloading_Sucrose,Dry_Mass,R_grain_growth_struct,R_residual,plant,Export_cytokinins,N_tot,sucrose,nitrates,R_grain_growth_starch,S_Amino_Acids,Nstruct,S_grain_structure,Conc_Nitrates,Export_Nitrates,Conc_Amino_Acids,mstruct,cytokinins,Conc_Sucrose,starch,Total_Organic_Nitrogen,S_grain_starch,t,Respi_growth,Unloading_Amino_Acids,AA_consumption_mstruct,regul_transpiration,proteins,N_exudation,R_Nnit_red,HATS_LATS,synthetized_mstruct,structure,Export_Amino_Acids,S_cytokinins,age_from_flowering,Conc_cytokinins,Proteins_N_Mass,S_Proteins,C_exudation,R_Nnit_upt
NA,phloem,NA,NA,0.03478485703942858,51.97989717,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00072772,1217.46999638,NA,NA,NA,NA,NA,NA,NA,101.16839395221814,NA,NA,246.82916482427217,NA,NA,NA,851.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.09392601,roots,NA,2.48232810,0.018449251702571424,8.56723973,0.00000000,20.09003851,MS,88.69597805,NA,NA,0.43185934,1,0.05029439,0.00186892,645.72380959,38.25456323,NA,1.41255947,0.00121341,NA,157.65859306428626,0.46126879,28.24654312021025,0.24264179,12.48826935,221.7685480552766,NA,95.23909437,NA,851.00000000,6.91838848,3.78687593,0.20033943,0.00066988,NA,0.23535750,0.67863701,15.01961585,NA,NA,0.92972446,1.01945359,NA,51.46792458957709,NA,NA,17.73919561,0.98548426
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03411502690914286,51.15217100,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00071613,1194.02594182,NA,NA,NA,NA,NA,NA,NA,99.39259372497455,NA,NA,241.6754203933563,NA,NA,NA,852.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.07788165,roots,NA,2.44354478,0.018138955651714285,8.74183984,0.00000000,19.97682519,MS,83.77101362,NA,NA,0.43032805,1,0.05108470,0.00189674,634.86344781,39.86888828,NA,1.41038243,0.00121619,NA,163.93485663092017,0.48073014,28.756101766294172,0.24319958,12.68461041,217.5385636665162,NA,95.61290495,NA,852.00000000,6.87940131,3.58875721,0.19921046,0.00066988,NA,0.23069931,0.67914875,14.99325244,NA,NA,0.94866436,1.02382454,NA,52.15720524681827,NA,NA,16.75420272,0.97008728
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.033456857038857146,50.36180617,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00070507,1170.98999636,NA,NA,NA,NA,NA,NA,NA,97.69581864380041,NA,NA,236.6228228837135,NA,NA,NA,853.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.06034175,roots,NA,2.40309591,0.01780917681857143,8.85957479,0.00000000,19.84282425,MS,80.06095725,NA,NA,0.42826683,1,0.05187735,0.00192294,623.32118865,41.42425203,NA,1.40781091,0.00121897,NA,169.94311850863514,0.49948194,29.077145772147066,0.24375363,12.88149285,213.09808755463453,NA,95.92851410,NA,853.00000000,6.83325552,3.44325265,0.19787419,0.00066987,NA,0.22758926,0.67945486,14.96885867,NA,NA,0.96143626,1.02655384,NA,52.84636314954572,NA,NA,16.01219145,0.95402908
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.032810201831999994,49.60143928,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00069442,1148.35706412,NA,NA,NA,NA,NA,NA,NA,96.06378310666683,NA,NA,231.6707050615623,NA,NA,NA,854.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.04174347,roots,NA,2.36162831,0.01746695321057143,8.93741741,0.00000000,19.69050469,MS,77.21232876,NA,NA,0.42580822,1,0.05267016,0.00194772,611.34336237,42.92010886,NA,1.40490647,0.00122171,NA,175.68361859199516,0.51751232,29.266614147276368,0.24430342,13.07851106,208.53281627207676,NA,96.20271197,NA,854.00000000,6.78080138,3.33506255,0.19635525,0.00066987,NA,0.22575818,0.67958246,14.94643689,NA,NA,0.96987202,1.02777469,NA,53.53388446219869,NA,NA,15.44246575,0.93756644
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03217423386228571,48.86652721,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00068413,1126.09818518,NA,NA,NA,NA,NA,NA,NA,94.48770642708293,NA,NA,226.81347711377228,NA,NA,NA,855.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.02238087,roots,NA,2.31955329,0.017116839802857144,8.98634114,0.00000000,19.52211936,MS,74.97823370,NA,NA,0.42303757,1,0.05346117,0.00197124,599.08939310,44.35649900,NA,1.40171009,0.00122444,NA,181.1589426801518,0.53481669,29.36130842040622,0.24484852,13.27529894,203.8979696167519,NA,96.44631180,NA,855.00000000,6.72281467,3.25364692,0.19467610,0.00066985,NA,0.22493471,0.67954914,14.92596966,NA,NA,0.97515377,1.02758378,NA,54.21841610478185,NA,NA,14.99564674,0.92086265
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03154660284657144,48.15345172,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00067415,1104.13109963,NA,NA,NA,NA,NA,NA,NA,92.9600825055705,NA,NA,222.03349061774153,NA,NA,NA,856.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.00245413,roots,NA,2.27715490,0.016762030822285716,9.01401164,0.00000000,19.33899527,MS,73.14005196,NA,NA,0.42001457,1,0.05424904,0.00199361,586.67107878,45.73378581,NA,1.39825119,0.00122714,NA,186.37297921459236,0.55139974,29.38690815584267,0.24538850,13.47150750,199.23206085452253,NA,96.66683227,NA,856.00000000,6.65975239,3.18978966,0.19284997,0.00066982,NA,0.22475465,0.67936722,14.90742840,NA,NA,0.97811525,1.02605356,NA,54.89869125896283,NA,NA,14.62801039,0.90403049
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03092554490114285,47.45987985,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00066444,1082.39407154,NA,NA,NA,NA,NA,NA,NA,91.4759552645596,NA,NA,217.31739519550206,NA,NA,NA,857.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.98209746,roots,NA,2.23462102,0.016404698630571427,9.02566891,0.00000000,19.14199755,MS,71.54862768,NA,NA,0.41677965,1,0.05503144,0.00201491,574.16445207,47.05256587,NA,1.39454993,0.00122981,NA,191.33049652374902,0.56725825,29.360961419709536,0.24592298,13.66680266,194.56106815434654,NA,96.86937504,NA,857.00000000,6.59191247,3.13720239,0.19088550,0.00066977,NA,0.22494399,0.67904471,14.89077597,NA,NA,0.97930826,1.02323511,NA,55.5735078519299,NA,NA,14.30972554,0.88714455
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03030713064914286,47.00162624,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00065802,1060.74957272,NA,NA,NA,NA,NA,NA,NA,90.45072125820298,NA,NA,212.6379526674442,NA,NA,NA,858.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.96141754,roots,NA,2.19215935,0.01604570781085714,8.98578918,0.00000000,18.93161824,MS,70.06635104,NA,NA,0.41318677,1,0.05823796,0.00203429,561.59977338,48.28863715,NA,1.39060175,0.00123245,NA,195.93559574663712,0.60756167,29.168534216741474,0.24645158,13.85843706,189.89523668300282,NA,97.01828288,NA,858.00000000,6.51946433,3.10462764,0.18878758,0.00069899,NA,0.22421713,0.67857768,14.87697709,NA,NA,1.01752280,1.01903989,NA,56.231885630434995,NA,NA,14.01327021,0.87028726
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.029739280869714287,49.08090110,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00068713,1040.87483044,NA,NA,NA,NA,NA,NA,NA,94.30555153456146,NA,NA,208.3300920077905,NA,NA,NA,859.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.94631237,roots,NA,2.16277004,0.015750505369714285,7.51458580,0.00000000,18.70766681,MS,78.97768951,NA,NA,0.40414314,1,0.16471855,0.00201759,551.26768794,48.37956647,NA,1.38673762,0.00123507,NA,195.88936561037028,1.71126636,24.341308574552787,0.24697393,13.94249180,186.00738140661244,NA,95.73363382,NA,859.00000000,6.44234238,3.72407522,0.18655432,0.00196509,NA,0.21531631,0.67812633,14.90896993,NA,NA,2.39223147,1.01074490,NA,56.45329367354684,NA,NA,15.79553790,0.85861971
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.02970389011742857,50.38841700,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00070544,1039.63615411,NA,NA,NA,NA,NA,NA,NA,96.66913063347032,NA,NA,207.7625366281647,NA,NA,NA,860.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.92823622,roots,NA,2.14012453,0.015491855956,5.96574208,0.00000000,18.51641943,MS,89.01003554,NA,NA,0.39520027,1,0.21797987,0.00199184,542.21495846,47.90498741,NA,1.38295747,0.00123765,NA,193.56258242978177,2.23779819,19.283911852130352,0.24749095,13.97107227,182.57063489257555,NA,94.36943728,NA,860.00000000,6.37648269,4.31408120,0.18464718,0.00259518,NA,0.19586731,0.67769352,14.96343096,NA,NA,2.50811341,1.00053742,NA,56.450841010550086,NA,NA,17.80200711,0.84962944
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.030332601764285715,52.80137876,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00073922,1061.64106175,NA,NA,NA,NA,NA,NA,NA,101.14475684683515,NA,NA,211.8383505693163,NA,NA,NA,861.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.91934363,roots,NA,2.13793619,0.015337756817714286,3.88073939,0.00000000,18.34277219,MS,113.48330076,NA,NA,0.38521238,1,0.38915356,0.00193466,536.82148862,45.72296279,NA,1.37959867,0.00124021,NA,184.36447345357885,3.85383924,12.518357177053142,0.24800311,13.82341395,180.38130268473915,NA,92.46735015,NA,861.00000000,6.31668395,5.64416257,0.18291556,0.00468260,NA,0.16407656,0.67744663,15.08631194,NA,NA,2.94385367,0.98526895,NA,55.7388733955796,NA,NA,22.69666015,0.84876067
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03138645072742857,55.31128063,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00077436,1098.52577546,NA,NA,NA,NA,NA,NA,NA,105.79248881157007,NA,NA,218.86692628118047,NA,NA,NA,862.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.91959365,roots,NA,2.15789096,0.015348974169428573,2.71107052,0.00000000,18.24113343,MS,144.53064870,NA,NA,0.38087822,1,0.49227871,0.00187848,537.21409593,42.69769539,NA,1.37773346,0.00124276,NA,171.81311080443297,4.63865623,8.727355523932724,0.24851244,13.56678159,180.14326094701735,NA,91.47958329,NA,862.00000000,6.28168270,7.27718498,0.18190201,0.00603553,NA,0.14587584,0.67792012,15.24249098,NA,NA,2.65076408,0.96958869,NA,54.591961633791854,NA,NA,28.90612974,0.85668271
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03265029505514286,57.41476082,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00080381,1142.76032693,NA,NA,NA,NA,NA,NA,NA,109.65022872261177,NA,NA,227.3368842665725,NA,NA,NA,863.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.93448561,roots,NA,2.19778288,0.015541798630857145,2.49334759,0.00000000,18.26319373,MS,175.87493487,NA,NA,0.38246029,1,0.52853621,0.00183458,543.96295208,39.59743334,NA,1.37782559,0.00124531,NA,159.01154482581046,4.72211782,8.01003537111805,0.24902238,13.26962039,182.03281972755488,NA,91.44398235,NA,863.00000000,6.28927959,8.83633872,0.18212200,0.00662517,NA,0.16123059,0.67935662,15.40114776,NA,NA,2.49334759,0.95661313,NA,53.28685875542592,NA,NA,35.17498697,0.87251980
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03408256566342857,59.38865896,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00083144,1192.88979822,NA,NA,NA,NA,NA,NA,NA,113.24812811838939,NA,NA,236.9499410494333,NA,NA,NA,864.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.96428869,roots,NA,2.25884969,0.015910909637142857,2.64683651,0.00000000,18.42213498,MS,206.55431809,NA,NA,0.38742604,1,0.60598700,0.00179095,556.88183730,36.14403823,NA,1.37936945,0.00124788,NA,144.84454406637323,5.08746144,8.485600309950327,0.24953676,12.88998423,185.97187755022549,NA,91.78117825,NA,864.00000000,6.34401404,10.28341761,0.18370697,0.00781973,NA,0.19634884,0.68152269,15.57354482,NA,NA,2.64683651,0.94308511,NA,51.655652778372215,NA,NA,41.31086362,0.89676333
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03566768924771428,61.42328460,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00085993,1248.36912367,NA,NA,NA,NA,NA,NA,NA,116.94865553603607,NA,NA,247.59050316561132,NA,NA,NA,865.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.00566840,roots,NA,2.34000927,0.016446591104285715,2.91675619,0.00000000,18.70638890,MS,236.40039370,NA,NA,0.39451084,1,0.69725113,0.00174415,575.63068865,32.34497682,NA,1.38174666,0.00125049,NA,129.34934461685393,5.44014301,9.331414981268226,0.25005907,12.41192914,191.83157025324724,NA,92.23763950,NA,865.00000000,6.44190231,11.63156665,0.18654157,0.00934396,NA,0.23957107,0.68412621,15.75942440,NA,NA,2.91675619,0.92603159,NA,49.63598856862101,NA,NA,47.28007874,0.92898368
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.037082417339714284,62.73366036,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00087827,1297.88460689,NA,NA,NA,NA,NA,NA,NA,119.2577769740699,NA,NA,257.0105375154289,NA,NA,NA,866.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.05138599,roots,NA,2.42546212,0.017111832344857143,3.17734570,0.00000000,19.09449950,MS,254.93406646,NA,NA,0.40267471,1,0.54430573,0.00171973,598.91413207,30.14908096,NA,1.38613483,0.00125316,NA,120.31131595740217,4.06390267,10.143477154100108,0.25059223,12.09002560,199.16623514557227,NA,92.68864085,NA,866.00000000,6.57555560,12.32231822,0.19041184,0.00748853,NA,0.27049409,0.68776214,15.88223562,NA,NA,3.17734570,0.91917782,NA,48.24581193119994,NA,NA,50.98681329,0.96290846
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.038280072724857145,63.52744422,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00088938,1339.80254537,NA,NA,NA,NA,NA,NA,NA,120.57593643173729,NA,NA,264.89198966998333,NA,NA,NA,867.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.09808965,roots,NA,2.51149379,0.017837883481142857,3.32980119,0.00000000,19.54438860,MS,262.59646023,NA,NA,0.41070701,1,0.46211972,0.00170578,624.32592184,28.80551771,NA,1.39134973,0.00125589,NA,114.69998404064316,3.36256107,10.607082912283186,0.25113794,11.85259747,207.1656721932709,NA,93.03599451,NA,867.00000000,6.73048351,12.45114964,0.19489817,0.00648518,NA,0.28010819,0.69185300,15.97218729,NA,NA,3.32980119,0.91765136,NA,47.19556698601573,NA,NA,52.51929205,0.99706303
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.039148078579142855,63.63767176,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00089093,1370.18275027,NA,NA,NA,NA,NA,NA,NA,120.59102234357776,NA,NA,270.46306011775096,NA,NA,NA,868.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.14165273,roots,NA,2.59064292,0.018563431516285717,3.78930857,0.00000000,20.00079610,MS,257.46010905,NA,NA,0.41984939,1,0.35297018,0.00170925,649.72010307,28.39461524,NA,1.39712753,0.00125868,NA,112.81295735656133,2.55864288,12.044061242036042,0.25169640,11.72783534,215.1136922200715,NA,93.69495139,NA,868.00000000,6.88765615,11.95764719,0.19944950,0.00500612,NA,0.30031264,0.69627090,16.02634027,NA,NA,3.07309628,0.92298095,NA,46.59516520697158,NA,NA,51.49202181,1.02848524
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03927962054942858,62.72137102,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00087810,1374.78671923,NA,NA,NA,NA,NA,NA,NA,118.6611785557716,NA,NA,270.9300702218585,NA,NA,NA,869.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.17768200,roots,NA,2.64978242,0.01918246667114286,4.97194887,0.00000000,20.42581122,MS,229.34318573,NA,NA,0.43115572,1,0.18916751,0.00174051,671.38633349,29.24059926,NA,1.40313468,0.00126153,NA,115.9114373108178,1.40676844,15.76727575610149,0.25226673,11.77236520,221.78454179893902,NA,95.08127948,NA,869.00000000,7.03401822,10.46323684,0.20368779,0.00267278,NA,0.33968001,0.70084910,16.03197972,NA,NA,2.15280905,0.93811825,NA,46.66634082108251,NA,NA,45.86863715,1.05196362
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.038827513073999995,61.34357738,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00085881,1358.96295759,NA,NA,NA,NA,NA,NA,NA,115.8630526830724,NA,NA,267.36973989114153,NA,NA,NA,870.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.20453491,roots,NA,2.68376673,0.01959511041742857,6.16082784,0.00000000,20.76994236,MS,190.64622025,NA,NA,0.44068164,1,0.11594985,0.00177970,685.82886461,30.64388909,NA,1.40775708,0.00126443,NA,121.19554630462589,0.89433680,19.492692812315575,0.25284666,11.89505639,226.0358328805556,NA,96.47727794,NA,870.00000000,7.15252636,8.60576891,0.20711949,0.00162138,NA,0.34251651,0.70477442,16.01632521,NA,NA,1.61822460,0.95504907,NA,47.04454624791168,NA,NA,38.12924405,1.06545539
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03802214376028571,59.53525835,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00083349,1330.77503161,NA,NA,NA,NA,NA,NA,NA,112.2602354819576,NA,NA,261.38768185866707,NA,NA,NA,871.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.21850613,roots,NA,2.69226897,0.019775872465714283,7.27981385,0.00000000,20.99807733,MS,152.61967871,NA,NA,0.44791731,1,0.07147337,0.00182262,692.15553630,32.38159205,NA,1.41061265,0.00126736,NA,127.77182592982382,0.57424712,22.979848714231963,0.25343296,12.06694024,227.5932381683898,NA,97.80565842,NA,871.00000000,7.23108899,6.82778966,0.20939447,0.00098521,NA,0.32103849,0.70784158,15.98782471,NA,NA,1.16188571,0.97120264,NA,47.61393403604646,NA,NA,30.52393574,1.06883078
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03728436218628572,58.49978465,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00081900,1304.95267652,NA,NA,NA,NA,NA,NA,NA,110.12397091652872,NA,NA,255.88871013286783,NA,NA,NA,872.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.21629033,roots,NA,2.67034304,0.019656604707142856,8.07043236,0.00000000,21.11116926,MS,114.22063855,NA,NA,0.45106319,1,0.04933284,0.00186304,687.98116475,34.26762975,NA,1.41097710,0.00127031,NA,134.9000155222513,0.41267115,25.41644014664374,0.25402243,12.26505718,225.69567470544493,NA,98.80679916,NA,872.00000000,7.27003436,5.12040235,0.21052223,0.00066903,NA,0.26797534,0.70967126,15.95352507,NA,NA,0.87470045,0.98389749,NA,48.283362929801115,NA,NA,22.84412771,1.06012619
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.036547741297714285,57.45672549,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00080439,1279.17094542,NA,NA,NA,NA,NA,NA,NA,107.98043741898893,NA,NA,250.41570605630753,NA,NA,NA,873.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.20843805,roots,NA,2.64099416,0.01945799388142857,8.63611962,0.00000000,21.08149295,MS,102.02792386,NA,NA,0.45243989,1,0.05012565,0.00189962,681.02978585,36.10449857,NA,1.41044745,0.00127325,NA,141.8025539424721,0.43466625,27.135096550793985,0.25461106,12.46576610,222.89873092774005,NA,99.58271272,NA,873.00000000,7.25981475,4.58280454,0.21022630,0.00066884,NA,0.25876265,0.71104873,15.92093837,NA,NA,0.93574122,0.99398939,NA,48.960033786434884,NA,NA,20.40558477,1.04847468
