xylem_water_potential,axis,Ksoil,mstruct,SRWC,Tsoil,organ,proteins,Tr,soil_water_potential,total_water_potential,plant,age,amino_acids,t,sucrose,green_area
NA,MS,NA,0.03871481,NA,NA,roots,NA,NA,NA,NA,1,NA,1.92716355,78,255.63863274,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00104562,1,NA,NA,78,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.29560961,79,462.92278598,NA
NA,MS,NA,0.03877677,NA,NA,roots,NA,NA,NA,NA,1,NA,2.07052397,79,259.49520122,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00064410,1,NA,NA,79,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.14787516,80,456.87774051,NA
NA,MS,NA,0.03883891,NA,NA,roots,NA,NA,NA,NA,1,NA,2.17815166,80,260.90580875,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00043524,1,NA,NA,80,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.99525101,81,451.39696848,NA
NA,MS,NA,0.03890117,NA,NA,roots,NA,NA,NA,NA,1,NA,2.26490663,81,261.42229486,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030242,1,NA,NA,81,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.84365520,82,446.34376802,NA
NA,MS,NA,0.03896353,NA,NA,roots,NA,NA,NA,NA,1,NA,2.33525517,82,261.24510004,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030275,1,NA,NA,82,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.69550060,83,441.67766636,NA
NA,MS,NA,0.03902598,NA,NA,roots,NA,NA,NA,NA,1,NA,2.39385186,83,260.57626960,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030256,1,NA,NA,83,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.55110761,84,437.23134168,NA
NA,MS,NA,0.03908850,NA,NA,roots,NA,NA,NA,NA,1,NA,2.44314680,84,259.52392734,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030337,1,NA,NA,84,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.41151134,85,432.86297896,NA
NA,MS,NA,0.03915110,NA,NA,roots,NA,NA,NA,NA,1,NA,2.48535950,85,258.18201650,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030186,1,NA,NA,85,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.27672475,86,428.67415751,NA
NA,MS,NA,0.03921375,NA,NA,roots,NA,NA,NA,NA,1,NA,2.52176203,86,256.60525189,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030387,1,NA,NA,86,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.14656239,87,424.63503243,NA
NA,MS,NA,0.03927645,NA,NA,roots,NA,NA,NA,NA,1,NA,2.55359374,87,254.84894912,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030388,1,NA,NA,87,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.02078563,88,420.71249145,NA
NA,MS,NA,0.03933921,NA,NA,roots,NA,NA,NA,NA,1,NA,2.58187369,88,252.95883975,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030385,1,NA,NA,88,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,6.89946311,89,416.90609267,NA
NA,MS,NA,0.03940201,NA,NA,roots,NA,NA,NA,NA,1,NA,2.60737248,89,250.97028322,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030422,1,NA,NA,89,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,6.82241468,90,413.10211389,NA
NA,MS,NA,0.03946485,NA,NA,roots,NA,NA,NA,NA,1,NA,2.62902066,90,248.90413217,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00030438,1,NA,NA,90,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.02869317,91,411.45812471,NA
NA,MS,NA,0.03952772,NA,NA,roots,NA,NA,NA,NA,1,NA,2.57100416,91,247.08532218,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031362,1,NA,NA,91,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.12192588,92,414.93822130,NA
NA,MS,NA,0.03959064,NA,NA,roots,NA,NA,NA,NA,1,NA,2.48175109,92,245.72389943,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078220,1,NA,NA,92,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.33479910,93,426.90921496,NA
NA,MS,NA,0.03965361,NA,NA,roots,NA,NA,NA,NA,1,NA,2.26943484,93,245.49037408,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00103135,1,NA,NA,93,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.65997685,94,443.93192187,NA
NA,MS,NA,0.03971667,NA,NA,roots,NA,NA,NA,NA,1,NA,2.02502148,94,247.06705953,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00196716,1,NA,NA,94,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.03590448,95,462.28051373,NA
NA,MS,NA,0.03977985,NA,NA,roots,NA,NA,NA,NA,1,NA,1.82198272,95,250.62181401,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00263195,1,NA,NA,95,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.48160080,96,482.18888188,NA
NA,MS,NA,0.03984322,NA,NA,roots,NA,NA,NA,NA,1,NA,1.63116572,96,256.07207327,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00293676,1,NA,NA,96,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.02100458,97,504.13624265,NA
NA,MS,NA,0.03990682,NA,NA,roots,NA,NA,NA,NA,1,NA,1.44688682,97,263.40555212,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00352443,1,NA,NA,97,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.41131451,98,522.06573911,NA
NA,MS,NA,0.03997069,NA,NA,roots,NA,NA,NA,NA,1,NA,1.41611626,98,272.18299239,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00431270,1,NA,NA,98,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.65645832,99,536.19265053,NA
NA,MS,NA,0.04003484,NA,NA,roots,NA,NA,NA,NA,1,NA,1.45199691,99,281.48998469,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00344440,1,NA,NA,99,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.74750790,100,545.50971074,NA
NA,MS,NA,0.04009928,NA,NA,roots,NA,NA,NA,NA,1,NA,1.54659076,100,290.54713726,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00289432,1,NA,NA,100,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.64855181,101,545.92075512,NA
NA,MS,NA,0.04016398,NA,NA,roots,NA,NA,NA,NA,1,NA,1.71581861,101,298.34663079,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00214944,1,NA,NA,101,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.45902496,102,541.11442364,NA
NA,MS,NA,0.04022891,NA,NA,roots,NA,NA,NA,NA,1,NA,1.87720166,102,304.00439853,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00107370,1,NA,NA,102,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.19081342,103,533.74907409,NA
NA,MS,NA,0.04029403,NA,NA,roots,NA,NA,NA,NA,1,NA,2.01413644,103,307.47659879,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00066141,1,NA,NA,103,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.02740510,104,527.67673696,NA
NA,MS,NA,0.04035930,NA,NA,roots,NA,NA,NA,NA,1,NA,2.11596171,104,308.46452938,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00044750,1,NA,NA,104,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.85845186,105,522.22167780,NA
NA,MS,NA,0.04042468,NA,NA,roots,NA,NA,NA,NA,1,NA,2.19697488,105,308.54238931,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031109,1,NA,NA,105,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.68996911,106,517.03548356,NA
NA,MS,NA,0.04049016,NA,NA,roots,NA,NA,NA,NA,1,NA,2.26239460,106,307.94423949,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031115,1,NA,NA,106,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.52451419,107,512.13203286,NA
NA,MS,NA,0.04055574,NA,NA,roots,NA,NA,NA,NA,1,NA,2.31639709,107,306.85436121,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031080,1,NA,NA,107,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.36291371,108,507.52263340,NA
NA,MS,NA,0.04062139,NA,NA,roots,NA,NA,NA,NA,1,NA,2.36166099,108,305.39348306,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031161,1,NA,NA,108,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.20570087,109,503.08212236,NA
NA,MS,NA,0.04068712,NA,NA,roots,NA,NA,NA,NA,1,NA,2.40039591,109,303.66229756,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031295,1,NA,NA,109,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.05295288,110,498.80836457,NA
NA,MS,NA,0.04075292,NA,NA,roots,NA,NA,NA,NA,1,NA,2.43414343,110,301.73109851,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031304,1,NA,NA,110,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.90455986,111,494.65822999,NA
NA,MS,NA,0.04081878,NA,NA,roots,NA,NA,NA,NA,1,NA,2.46412967,111,299.65675112,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031309,1,NA,NA,111,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.76044617,112,490.59701812,NA
NA,MS,NA,0.04088471,NA,NA,roots,NA,NA,NA,NA,1,NA,2.49116454,112,297.47687321,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031325,1,NA,NA,112,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.62046054,113,486.57972692,NA
NA,MS,NA,0.04095070,NA,NA,roots,NA,NA,NA,NA,1,NA,2.51569741,113,295.21173153,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031334,1,NA,NA,113,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.52819480,114,482.57201871,NA
NA,MS,NA,0.04101675,NA,NA,roots,NA,NA,NA,NA,1,NA,2.53676499,114,292.89198437,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00031356,1,NA,NA,114,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.77166300,115,480.70287546,NA
NA,MS,NA,0.04108285,NA,NA,roots,NA,NA,NA,NA,1,NA,2.47819479,115,290.81992995,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032360,1,NA,NA,115,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.86518889,116,484.24173014,NA
NA,MS,NA,0.04114901,NA,NA,roots,NA,NA,NA,NA,1,NA,2.39062881,116,289.31846053,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00080299,1,NA,NA,116,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.08792352,117,496.46772462,NA
NA,MS,NA,0.04121524,NA,NA,roots,NA,NA,NA,NA,1,NA,2.18382813,117,289.12690077,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00105767,1,NA,NA,117,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.42995915,118,513.74649166,NA
NA,MS,NA,0.04128156,NA,NA,roots,NA,NA,NA,NA,1,NA,1.94886132,118,290.97961049,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00201274,1,NA,NA,118,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.82465570,119,532.12450893,NA
NA,MS,NA,0.04134801,NA,NA,roots,NA,NA,NA,NA,1,NA,1.75657546,119,294.95444651,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00269083,1,NA,NA,119,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.29809687,120,552.16011601,NA
NA,MS,NA,0.04141464,NA,NA,roots,NA,NA,NA,NA,1,NA,1.57588364,120,300.89560888,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00300399,1,NA,NA,120,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.87784113,121,574.37125214,NA
NA,MS,NA,0.04148148,NA,NA,roots,NA,NA,NA,NA,1,NA,1.40125762,121,308.77103053,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00360477,1,NA,NA,121,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.29379620,122,592.36110285,NA
NA,MS,NA,0.04154855,NA,NA,roots,NA,NA,NA,NA,1,NA,1.37707366,122,318.03428000,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00441155,1,NA,NA,122,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.55631006,123,606.57398000,NA
NA,MS,NA,0.04161587,NA,NA,roots,NA,NA,NA,NA,1,NA,1.41624697,123,327.70042489,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00352518,1,NA,NA,123,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.65324962,124,615.92240844,NA
NA,MS,NA,0.04168343,NA,NA,roots,NA,NA,NA,NA,1,NA,1.51159697,124,336.96956221,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00296378,1,NA,NA,124,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.54397469,125,616.10130486,NA
NA,MS,NA,0.04175122,NA,NA,roots,NA,NA,NA,NA,1,NA,1.67900730,125,344.76559822,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00220380,1,NA,NA,125,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.33749451,126,610.96020784,NA
NA,MS,NA,0.04181922,NA,NA,roots,NA,NA,NA,NA,1,NA,1.83477083,126,350.15945890,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00110212,1,NA,NA,126,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.04421144,127,603.52196285,NA
NA,MS,NA,0.04188738,NA,NA,roots,NA,NA,NA,NA,1,NA,1.96453198,127,353.22506202,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00068281,1,NA,NA,127,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.86521847,128,597.39304179,NA
NA,MS,NA,0.04195569,NA,NA,roots,NA,NA,NA,NA,1,NA,2.06042291,128,353.78359747,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00046216,1,NA,NA,128,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.68036936,129,591.77649302,NA
NA,MS,NA,0.04202410,NA,NA,roots,NA,NA,NA,NA,1,NA,2.13592374,129,353.42899316,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032224,1,NA,NA,129,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.49557717,130,586.40122871,NA
NA,MS,NA,0.04209262,NA,NA,roots,NA,NA,NA,NA,1,NA,2.19647307,130,352.40929155,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032224,1,NA,NA,130,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.31335125,131,581.42044124,NA
NA,MS,NA,0.04216123,NA,NA,roots,NA,NA,NA,NA,1,NA,2.24614817,131,350.91191611,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032215,1,NA,NA,131,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.13428188,132,576.60805322,NA
NA,MS,NA,0.04222993,NA,NA,roots,NA,NA,NA,NA,1,NA,2.28771316,132,349.06466626,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032241,1,NA,NA,132,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.95993886,133,572.07732978,NA
NA,MS,NA,0.04229870,NA,NA,roots,NA,NA,NA,NA,1,NA,2.32381954,133,346.99411120,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032371,1,NA,NA,133,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.78968212,134,567.67488686,NA
NA,MS,NA,0.04236756,NA,NA,roots,NA,NA,NA,NA,1,NA,2.35576465,134,344.76217129,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032426,1,NA,NA,134,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.62362485,135,563.36930733,NA
NA,MS,NA,0.04243650,NA,NA,roots,NA,NA,NA,NA,1,NA,2.38452470,135,342.41498938,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032446,1,NA,NA,135,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.46179531,136,559.13128586,NA
NA,MS,NA,0.04250550,NA,NA,roots,NA,NA,NA,NA,1,NA,2.41080880,136,339.98639524,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032484,1,NA,NA,136,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.30418842,137,554.94170268,NA
NA,MS,NA,0.04257458,NA,NA,roots,NA,NA,NA,NA,1,NA,2.43512067,137,337.50032655,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032523,1,NA,NA,137,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.19803133,138,550.74624697,NA
NA,MS,NA,0.04264373,NA,NA,roots,NA,NA,NA,NA,1,NA,2.45609382,138,334.96876254,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00032562,1,NA,NA,138,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.48668940,139,548.70852255,NA
NA,MS,NA,0.04271295,NA,NA,roots,NA,NA,NA,NA,1,NA,2.39702959,139,332.69211633,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00033584,1,NA,NA,139,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.58088888,140,552.24458014,NA
NA,MS,NA,0.04278224,NA,NA,roots,NA,NA,NA,NA,1,NA,2.31049014,140,331.08641170,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00082619,1,NA,NA,140,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.81790544,141,564.83875857,NA
NA,MS,NA,0.04285162,NA,NA,roots,NA,NA,NA,NA,1,NA,2.10750801,141,330.97425093,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00108619,1,NA,NA,141,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.18051247,142,582.39988234,NA
NA,MS,NA,0.04292109,NA,NA,roots,NA,NA,NA,NA,1,NA,1.87895105,142,333.10106273,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00206498,1,NA,NA,142,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.59846663,143,601.02717474,NA
NA,MS,NA,0.04299070,NA,NA,roots,NA,NA,NA,NA,1,NA,1.69471534,143,337.49110785,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00276052,1,NA,NA,143,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.10950420,144,621.56825237,NA
NA,MS,NA,0.04306048,NA,NA,roots,NA,NA,NA,NA,1,NA,1.52044501,144,343.93275836,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00308164,1,NA,NA,144,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.73862838,145,644.39547150,NA
NA,MS,NA,0.04313046,NA,NA,roots,NA,NA,NA,NA,1,NA,1.35319225,145,352.39375546,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00371248,1,NA,NA,145,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.18375725,146,662.79004789,NA
NA,MS,NA,0.04320065,NA,NA,roots,NA,NA,NA,NA,1,NA,1.33649552,146,362.24117261,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00454363,1,NA,NA,146,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.46562830,147,677.38204155,NA
NA,MS,NA,0.04327107,NA,NA,roots,NA,NA,NA,NA,1,NA,1.37993821,147,372.37850405,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00362909,1,NA,NA,147,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.56909657,148,686.99977322,NA
NA,MS,NA,0.04334172,NA,NA,roots,NA,NA,NA,NA,1,NA,1.47741958,148,381.98163407,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00305555,1,NA,NA,148,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.44660547,149,686.97447845,NA
NA,MS,NA,0.04341258,NA,NA,roots,NA,NA,NA,NA,1,NA,1.64471722,149,389.87286622,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00227196,1,NA,NA,149,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.22281786,150,681.71730092,NA
NA,MS,NA,0.04348363,NA,NA,roots,NA,NA,NA,NA,1,NA,1.79783517,150,395.14531145,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00113789,1,NA,NA,150,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.90084581,151,674.06264056,NA
NA,MS,NA,0.04355484,NA,NA,roots,NA,NA,NA,NA,1,NA,1.92226585,151,397.88351556,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00070471,1,NA,NA,151,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.70523517,152,667.81121228,NA
NA,MS,NA,0.04362618,NA,NA,roots,NA,NA,NA,NA,1,NA,2.01368264,152,398.07520475,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00048040,1,NA,NA,152,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.50318205,153,662.12665405,NA
NA,MS,NA,0.04369764,NA,NA,roots,NA,NA,NA,NA,1,NA,2.08519416,153,397.35849286,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00033330,1,NA,NA,153,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.30106306,154,656.65930207,NA
NA,MS,NA,0.04376921,NA,NA,roots,NA,NA,NA,NA,1,NA,2.14242877,154,395.99700042,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00033369,1,NA,NA,154,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.10124898,155,651.51677760,NA
NA,MS,NA,0.04384087,NA,NA,roots,NA,NA,NA,NA,1,NA,2.18947726,155,394.17417923,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00033470,1,NA,NA,155,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.90475538,156,646.63182552,NA
NA,MS,NA,0.04391262,NA,NA,roots,NA,NA,NA,NA,1,NA,2.22935886,156,392.04326527,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00033394,1,NA,NA,156,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.71209946,157,641.92029014,NA
NA,MS,NA,0.04398446,NA,NA,roots,NA,NA,NA,NA,1,NA,2.26412706,157,389.70389010,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00033431,1,NA,NA,157,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.52356749,158,637.32613813,NA
NA,MS,NA,0.04405640,NA,NA,roots,NA,NA,NA,NA,1,NA,2.29513600,158,387.22261733,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00033470,1,NA,NA,158,NA,NA
