xylem_water_potential,axis,total_water_influx,Growth,mstruct,delta_plant_water_content,LAI_turgor,Tr,plant_WC_DM,plant_water_content,plant,t,Total_Transpiration_turgor,green_area
-0.00059065,MS,0.01100678,0.00024054,0.08874060,0.00036058,0.00000000,NA,91.04728510,0.55609849,1,272,0.01088674,0.00157323
-0.00040490,MS,0.01110972,0.00024040,0.08893865,0.00047420,0.00000000,NA,91.04924505,0.55623223,1,273,0.01087592,0.00157536
-0.00040860,MS,0.01090386,0.00023934,0.08914065,0.00025165,0.00000000,NA,91.05142195,0.55638084,1,274,0.01089156,0.00157755
-0.00040116,MS,0.01090477,0.00023883,0.08934027,0.00023590,0.00000000,NA,91.05369595,0.55653617,1,275,0.01090770,0.00157985
-0.00040117,MS,0.01102286,0.00023873,0.08954501,0.00033874,0.00000000,NA,91.05606026,0.55669774,1,276,0.01092284,0.00158204
-0.00040542,MS,0.01093634,0.00023786,0.08974857,0.00023522,0.00000000,NA,91.05845349,0.55686138,1,277,0.01093899,0.00158439
-0.00040227,MS,0.01096303,0.00023737,0.08995353,0.00023467,0.00000000,NA,91.06088317,0.55702760,1,278,0.01096573,0.00158666
-0.00040321,MS,0.01097837,0.00023686,0.09015988,0.00023410,0.00000000,NA,91.06332734,0.55719490,1,279,0.01098113,0.00158896
-0.00040375,MS,0.01103990,0.00023634,0.09036992,0.00023333,0.00000000,NA,91.06578325,0.55736309,1,280,0.01104291,0.00159127
-0.00040594,MS,0.01106013,0.00023576,0.09057860,0.00023287,0.00000000,NA,91.06824279,0.55753163,1,281,0.01106302,0.00159362
-0.00040665,MS,0.01142139,0.00023523,0.09078709,0.00023213,0.00000000,NA,91.07068432,0.55769903,1,282,0.01142449,0.00159596
-0.00041964,MS,0.02866265,0.00023473,0.09099577,0.00023164,0.00000000,NA,91.07235013,0.55781329,1,283,0.02866574,0.00159827
-0.00104031,MS,0.03792891,0.00023452,0.09120682,0.00020723,0.00000000,NA,91.07728800,0.55815225,1,284,0.03795620,0.00160054
-0.00137388,MS,0.07329365,0.00023438,0.09142469,0.00023107,0.00000000,NA,91.07938792,0.55829651,1,285,0.07329696,0.00160304
-0.00264701,MS,0.09889446,0.00023438,0.09164290,0.00023089,0.00000000,NA,91.08379690,0.55859963,1,286,0.09889795,0.00160562
-0.00356864,MS,0.11028782,0.00023514,0.09186159,0.00024403,0.00000000,NA,91.08953808,0.55899477,1,287,0.11027893,0.00160821
-0.00397883,MS,0.13248606,0.00023977,0.09208259,0.00023803,0.00000000,NA,91.09432318,0.55932451,1,288,0.13248780,0.00161083
-0.00477813,MS,0.16268643,0.00023936,0.09230000,0.00023915,0.00000000,NA,91.09889703,0.55964002,1,289,0.16268664,0.00161346
-0.00586533,MS,0.12956366,0.00024010,0.09252320,0.00024061,0.00000000,NA,91.10784075,0.56025790,1,290,0.12956315,0.00161595
-0.00467294,MS,0.10896850,0.00024120,0.09274841,0.00024105,0.00000000,NA,91.11438044,0.56071049,1,291,0.10896865,0.00161878
-0.00393155,MS,0.08060580,0.00024338,0.09297533,0.00024234,0.00000000,NA,91.12070467,0.56114880,1,292,0.08060685,0.00162151
-0.00291057,MS,0.03982479,0.00024302,0.09320568,0.00024299,0.00000000,NA,91.12678406,0.56157072,1,293,0.03982482,0.00162425
-0.00144244,MS,0.02443252,0.00024116,0.09343208,0.00024102,0.00000000,NA,91.12930152,0.56174561,1,294,0.02443266,0.00162705
-0.00088825,MS,0.01652548,0.00024446,0.09365866,0.00024372,0.00000000,NA,91.13098557,0.56186266,1,295,0.01652622,0.00162954
-0.00060372,MS,0.01140181,0.00024171,0.09388735,0.00024161,0.00000000,NA,91.13218913,0.56194634,1,296,0.01140191,0.00163199
-0.00041917,MS,0.01141609,0.00024107,0.09411401,0.00024096,0.00000000,NA,91.13402599,0.56207409,1,297,0.01141621,0.00163445
-0.00041966,MS,0.01143758,0.00024230,0.09434162,0.00024184,0.00000000,NA,91.13605592,0.56221534,1,298,0.01143804,0.00163686
-0.00042048,MS,0.01145982,0.00024139,0.09455713,0.00024108,0.00000000,NA,91.13820698,0.56236508,1,299,0.01146014,0.00163929
-0.00042124,MS,0.01147799,0.00024000,0.09476120,0.00023992,0.00000000,NA,91.14047662,0.56252315,1,300,0.01147806,0.00164131
-0.00042185,MS,0.01149104,0.00024042,0.09496463,0.00024062,0.00000000,NA,91.14283518,0.56268751,1,301,0.01149084,0.00164285
-0.00042233,MS,0.01150423,0.00023948,0.09516919,0.00023949,0.00000000,NA,91.14522420,0.56285407,1,302,0.01150422,0.00164443
-0.00042277,MS,0.01151757,0.00023870,0.09537488,0.00023865,0.00000000,NA,91.14762860,0.56302180,1,303,0.01151761,0.00164602
-0.00042323,MS,0.01153107,0.00023800,0.09558170,0.00023794,0.00000000,NA,91.15004313,0.56319033,1,304,0.01153113,0.00164763
-0.00042369,MS,0.01154470,0.00023737,0.09578965,0.00023730,0.00000000,NA,91.15246475,0.56335945,1,305,0.01154477,0.00164925
-0.00042415,MS,0.01191091,0.00023698,0.09599873,0.00023691,0.00000000,NA,91.15487202,0.56352765,1,306,0.01191098,0.00165088
-0.00043732,MS,0.02976044,0.00023672,0.09620692,0.00023658,0.00000000,NA,91.15649383,0.56364102,1,307,0.02976058,0.00165253
-0.00107990,MS,0.03934114,0.00023837,0.09641412,0.00023797,0.00000000,NA,91.16135791,0.56398130,1,308,0.03934154,0.00165411
-0.00142486,MS,0.07576838,0.00023657,0.09662340,0.00023637,0.00000000,NA,91.16343747,0.56412689,1,309,0.07576857,0.00165583
-0.00273618,MS,0.10182446,0.00023668,0.09683482,0.00023681,0.00000000,NA,91.16773226,0.56442780,1,310,0.10182433,0.00165748
-0.00367420,MS,0.11385478,0.00023786,0.09704609,0.00023779,0.00000000,NA,91.17328053,0.56481695,1,311,0.11385485,0.00165920
-0.00410733,MS,0.13675920,0.00023667,0.09725921,0.00023643,0.00000000,NA,91.17793923,0.56514409,1,312,0.13675944,0.00166098
-0.00493185,MS,0.16791016,0.00023837,0.09747555,0.00023820,0.00000000,NA,91.18242436,0.56545937,1,313,0.16791033,0.00166273
-0.00605335,MS,0.13372487,0.00023832,0.09769771,0.00023811,0.00000000,NA,91.19124197,0.56608014,1,314,0.13372507,0.00166454
-0.00482267,MS,0.11232110,0.00023998,0.09792298,0.00023974,0.00000000,NA,91.19772798,0.56653755,1,315,0.11232134,0.00166666
-0.00405220,MS,0.08301802,0.00024035,0.09815010,0.00024018,0.00000000,NA,91.20396932,0.56697834,1,316,0.08301819,0.00166871
-0.00299730,MS,0.04102416,0.00024141,0.09837731,0.00024130,0.00000000,NA,91.20999523,0.56740452,1,317,0.04102427,0.00167078
-0.00148556,MS,0.02519340,0.00024375,0.09860266,0.00024282,0.00000000,NA,91.21253568,0.56758436,1,318,0.02519433,0.00167281
-0.00091574,MS,0.01707674,0.00024212,0.09883019,0.00024200,0.00000000,NA,91.21424389,0.56770535,1,319,0.01707686,0.00167461
-0.00062348,MS,0.01177304,0.00024140,0.09905722,0.00024134,0.00000000,NA,91.21544100,0.56779016,1,320,0.01177310,0.00167642
-0.00043252,MS,0.01178378,0.00024268,0.09928903,0.00024237,0.00000000,NA,91.21728654,0.56792097,1,321,0.01178409,0.00167816
-0.00043295,MS,0.01179928,0.00024116,0.09951446,0.00024110,0.00000000,NA,91.21929499,0.56806338,1,322,0.01179934,0.00168003
-0.00043346,MS,0.01181364,0.00024182,0.09974278,0.00024159,0.00000000,NA,91.22145522,0.56821662,1,323,0.01181387,0.00168175
-0.00043400,MS,0.01182933,0.00024162,0.09997768,0.00024194,0.00000000,NA,91.22367965,0.56837450,1,324,0.01182901,0.00168355
-0.00043455,MS,0.01184558,0.00024082,0.10021378,0.00024087,0.00000000,NA,91.22593182,0.56853443,1,325,0.01184553,0.00168552
-0.00043511,MS,0.01186218,0.00024010,0.10045108,0.00024009,0.00000000,NA,91.22821621,0.56869673,1,326,0.01186220,0.00168750
-0.00043568,MS,0.01187897,0.00023947,0.10068957,0.00023944,0.00000000,NA,91.23052395,0.56886078,1,327,0.01187900,0.00168949
-0.00043626,MS,0.01189591,0.00023892,0.10092739,0.00023889,0.00000000,NA,91.23284696,0.56902599,1,328,0.01189595,0.00169151
-0.00043685,MS,0.01191257,0.00023841,0.10116639,0.00023837,0.00000000,NA,91.23518541,0.56919240,1,329,0.01191261,0.00169349
-0.00043744,MS,0.01228641,0.00023809,0.10140143,0.00023805,0.00000000,NA,91.23751463,0.56935824,1,330,0.01228645,0.00169548
-0.00045088,MS,0.03047609,0.00023871,0.10164285,0.00023854,0.00000000,NA,91.23908973,0.56947043,1,331,0.03047626,0.00169741
-0.00110573,MS,0.04020083,0.00023946,0.10188211,0.00023986,0.00000000,NA,91.24385580,0.56981016,1,332,0.04020042,0.00169940
-0.00145585,MS,0.07721545,0.00023876,0.10212239,0.00023823,0.00000000,NA,91.24588497,0.56995492,1,333,0.07721598,0.00170153
-0.00278835,MS,0.10373307,0.00023794,0.10236573,0.00023808,0.00000000,NA,91.25001274,0.57024959,1,334,0.10373293,0.00170353
-0.00374296,MS,0.11600297,0.00023880,0.10261089,0.00023927,0.00000000,NA,91.25536803,0.57063230,1,335,0.11600251,0.00170566
-0.00418470,MS,0.13922149,0.00023759,0.10286199,0.00023737,0.00000000,NA,91.25985985,0.57095367,1,336,0.13922170,0.00170788
-0.00502053,MS,0.17089064,0.00023932,0.10311320,0.00023913,0.00000000,NA,91.26521868,0.57133750,1,337,0.17089083,0.00171020
-0.00616068,MS,0.13623447,0.00024009,0.10337166,0.00024012,0.00000000,NA,91.27376771,0.57195080,1,338,0.13623445,0.00171247
-0.00491308,MS,0.11450902,0.00024235,0.10362978,0.00024144,0.00000000,NA,91.28005904,0.57240291,1,339,0.11450994,0.00171507
-0.00413105,MS,0.08469395,0.00024349,0.10389646,0.00024265,0.00000000,NA,91.28613100,0.57283987,1,340,0.08469478,0.00171751
-0.00305775,MS,0.04200411,0.00024457,0.10415888,0.00024377,0.00000000,NA,91.29196923,0.57326059,1,341,0.04200492,0.00172006
-0.00152095,MS,0.02592676,0.00024463,0.10442124,0.00024417,0.00000000,NA,91.29441695,0.57343715,1,342,0.02592722,0.00172252
-0.00094217,MS,0.01768648,0.00024319,0.10468444,0.00024315,0.00000000,NA,91.29609724,0.57355841,1,343,0.01768651,0.00172481
-0.00064547,MS,0.01219515,0.00024434,0.10494913,0.00024371,0.00000000,NA,91.29725605,0.57364206,1,344,0.01219578,0.00172707
-0.00044782,MS,0.01221447,0.00024434,0.10521267,0.00024420,0.00000000,NA,91.29903458,0.57377049,1,345,0.01221462,0.00172931
-0.00044852,MS,0.01223322,0.00024327,0.10547743,0.00024313,0.00000000,NA,91.30099223,0.57391192,1,346,0.01223337,0.00173155
-0.00044915,MS,0.01225365,0.00024279,0.10574342,0.00024270,0.00000000,NA,91.30306557,0.57406178,1,347,0.01225375,0.00173382
-0.00044987,MS,0.01227186,0.00024276,0.10601058,0.00024290,0.00000000,NA,91.30520874,0.57421675,1,348,0.01227172,0.00173611
-0.00045053,MS,0.01229281,0.00024301,0.10628141,0.00024596,0.00000000,NA,91.30740043,0.57437532,1,349,0.01228985,0.00173842
-0.00045129,MS,0.01231005,0.00024165,0.10655384,0.00024167,0.00000000,NA,91.30962215,0.57453614,1,350,0.01231003,0.00174081
-0.00045186,MS,0.01233015,0.00024115,0.10683140,0.00024116,0.00000000,NA,91.31186458,0.57469854,1,351,0.01233015,0.00174327
-0.00045257,MS,0.01235146,0.00024071,0.10711010,0.00024070,0.00000000,NA,91.31411809,0.57486183,1,352,0.01235147,0.00174580
-0.00045332,MS,0.01237290,0.00024026,0.10738747,0.00024025,0.00000000,NA,91.31638474,0.57502616,1,353,0.01237291,0.00174835
-0.00045407,MS,0.01275713,0.00023999,0.10766841,0.00023999,0.00000000,NA,91.31864125,0.57518984,1,354,0.01275714,0.00175085
-0.00046790,MS,0.03138912,0.00024024,0.10794780,0.00024003,0.00000000,NA,91.32013862,0.57529850,1,355,0.03138933,0.00175343
-0.00113866,MS,0.04128944,0.00023892,0.10822616,0.00023885,0.00000000,NA,91.32482131,0.57563855,1,356,0.04128951,0.00175592
-0.00149502,MS,0.07897646,0.00023906,0.10850504,0.00023895,0.00000000,NA,91.32682338,0.57578405,1,357,0.07897657,0.00175859
-0.00285176,MS,0.10601586,0.00023906,0.10878503,0.00023916,0.00000000,NA,91.33081773,0.57607454,1,358,0.10601576,0.00176113
-0.00382518,MS,0.11853387,0.00023912,0.10907394,0.00023891,0.00000000,NA,91.33601237,0.57645272,1,359,0.11853408,0.00176374
-0.00427583,MS,0.14208018,0.00023943,0.10935712,0.00023918,0.00000000,NA,91.34037409,0.57677061,1,360,0.14208044,0.00176656
-0.00512351,MS,0.17423155,0.00023976,0.10964205,0.00023947,0.00000000,NA,91.34458889,0.57707810,1,361,0.17423184,0.00176925
-0.00628097,MS,0.13897354,0.00024016,0.10993030,0.00023993,0.00000000,NA,91.35292021,0.57768679,1,362,0.13897377,0.00177195
