R_Nnit_upt,R_grain_growth_starch,Conc_Nitrates,AA_consumption_mstruct,Proteins_N_Mass,S_grain_starch,HATS_LATS,N_exudation,Export_Amino_Acids,C_exudation,Conc_Sucrose,age_from_flowering,sucrose,cytokinins,Nstruct,RGR_Structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Export_cytokinins,Unloading_Sucrose,S_Amino_Acids,structure,sum_respi,sucrose_consumption_mstruct,t,nitrates,WSC_g,axis,regul_transpiration,S_Proteins,mstruct,S_cytokinins,Export_Nitrates,Uptake_Nitrates,plant,amino_acids,S_grain_structure,Conc_Amino_Acids,R_grain_growth_struct,Respi_growth,Conc_cytokinins,Dry_Mass,starch,senesced_mstruct,organ,proteins,synthetized_mstruct,N_tot,R_residual,R_Nnit_red
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.7726952891369,NA,1499.48598649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.00000000,NA,0.04284245675685715,MS,NA,NA,NA,NA,NA,NA,1,18.28582997,NA,118.44765136449908,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00025600,NA,NA
0.46951272,NA,648.4146651473966,0.03927808,NA,NA,3.17728278,0.08355730,0.47610462,88.51585876,953.2444811674732,NA,762.35963786,15.14998492,0.00033343,NA,24.53588224,5.39713594,0.37195922,442.57929378,1.85271227,NA,0.89574816,3.93880545,409.00000000,43.21426971,0.021781703938857144,MS,0.00408380,NA,0.06664604,1.60096764,3.17660957,1.18265169,1,0.71965314,NA,8.638510435128628,NA,1.35640289,227.3201066409947,NA,NA,0.00000000,roots,NA,NA,0.00094850,0.18150233,0.24448236
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.150769168931,NA,1532.04735134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.00000000,NA,0.04377278146685714,MS,NA,NA,NA,NA,NA,NA,1,19.18753656,NA,123.97680360464092,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00026863,NA,NA
0.48630341,NA,626.2581102482043,0.03936944,NA,NA,3.26548554,0.08963718,0.41072272,89.65838360,973.0451755625089,NA,779.48251431,14.96227289,0.00033398,NA,24.63489667,5.61445934,0.29264872,448.29191802,1.85353025,NA,0.91327234,3.94796721,410.00000000,41.80666176,0.022270928980285716,MS,0.00325334,NA,0.06675628,1.59703308,2.44820666,1.22494561,1,0.77929813,NA,9.339024043880215,NA,1.35955792,224.13281402139242,NA,NA,0.00000000,roots,NA,NA,0.00093018,0.18270843,0.24499486
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046.420814995127,NA,1558.65761669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.00000000,NA,0.04453307476257142,MS,NA,NA,NA,NA,NA,NA,1,19.75841355,NA,127.34413503686976,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00027662,NA,NA
0.49891059,NA,611.4460572867509,0.03946229,NA,NA,3.32603637,0.09253464,0.38397266,85.16760505,992.0910674814012,NA,796.05510274,14.82362914,0.00033453,NA,24.75997507,5.39816039,0.24422255,425.83802523,1.85435223,NA,0.92756817,3.95727838,411.00000000,40.88542288,0.022744431506857146,MS,0.00274039,NA,0.06686677,1.59427543,2.01675546,1.25670174,1,0.86491424,NA,10.347911107415536,NA,1.36276439,221.68902640280064,NA,NA,0.00000000,roots,NA,NA,0.00091903,0.18407828,0.24550920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055.7128139983581,NA,1576.48838624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.00000000,NA,0.045042525321142855,MS,NA,NA,NA,NA,NA,NA,1,19.94967260,NA,128.25137295910426,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00027930,NA,NA
0.50621043,NA,605.3011616434887,0.03955288,NA,NA,3.35436758,0.09036314,0.32189319,74.74689524,1008.5023159636248,NA,810.56380845,14.75011194,0.00033508,NA,24.91452189,4.72942300,0.17981490,373.73447619,1.85512248,NA,0.93667592,3.96636263,412.00000000,40.54157066,0.02315896595571429,MS,0.00202774,NA,0.06697752,1.59313121,1.47973676,1.27508923,1,0.97990818,NA,11.704323241589119,NA,1.36589273,220.22481483339484,NA,NA,0.00000000,roots,NA,NA,0.00091638,0.18559880,0.24601797
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1052.924462125972,NA,1576.36804299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.00000000,NA,0.04503908694257142,MS,NA,NA,NA,NA,NA,NA,1,19.65806454,NA,126.05253474460667,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00027521,NA,NA
0.50615802,NA,610.413675903668,0.03963914,NA,NA,3.34091028,0.07435546,0.18816145,53.03538844,1019.3754303953588,NA,820.66054507,14.76744836,0.00033564,NA,25.12481659,3.30688348,0.08962505,265.17694221,1.85575549,NA,0.93850693,3.97501253,413.00000000,40.95174400,0.02344744414485714,MS,0.00100950,NA,0.06708851,1.59419912,0.74413179,1.27495724,1,1.15056375,NA,13.719949958644186,NA,1.36887149,220.1188901050269,NA,NA,0.00000000,roots,NA,NA,0.00092507,0.18740777,0.24650974
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044.0035921901394,NA,1566.98620878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.00000000,NA,0.04477103453657143,MS,NA,NA,NA,NA,NA,NA,1,19.16638424,NA,122.5880797698785,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00026833,NA,NA
0.50253177,NA,619.5134484191303,0.03971808,NA,NA,3.31245243,0.05068233,0.13024320,32.63090075,1023.2085529275022,NA,825.11193910,14.81883776,0.00033620,NA,25.29553524,1.99560270,0.05588982,163.15450373,1.85608222,NA,0.93698575,3.98292900,414.00000000,41.63113027,0.02357462683142857,MS,0.00062734,NA,0.06719972,1.59599081,0.47010009,1.26582309,1,1.28156431,NA,15.256781546113587,NA,1.37159768,220.5193378781935,NA,NA,0.00000000,roots,NA,NA,0.00093698,0.18876612,0.24696184
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.4340870807914,NA,1552.05114391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.00000000,NA,0.04434431839742858,MS,NA,NA,NA,NA,NA,NA,1,18.42947357,NA,117.5762527464018,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00025801,NA,NA
0.49672120,NA,630.479297108814,0.03978851,NA,NA,3.27674831,0.02690684,0.09557284,16.22653522,1020.9787283940512,NA,824.67878297,14.88780336,0.00033675,NA,25.42124169,0.96339126,0.03861423,81.13267612,1.85612546,NA,0.93281501,3.98999142,415.00000000,42.43827393,0.023562250942000002,MS,0.00043142,NA,0.06731113,1.59805679,0.32955507,1.25118690,1,1.36748226,NA,16.252673339461097,NA,1.37402975,221.17892479297257,NA,NA,0.00000000,roots,NA,NA,0.00095003,0.18965461,0.24737703
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.4192250310422,NA,1539.42897376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.00000000,NA,0.043983684964571425,MS,NA,NA,NA,NA,NA,NA,1,17.99257079,NA,114.49418476985159,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00025190,NA,NA
0.48945204,NA,642.5928337795975,0.03985180,NA,NA,3.23639269,0.01370169,0.06871973,7.88582943,1014.4142859035677,NA,820.73472262,14.96891826,0.00033731,NA,25.51964406,0.46084083,0.02676987,39.42914714,1.85595761,NA,0.92672425,3.99633880,416.00000000,43.32535028,0.02344956350342857,MS,0.00029747,NA,0.06742271,1.60024402,0.23198052,1.23287668,1,1.42603282,NA,16.9205043226533,NA,1.37621560,222.0159685067539,NA,NA,0.00000000,roots,NA,NA,0.00096383,0.19024106,0.24776471
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.1299000532831,NA,1527.77084612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.00000000,NA,0.04365059560342857,MS,NA,NA,NA,NA,NA,NA,1,17.53967251,NA,111.32987500782505,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00024556,NA,NA
0.48213160,NA,654.3067241523808,0.03990991,NA,NA,3.19719944,0.00860576,0.07083205,4.79036875,1006.4490437178293,NA,815.63991222,15.05012508,0.00033787,NA,25.59879555,0.27498070,0.02699945,23.95184377,1.85570156,NA,0.92033233,4.00216544,417.00000000,44.18825129,0.023303997492,MS,0.00029840,NA,0.06753446,1.60227822,0.23734230,1.21443729,1,1.46527441,NA,17.35735397899087,NA,1.37822211,222.85104641393445,NA,NA,0.00000000,roots,NA,NA,0.00097702,0.19064908,0.24814113
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.1630535681516,NA,1516.53027536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.00000000,NA,0.043329436438857144,MS,NA,NA,NA,NA,NA,NA,1,17.07871011,NA,108.1299551144488,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00023910,NA,NA
0.47487809,NA,665.6274868300378,0.03996618,NA,NA,3.15916948,0.00573454,0.07246344,3.10898969,997.7530346052619,NA,809.93233164,15.13140572,0.00033843,NA,25.66741100,0.17506256,0.02723791,15.54494844,1.85539018,NA,0.91383613,4.00780885,418.00000000,45.02727660,0.02314092376114286,MS,0.00029942,NA,0.06764636,1.60417369,0.24267424,1.19616648,1,1.49392367,NA,17.667453740304726,NA,1.38016553,223.68396052647918,NA,NA,0.00000000,roots,NA,NA,0.00098973,0.19095793,0.24851059
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990.5082521589168,NA,1505.64437494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.00000000,NA,0.04301841071257143,MS,NA,NA,NA,NA,NA,NA,1,16.61730721,NA,104.94640690958614,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00023264,NA,NA
0.46775739,NA,676.5653861173269,0.04002136,NA,NA,3.12228747,0.00431611,0.07382813,2.28730607,988.719873670313,NA,803.92915755,15.21275274,0.00033899,NA,25.73050861,0.12622127,0.02747566,11.43653035,1.85504342,NA,0.90737774,4.01334203,419.00000000,45.84300159,0.02296940450142857,MS,0.00030041,NA,0.06775842,1.60594306,0.24789448,1.17823020,1,1.51699993,NA,17.91068835430342,NA,1.38207098,224.51457309659818,NA,NA,0.00000000,roots,NA,NA,0.00100203,0.19121351,0.24887574
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.4847641492573,NA,1494.34137660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.00000000,NA,0.042695467902857144,MS,NA,NA,NA,NA,NA,NA,1,16.15370000,NA,101.74996626170743,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00022615,NA,NA
0.46076275,NA,687.1313115656491,0.04007587,NA,NA,3.08653489,0.00280490,0.07480644,1.45763402,979.3346620374682,NA,797.61684344,15.29420836,0.00033955,NA,25.78842357,0.07878448,0.02766350,7.28817010,1.85466007,NA,0.90098681,4.01880871,420.00000000,46.63604188,0.022789052669714285,MS,0.00030086,NA,0.06787064,1.60759604,0.25255463,1.16061147,1,1.53483901,NA,18.091345654026544,NA,1.38395354,225.34351171581704,NA,NA,0.00000000,roots,NA,NA,0.00101394,0.19141756,0.24923638
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.9403688810789,NA,1483.54348193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.00000000,NA,0.04238695662657143,MS,NA,NA,NA,NA,NA,NA,1,15.69966742,NA,98.64020447856436,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00021980,NA,NA
0.45395001,NA,697.3274281805745,0.04012966,NA,NA,3.05192678,0.00253433,0.07584848,1.29296676,969.9113522253111,NA,791.24980150,15.37571105,0.00034011,NA,25.84463374,0.06841440,0.02790595,6.46483378,1.85425694,NA,0.89473120,4.02420202,421.00000000,47.40641055,0.022607137185714287,MS,0.00030189,NA,0.06798300,1.60914166,0.25760376,1.14345092,1,1.55091952,NA,18.250674668667166,NA,1.38581083,226.16994027918744,NA,NA,0.00000000,roots,NA,NA,0.00102551,0.19160317,0.24959474
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.5704460635703,NA,1472.89183866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.00000000,NA,0.04208262396171429,MS,NA,NA,NA,NA,NA,NA,1,15.25412962,NA,95.60242676682253,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00021356,NA,NA
0.44733099,NA,707.1595586845594,0.04018309,NA,NA,3.01846229,0.00259481,0.07693292,1.30050410,960.5265077805178,NA,784.89050899,15.45722256,0.00034067,NA,25.89993616,0.06734391,0.02818027,6.50252051,1.85383860,NA,0.88865096,4.02956043,422.00000000,48.15439080,0.022425443114,MS,0.00030325,NA,0.06809551,1.61058773,0.26284702,1.12677832,1,1.56603885,NA,18.39814519342024,NA,1.38765610,226.99327106882672,NA,NA,0.00000000,roots,NA,NA,0.00103676,0.19177804,0.24995142
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952.2210679310875,NA,1462.20911363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.00000000,NA,0.04177740324657143,MS,NA,NA,NA,NA,NA,NA,1,14.81719947,NA,92.63298523234283,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00020744,NA,NA
0.44089803,NA,716.6411402035856,0.04023627,NA,NA,2.98611011,0.00263056,0.07790828,1.29600626,951.1716629889547,NA,778.53214186,15.53876083,0.00034124,NA,25.95435266,0.06566497,0.02843064,6.48003129,1.85340502,NA,0.88274407,4.03489304,423.00000000,48.88078072,0.022243775481714283,MS,0.00030433,NA,0.06820817,1.61194199,0.26777002,1.11057439,1,1.58021908,NA,18.53407390932787,NA,1.38949248,227.81377700061444,NA,NA,0.00000000,roots,NA,NA,0.00104769,0.19194208,0.25030640
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942.8039982529447,NA,1451.40798721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.00000000,NA,0.04146879963457143,MS,NA,NA,NA,NA,NA,NA,1,14.38905571,NA,89.72953848302852,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00020145,NA,NA
0.43463989,NA,725.7822305827581,0.04028917,NA,NA,2.95485090,0.00251599,0.07881709,1.21942188,941.8078610333165,NA,772.14283245,15.62032248,0.00034180,NA,26.00755761,0.06044589,0.02867885,6.09710940,1.85295423,NA,0.87699809,4.04019751,424.00000000,49.58615326,0.022061223784285714,MS,0.00030539,NA,0.06832098,1.61321076,0.27257482,1.09481080,1,1.59313486,NA,18.654707353436674,NA,1.39131918,228.63141717229465,NA,NA,0.00000000,roots,NA,NA,0.00105831,0.19209178,0.25065940
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.4281158239347,NA,1440.60572250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.00000000,NA,0.0411601635,MS,NA,NA,NA,NA,NA,NA,1,13.97160814,NA,86.90672257623582,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00019560,NA,NA
0.42855287,NA,734.5976484767646,0.04034171,NA,NA,2.92464519,0.00247274,0.07957615,1.17961410,932.4558217871619,NA,765.73950913,15.70194118,0.00034237,NA,26.05992585,0.05720200,0.02888827,5.89807051,1.85248767,NA,0.87140754,4.04546665,425.00000000,50.27141140,0.02187827168942857,MS,0.00030602,NA,0.06843394,1.61440079,0.27691263,1.07947827,1,1.60516140,NA,18.764506617622775,NA,1.39313371,229.44669238684781,NA,NA,0.00000000,roots,NA,NA,0.00106864,0.19223036,0.25101060
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924.0437550497747,NA,1429.72414964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.00000000,NA,0.04084926141828571,MS,NA,NA,NA,NA,NA,NA,1,13.67473945,NA,84.84584449476866,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00019145,NA,NA
0.42270730,NA,742.9698243717015,0.04039392,NA,NA,2.89598306,0.00236784,0.08270614,1.11401192,923.117278805912,NA,759.32348442,15.78269610,0.00034293,NA,26.10910573,0.05327539,0.03001467,5.57005958,1.85200432,NA,0.86604530,4.05070188,426.00000000,50.92838227,0.021694956697714287,MS,0.00031632,NA,0.06854704,1.61549992,0.28997846,1.06475390,1,1.61394736,NA,18.836085234315004,NA,1.39493656,230.24620902667715,NA,NA,0.00000000,roots,NA,NA,0.00107852,0.19234045,0.25135985
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916.0531712230307,NA,1420.91894788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.00000000,NA,0.04059768422514285,MS,NA,NA,NA,NA,NA,NA,1,14.74902190,NA,91.28214365729606,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00020649,NA,NA
0.42056800,NA,744.9723738422894,0.04044577,NA,NA,2.89272574,0.00636661,0.18996914,3.17321050,913.7812933671947,NA,752.88586319,15.81986971,0.00034350,NA,26.04616483,0.16468832,0.07383321,15.86605252,1.85144498,NA,0.86435043,4.05590185,427.00000000,51.15001923,0.02151102466257143,MS,0.00077630,NA,0.06866029,1.61571027,0.71474013,1.05936523,1,1.51056069,NA,17.60039976527917,NA,1.39672727,230.40784869973606,NA,NA,0.00000000,roots,NA,NA,0.00108075,0.19162029,0.25169909
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916.4257439279083,NA,1425.12469341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.00000000,NA,0.04071784838314286,MS,NA,NA,NA,NA,NA,NA,1,14.82605365,NA,91.52531154784461,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00020756,NA,NA
0.42081139,NA,743.6238732608172,0.04049724,NA,NA,2.90292807,0.02469552,0.23011354,13.29273335,906.9231174750767,NA,748.46928319,15.83377307,0.00034407,NA,25.96662346,0.69144398,0.09724172,66.46366677,1.85099855,NA,0.86429433,4.06106309,428.00000000,51.14175030,0.021384836662571433,MS,0.00102153,NA,0.06877368,1.61547767,0.94036695,1.05997831,1,1.39052208,NA,16.175049292112913,NA,1.39850464,230.2301268450372,NA,NA,0.00000000,roots,NA,NA,0.00107952,0.19084437,0.25205398
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928.028358759167,NA,1446.76428713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.00000000,NA,0.04133612248942856,MS,NA,NA,NA,NA,NA,NA,1,15.39735160,NA,94.8158030940516,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00021556,NA,NA
0.42899868,NA,730.1753409158708,0.04055254,NA,NA,2.96175302,0.05067997,0.36923623,32.52873386,905.0903257880065,NA,748.18998532,15.75930241,0.00034463,NA,25.78233851,1.73095354,0.18525255,162.64366929,1.85074481,NA,0.87222716,4.06660876,429.00000000,50.29975665,0.021376856723428574,MS,0.00195528,NA,0.06888723,1.61359212,1.77029902,1.08060120,1,1.16568459,NA,13.537308322602026,NA,1.40041440,228.76957616092272,NA,NA,0.00000000,roots,NA,NA,0.00106515,0.18943892,0.25243552
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.0979605968394,NA,1477.15885218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.00000000,NA,0.04220453863371429,MS,NA,NA,NA,NA,NA,NA,1,16.22258932,NA,99.64167778524903,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00022712,NA,NA
0.44281069,NA,709.007768152791,0.04061635,NA,NA,3.05124435,0.06599328,0.41184271,51.40512440,909.54271004587,NA,753.11184185,15.62248703,0.00034520,NA,25.62410624,2.82273034,0.24696347,257.02562199,1.85080160,NA,0.88523330,4.07300786,430.00000000,48.92221665,0.021517481195714283,MS,0.00262944,NA,0.06900096,1.61054233,2.31548620,1.11539218,1,0.96683597,NA,11.209536447029143,NA,1.40261805,226.40970545917043,NA,NA,0.00000000,roots,NA,NA,0.00104365,0.18839919,0.25286002
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963.4930110227353,NA,1509.78426020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.00000000,NA,0.04313669314857143,MS,NA,NA,NA,NA,NA,NA,1,17.13360970,NA,104.96723995162293,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00023987,NA,NA
0.45896666,NA,685.5446234523414,0.04069102,NA,NA,3.14938887,0.07304671,0.40739570,65.13765270,919.3483092307124,NA,762.48788717,15.45888979,0.00034577,NA,25.55303099,3.69603508,0.27333622,325.68826350,1.85114820,NA,0.90095787,4.08049537,431.00000000,47.38134124,0.021785368204857145,MS,0.00294103,NA,0.06911489,1.60698684,2.50830164,1.15608731,1,0.85506970,NA,9.897371753033246,NA,1.40519652,223.66945516371365,NA,NA,0.00000000,roots,NA,NA,0.00102108,0.18814291,0.25332498
