Tillers_Photosynthesis_An,sum_N_g,sum_dry_mass,sum_dry_mass_stem,Cont_WSC_DM_laminae,mstruct_laminae,Cont_WSC_DM,N_content_mstruct_shoot,N_content_mstruct,sum_respi_roots,NS,N_content_roots,Cont_WSC_DM_roots,mstruct_stem,N_content_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM_stem,Total_Photosynthesis,N_content_mstruct_roots,N_content_total_DM_shoot,C_N_ratio,t,Tillers_Photosynthesis,mstruct_shoot,axis,sum_respi_shoot,dry_mass_phloem,mstruct,C_respired_roots,sum_C_g,C_respired_shoot,Total_Transpiration,plant,NS_shoot,N_content,sum_dry_mass_roots,shoot_roots_ratio,NS_roots,sum_N_g_shoot,sum_dry_mass_shoot,sum_NSC_g,senesced_mstruct,NNI,C_N_ratio_shoot,sum_dry_mass_laminae,C_exudated,NS_stem,NS_laminae,shoot_roots_mstruct_ratio
250.74002099,0.04706117,1.95648234,1.21921391,1.9929649040162245,0.36836602,6.471202532920815,3.73890373,3.05878620,0.48642684,21.36106508,0.50995539,1.3317650352517512,0.84538083,2.78927569,7.512079347488811,9.357925865649701,72.21086855,0.51732977,2.76224023,17.86397403,1561.00000000,251.43685857,1.21374686,MS,5.90606657,0.01474380,1.53855683,0.48642684,0.84069944,34.88537335,0.01065417,1,25.39856885,2.40539689,0.32950705,4.93760398,1.42547040,0.04538083,1.62697530,0.16373443,0.00964304,0.96929847,15.33423483,0.40776139,0.32098356,30.66181214,9.66137633,3.73679007
229.27196754,0.04706550,1.96174966,1.22309472,2.2198730320724067,0.36848658,6.6040990043984085,3.73223424,3.05439413,0.48512830,21.45219476,0.50843933,1.4770468920078388,0.84761470,2.78150724,7.6409084289875375,9.452242344328376,65.92714836,0.51653454,2.75468056,17.91060375,1562.00000000,230.01211993,1.21610128,MS,6.48996936,0.01690382,1.54091128,0.48512830,0.84297160,35.63625189,0.00890586,1,25.47340100,2.39915955,0.32998154,4.94502846,1.56721547,0.04538775,1.63176812,0.16497063,0.00973004,0.96785641,15.37746262,0.40867340,0.54186035,30.69917771,9.83347933,3.74403868
212.70029295,0.04706975,1.96653083,1.22671273,2.406421209273672,0.36859464,6.713827602091152,3.72555241,3.05003151,0.49243644,21.52400189,0.50722738,1.6089196135886232,0.84985003,2.77448683,7.744771300843109,9.526388575411909,61.09213219,0.51598149,2.74783531,17.95289101,1563.00000000,213.48290685,1.21844468,MS,7.00665303,0.01874694,1.54325470,0.49243644,0.84503817,36.02106411,0.00836416,1,25.52817610,2.39354267,0.33041584,4.95168455,1.69659428,0.04539379,1.63611499,0.16600610,0.00981702,0.96654945,15.41684970,0.40940226,0.75844007,30.72134900,9.96760907,3.75125335
183.59555301,0.04707431,1.97047524,1.22983769,2.5316369499106712,0.36869843,6.783720156563327,3.71884336,3.04570840,0.50767884,21.56233477,0.50646730,1.715001523602985,0.85208632,2.76873216,7.806205308124013,9.564062832337513,52.66799576,0.51575905,2.74220475,17.98754713,1564.00000000,184.51362610,1.22078475,MS,7.33531279,0.02009053,1.54559472,0.50767884,0.84675137,36.30884118,0.00695557,1,25.54856730,2.38898256,0.33076905,4.95725402,1.80156747,0.04539907,1.63970619,0.16668969,0.00990399,0.96547990,15.44949941,0.40986850,0.94210812,30.71554627,10.04470344,3.75845780
103.29191311,0.04707919,1.97214193,1.23159756,2.5000020998348913,0.36880520,6.745748233114211,3.71204993,3.04141254,0.52955940,21.50979304,0.50656140,1.7436067672792674,0.85432306,2.76633733,7.754146369377879,9.501868907582098,29.78146090,0.51601154,2.73979519,18.00169855,1565.00000000,104.70100164,1.22312826,MS,7.32859679,0.02016733,1.54793828,0.52955940,0.84750537,36.34437234,0.00491689,1,25.47682876,2.38721100,0.33086950,4.96048266,1.83138115,0.04540313,1.64127242,0.16641252,0.00999095,0.96505196,15.46382305,0.40967486,1.00335875,30.63293700,9.97612087,3.76567281
41.72334236,0.04708427,1.97208077,1.23230799,2.3573628665929878,0.36892411,6.625519554740879,3.70520041,3.03711844,0.55287502,21.38789383,0.50723046,1.7035052928534788,0.85656009,2.76644023,7.617343443968176,9.363247899149599,12.57845072,0.51649453,2.73978113,18.00033447,1566.00000000,43.99259991,1.22548421,MS,7.11464935,0.01920261,1.55029419,0.55287502,0.84753264,36.27754287,0.00394459,1,25.33628625,2.38754277,0.33074236,4.96258894,1.79364528,0.04540665,1.64133840,0.16540320,0.01007788,0.96510500,15.46445621,0.40903041,0.90062832,30.49139498,9.80521197,3.77292611
0.00000000,0.04708947,1.97082467,1.23227226,2.1552646976089838,0.36901670,6.450798714395288,3.69844514,3.03289829,0.57251612,21.21963480,0.50823640,1.6151178945316111,0.85879615,2.76827594,7.424950780391076,9.170141524921451,0.00000026,0.51706776,2.74142702,17.98805601,1567.00000000,0.00000026,1.22781285,MS,6.30351266,0.01756883,1.55262283,0.57251612,0.84704807,35.14085746,0.00329747,1,25.15027690,2.38932835,0.33045407,4.96398970,1.70796794,0.04540998,1.64037060,0.16389402,0.01016482,0.96549368,15.45538284,0.40809834,0.70167766,30.30792154,9.57652471,3.78009536
0.00000000,0.04709494,1.96964902,1.23227440,1.958461645546413,0.36909645,6.28034573068191,3.69170628,3.02873585,0.58571720,21.05511087,0.50959213,1.5109578611516916,0.86103076,2.76985894,7.240659021859512,8.986380123132667,0.00000026,0.51792051,2.74282996,17.97638633,1568.00000000,0.00000026,1.23012722,MS,3.96228561,0.01583671,1.55493724,0.58571720,0.84659686,32.62984395,0.00224637,1,24.97076623,2.39103216,0.33011846,4.96649157,1.60804151,0.04541268,1.63953056,0.16242448,0.01025175,0.96582708,15.44772594,0.40725616,0.42139537,30.12670189,9.36995244,3.78722065
0.00000000,0.04710031,1.96849795,1.23227809,1.773804945170821,0.36914951,6.112185631588118,3.68509885,3.02463234,0.59293295,20.89276782,0.51082910,1.4073231999936608,0.86326472,2.77141993,7.0590139314409575,8.802212626881516,0.00000026,0.51864957,2.74421263,17.96496567,1569.00000000,0.00000026,1.23241423,MS,3.62559292,0.01419166,1.55722421,0.59293295,0.84615542,31.96544906,0.00224584,1,24.79387803,2.39270293,0.32978265,4.96907669,1.50785201,0.04541568,1.63871530,0.16097677,0.01033869,0.96615897,15.44017852,0.40643720,0.27691454,29.94562495,9.17428219,3.79426173
0.00000000,0.04710574,1.96735470,1.23225293,1.594284477818041,0.36921563,5.9436164409105245,3.67851242,3.02052163,0.59547274,20.72994201,0.51197661,1.3021796342091208,0.86549756,2.77298260,6.877167655441417,8.616308598020003,0.00000026,0.51927520,2.74559587,17.95360137,1570.00000000,0.00000026,1.23471319,MS,3.28533349,0.01258393,1.55952318,0.59547274,0.84571761,31.76859194,0.00224522,1,24.61673955,2.39436925,0.32944041,4.97180737,1.40553337,0.04541908,1.63791428,0.15952741,0.01042563,0.96649485,15.43262980,0.40566135,0.16285053,29.76299424,8.98427318,3.80133959
0.00000000,0.04711115,1.96622370,1.23220940,1.4208650631307027,0.36928178,5.775488379267676,3.67197399,3.01642369,0.59446136,20.56746400,0.51304213,1.1974468497175321,0.86772954,2.77454278,6.695776912976524,8.429162651607772,0.00000026,0.51981612,2.74697658,17.94235694,1571.00000000,0.00000026,1.23701133,MS,2.94263616,0.01102958,1.56182136,0.59446136,0.84528505,31.41668354,0.00224476,1,24.44002095,2.39602183,0.32909867,4.97457195,1.30315082,0.04542273,1.63712502,0.15808365,0.01051259,0.96683264,15.42509814,0.40491562,0.07556547,29.57937659,8.80031228,3.80841492
0.00000000,0.04711631,1.96510003,1.23213077,1.2524830944120557,0.36936007,5.607033163428098,3.66542933,3.01230161,0.59062576,20.40457326,0.51402880,1.0935907271551821,0.86995966,2.77609572,6.513834141262966,8.239861399883122,0.00000026,0.52027851,2.74835005,17.93128615,1572.00000000,0.00000026,1.23931974,MS,2.59876680,0.00952240,1.56412975,0.59062576,0.84485596,31.19460752,0.00224435,1,24.26274061,2.39765432,0.32875915,4.97732418,1.20122363,0.04542639,1.63634088,0.15663887,0.01059955,0.96716896,15.41761676,0.40421011,0.01203644,29.39388525,8.62176325,3.81552188
0.00000000,0.04712149,1.96397590,1.23200011,1.0875999841153905,0.36946440,5.437137423603293,3.65885399,3.00814438,0.58419596,20.24017705,0.51494781,0.9901501966230656,0.87218929,2.77766790,6.3300953505410495,8.047332527499599,0.00000026,0.52067191,2.74974275,17.92021907,1573.00000000,0.00000026,1.24165368,MS,2.25420520,0.00804954,1.56646375,0.58419596,0.84442742,31.15595781,0.00224412,1,24.08366376,2.39929063,0.32842057,4.98006355,1.09936895,0.04543030,1.63555533,0.15518337,0.01068652,0.96751133,15.41004752,0.40355522,0.00001044,29.20542103,8.44762400,3.82270745
0.00000000,0.04712654,1.96286156,1.23184042,0.9293838461640159,0.36956888,5.267558840214061,3.65230670,3.00399122,0.57583629,20.07599931,0.51580402,0.8891358150766461,0.87441859,2.77924071,6.146285062588193,7.852717237891715,0.00000026,0.52101263,2.75113342,17.90929732,1574.00000000,0.00000026,1.24398747,MS,1.90954865,0.00664166,1.56879748,0.57583629,0.84400320,30.80826160,0.00224285,1,23.90450924,2.40090997,0.32808997,4.98269303,0.99970960,0.04543424,1.63477159,0.15373230,0.01077349,0.96785410,15.40248192,0.40293117,0.00000000,29.01527069,8.27989899,3.82989252
0.00000000,0.04713143,1.96175734,1.23164406,0.7793957848726737,0.36967213,5.098390538161434,3.64578879,2.99984337,0.56582447,19.91212888,0.51659435,0.7916868243708637,0.87664754,2.78081799,5.962298124538941,7.655401038093632,0.00000026,0.52130383,2.75252947,17.89853205,1575.00000000,0.00000026,1.24631967,MS,1.56840106,0.00531339,1.57112965,0.56582447,0.84358341,30.44845181,0.00224254,1,23.72520324,2.40251069,0.32777112,4.98514399,0.90340412,0.04543818,1.63398622,0.15228636,0.01086047,0.96819772,15.39489906,0.40234216,0.00000000,28.82297971,8.11996309,3.83707272
0.00000000,0.04713617,1.96066735,1.23141333,0.6402763347976774,0.36976266,4.930408567742,3.63933524,2.99572355,0.55398197,19.74932747,0.51730743,0.69958212739558,0.87887605,2.78240365,5.778724683196566,7.455292169840301,0.00000026,0.52154349,2.75393322,17.88795045,1576.00000000,0.00000026,1.24863871,MS,1.24302062,0.00408779,1.57344875,0.55398197,0.84316955,29.96704804,0.00224219,1,23.54637682,2.40408829,0.32746978,4.98732296,0.81221604,0.04544215,1.63319756,0.15085210,0.01094746,0.96854310,15.38727241,0.40178424,0.00000000,28.62867171,7.96984321,3.84421241
0.00000000,0.04714067,1.95958108,1.23110602,0.5120840368776033,0.36986574,4.761858102844199,3.63286401,2.99157652,0.54070568,19.58586805,0.51793838,0.6131064678842176,0.88110435,2.78401122,5.593407408787829,7.249703284163625,0.00000026,0.52172822,2.75535856,17.87751007,1577.00000000,0.00000026,1.25097009,MS,0.93344554,0.00296446,1.57578015,0.54070568,0.84275776,29.80448551,0.00224201,1,23.36593909,2.40565029,0.32718671,4.98918297,0.72640202,0.04544604,1.63239437,0.14941450,0.01103445,0.96889200,15.37954171,0.40128834,0.00000000,28.42985617,7.83042963,3.85139009
1.07191121,0.04693393,1.95693036,1.23072599,0.40141138142318283,0.36995505,4.59516858955516,3.60954730,2.97408290,0.52649257,19.35852016,0.51872775,0.5354587673916215,0.88333253,2.77535248,5.409453312694729,7.034135128904349,1.05128688,0.52212763,2.75900717,17.93555256,1578.00000000,3.45359484,1.25328758,MS,1.67961565,0.00202336,1.57809759,0.52649257,0.84178598,30.38394578,0.00227645,1,23.11078770,2.39834446,0.32693892,4.98561462,0.65116022,0.04523801,1.62999144,0.14742304,0.01112144,0.96524990,15.43111699,0.39926545,0.00000000,28.22671056,7.34108072,3.85852499
63.64442415,0.04693808,1.95766937,1.23125635,0.4585157368970986,0.37006056,4.513512121911617,3.60337339,2.96995411,0.50970703,19.26976504,0.51792710,0.5433946892178281,0.88556051,2.77452490,5.309498163949472,6.883328137211466,18.46226797,0.52133940,2.75810524,17.94171128,1579.00000000,65.21229332,1.25562106,MS,1.49017079,0.00244590,1.58043105,0.50970703,0.84214944,30.38586206,0.00438991,1,23.00201497,2.39765093,0.32694999,4.98767217,0.65452597,0.04524472,1.63071938,0.14675978,0.01120845,0.96515252,15.43669838,0.39946303,0.00000000,28.07667485,7.36049948,3.86570914
97.91077358,0.04694183,1.95937678,1.23244950,0.5676445900207322,0.37016426,4.479779948331741,3.59720635,2.96580996,0.49177709,19.22094361,0.51689784,0.5811193570136587,0.88779179,2.77220920,5.260933055974667,6.783672228398398,27.96793383,0.52047617,2.75577487,17.95668846,1580.00000000,99.09560052,1.25795605,MS,1.45315239,0.00330500,1.58276604,0.49177709,0.84291988,30.36752916,0.00492810,1,22.93438499,2.39575330,0.32705859,4.99090454,0.68751213,0.04525127,1.63231819,0.14650283,0.01129549,0.96476476,15.45040066,0.39986869,0.00000000,27.96525996,7.42854665,3.87289792
168.52589972,0.04694558,1.96308223,1.23498621,0.7971153932183892,0.37025169,4.544506671016777,3.59121414,2.96171125,0.47446019,19.25540357,0.51517548,0.6789593709431893,0.89002111,2.76691901,5.318126991259141,6.785131098537192,47.71159787,0.51922077,2.75058406,17.98955260,1581.00000000,169.26417793,1.26027281,MS,1.90271528,0.00509566,1.58508287,0.47446019,0.84452991,30.60036639,0.00700223,1,22.95310423,2.39142179,0.32736052,4.99669825,0.77910913,0.04525910,1.63572172,0.14709345,0.01138253,0.96381063,15.48036463,0.40073550,0.00000000,27.93270857,7.60696523,3.88003056
193.54202254,0.04694923,1.96746973,1.23806744,1.0409786544986728,0.37035162,4.64136356579986,3.58518452,2.95759430,0.45833050,19.31703667,0.51342179,0.7936550227053282,0.89225124,2.76058393,5.41036827496669,6.827982838805767,54.72476638,0.51802299,2.74438883,18.02857038,1582.00000000,194.15373037,1.26260286,MS,2.68671956,0.00711403,1.58741287,0.45833050,0.84642755,31.54184593,0.00786870,1,23.00022729,2.38627472,0.32772091,5.00349152,0.88822361,0.04526664,1.63974882,0.14796589,0.01146958,0.96264960,15.51621528,0.40168138,0.00047942,27.93193580,7.79965267,3.88720416
202.11836456,0.04695276,1.97208071,1.24140007,1.277288012722329,0.37043777,4.749039747512532,3.57917098,2.95349911,0.44441298,19.38802038,0.51173811,0.9119613631084477,0.89448551,2.75390427,5.514819232417079,6.8890460372766,57.13394003,0.51691506,2.73786037,18.06963692,1583.00000000,202.68899980,1.26492328,MS,3.47924382,0.00914962,1.58973336,0.44441298,0.84841931,32.22092865,0.00840518,1,23.05748210,2.38087410,0.32809593,5.01068318,1.00151027,0.04527377,1.64398478,0.14893663,0.01155665,0.96141604,15.55414812,0.40258471,0.02858017,27.94542771,7.98513594,3.89434810
215.97343373,0.04695627,1.97705886,1.24502700,1.5223575876222635,0.37052327,4.8735868598104135,3.57315727,2.94940468,0.43300758,19.47335568,0.51003000,1.039397664798786,0.89672586,2.74669483,5.637614136905125,6.9714211025853885,61.02760370,0.51582853,2.73082130,18.11400098,1584.00000000,216.49734848,1.26724913,MS,4.25594534,0.01128646,1.59205910,0.43300758,0.85056587,33.06039066,0.00930893,1,23.12975266,2.37505662,0.32850278,5.01839307,1.12411839,0.04528080,1.64855608,0.15005987,0.01164373,0.96007676,15.59522200,0.40352908,0.11529984,27.97538829,8.17928809,3.90150875
231.31217510,0.04695974,1.98243947,1.24894097,1.7803979336804454,0.37061967,5.015916826159975,3.56711379,2.94528810,0.42457962,19.57372708,0.50826350,1.1790578935352618,0.89897249,2.73892516,5.779236969484067,7.07450890146262,65.33664957,0.51474415,2.72324387,18.16199040,1585.00000000,231.81301122,1.26959216,MS,5.06576426,0.01355269,1.59440218,0.42457962,0.85288230,34.07728211,0.01051251,1,23.21733143,2.36878544,0.32895154,5.02653961,1.25900554,0.04528780,1.65348793,0.15134534,0.01173082,0.95862582,15.63965951,0.40454696,0.25674967,28.02121847,8.38649124,3.90872228
212.89391016,0.04696329,1.98728345,1.25257752,1.9897015696004887,0.37070387,5.132339838350438,3.56100374,2.94119724,0.42206386,19.65209907,0.50698973,1.3030055851051139,0.90122665,2.73193271,5.893054078932374,7.15623184529832,60.16983104,0.51408370,2.71641336,18.20508391,1586.00000000,213.41878863,1.27193052,MS,5.58003822,0.01547452,1.59674057,0.42206386,0.85497061,34.53580983,0.00879966,1,23.28194759,2.36319025,0.32935487,5.03386692,1.37992471,0.04529349,1.65792858,0.15240476,0.01181792,0.95731264,15.67997580,0.40535106,0.42504414,28.05022942,8.54745387,3.91592143
198.50965614,0.04696692,1.99170486,1.25598090,2.1653802368662967,0.37077464,5.228450600670455,3.55488824,2.93713371,0.42689369,19.71334231,0.50596773,1.4149321181047103,0.90348860,2.72557732,5.985016696199878,7.219733514048353,56.13332210,0.51361892,2.71019454,18.24433081,1587.00000000,199.06112197,1.27426324,MS,6.03745662,0.01711554,1.59907321,0.42689369,0.85688002,34.92436402,0.00824952,1,23.32874810,2.35812649,0.32972177,5.04056223,1.48966443,0.04529863,1.66198309,0.15328781,0.01190501,0.95611728,15.71688931,0.40600218,0.59241389,28.06510073,8.67668785,3.92310324
173.56411948,0.04697081,1.99540010,1.25893126,2.2883559922236936,0.37085861,5.28882942969563,3.54869256,2.93306167,0.43830216,19.74411321,0.50531927,1.5039113875470291,0.90575741,2.72028441,6.038857326928705,7.249726504596015,49.14120414,0.51341876,2.70499663,18.27694664,1588.00000000,174.22164132,1.27661603,MS,6.33091558,0.01830823,1.60142600,0.43830216,0.85848305,35.45836079,0.00688384,1,23.34403830,2.35395466,0.33001623,5.04636968,1.57756041,0.04530318,1.66538387,0.15385561,0.01199209,0.95512312,15.74794717,0.40645261,0.73366060,28.05346562,8.75723257,3.93034681
102.39951017,0.04697483,1.99706610,1.26061391,2.274163846790967,0.37096654,5.251541193514785,3.54234877,2.92895558,0.45529027,19.69178146,0.50539304,1.5251693882057547,0.90803165,2.71789048,5.98942784834397,7.187052007794597,29.24213104,0.51360897,2.70258782,18.29133128,1589.00000000,103.47963270,1.27899819,MS,6.33116964,0.01836141,1.60380814,0.45529027,0.85923218,35.80862351,0.00490139,1,23.27433970,2.35219205,0.33009030,5.05005990,1.59964773,0.04530658,1.66697580,0.15355659,0.01207915,0.95468567,15.76263744,0.40636188,0.78067941,27.96909176,8.71030206,3.93768082
42.96139597,0.04697907,1.99707603,1.26127450,2.1607144355484085,0.37104885,5.137027143287194,3.53606954,2.92492369,0.47415210,19.57422842,0.50595152,1.488451503320021,0.91030493,2.71786253,5.8591976807412465,7.049223295833521,12.79698881,0.51399425,2.70245366,18.29078650,1590.00000000,44.81594513,1.28135379,MS,6.15109749,0.01750031,1.60616374,0.47415210,0.85928406,35.31161731,0.00394043,1,23.13888337,2.35239245,0.32997328,5.05223552,1.56475209,0.04530956,1.66710275,0.15257201,0.01216619,0.95470798,15.76387414,0.40582824,0.70867632,27.82658062,8.56997870,3.94493306
0.00000000,0.04698335,1.99606589,1.26953896,1.998648657388581,0.36332330,5.0023210000624,3.53141188,2.92196479,0.48970065,19.44469695,0.50674112,1.4123907211683269,0.91980361,2.71928216,5.712675083330781,6.8735145234010195,0.00000026,0.51440989,2.69150214,18.28077236,1591.00000000,0.00000026,1.28312691,MS,5.59814567,0.01607257,1.60793692,0.48970065,0.85889194,27.80554267,0.00400635,1,22.99730951,2.35379759,0.32972553,5.05371949,1.49078958,0.04531250,1.66634036,0.15139970,0.01225322,0.95501356,15.75654067,0.39680140,0.57405051,27.54821709,8.43699186,3.95039201
0.00000000,0.04660673,1.99182205,1.26953728,1.7607612148633565,0.36345362,4.798280821656474,3.49394784,2.89325002,0.49935117,19.12539898,0.50789947,1.2639544063480213,0.92261450,2.70268852,5.49816838618458,6.655272660498287,0.00000026,0.51481874,2.69683296,18.39390080,1592.00000000,0.00000026,1.28606812,MS,3.84430192,0.01359704,1.61087813,0.49935117,0.85727961,39.99575413,0.00295228,1,22.64656912,2.33990441,0.32923501,5.04984885,1.34402198,0.04493455,1.66258704,0.14849323,0.01234025,0.94824028,15.85783412,0.39304976,0.27978018,27.32671066,7.52987225,3.95944718
0.00000000,0.04661059,1.99032370,1.26955670,1.5139966877519833,0.36347294,4.586276829508589,3.48635983,2.88832548,0.50222432,18.91980879,0.50898307,1.1134681903190904,0.92547530,2.70448618,5.273356281223193,6.434218582403041,0.00000026,0.51513724,2.69835419,18.38007929,1593.00000000,0.00000026,1.28894824,MS,3.48856565,0.01117511,1.61375828,0.50222432,0.85670636,39.89644329,0.00296039,1,22.42664796,2.34185982,0.32873733,5.05444986,1.19466605,0.04493737,1.66158637,0.14665272,0.01250983,0.94861852,15.84878747,0.39202967,0.12569254,27.10248353,7.28432892,3.96831429
0.00000000,0.04661450,1.98884305,1.26956372,1.275116154142169,0.36348027,4.375358936091465,3.47885509,2.88344137,0.50071875,18.71519611,0.50999782,0.9649121619271785,0.92833688,2.70628326,5.049494483053731,6.212024447400004,0.00000026,0.51539356,2.69987503,18.36639875,1594.00000000,0.00000026,1.29181715,MS,3.11960621,0.00884383,1.61662718,0.50071875,0.85614043,39.39331301,0.00296068,1,22.20764628,2.34379966,0.32824649,5.05899265,1.04691640,0.04494045,1.66059656,0.14482447,0.01267941,0.94899888,15.83974730,0.39103284,0.02371332,26.87748825,7.04610128,3.97714686
0.00000000,0.04661821,1.98736844,1.26952002,1.043127573845846,0.36349954,4.163817972518367,3.47134703,2.87853990,0.49583238,18.50987900,0.51095182,0.818807855098539,0.93119939,2.70808538,4.8244427104456165,5.986323065062093,0.00000026,0.51559939,2.70139699,18.35285967,1595.00000000,0.00000026,1.29469892,MS,2.73972462,0.00659468,1.61950895,0.49583238,0.85557749,39.16722144,0.00296024,1,21.98747755,2.34572565,0.32776446,5.06340427,0.90139170,0.04494349,1.65960397,0.14299355,0.01284900,0.94937989,15.83069549,0.39008396,0.00001929,26.64949162,6.81505098,3.98601904
0.00000000,0.04661656,1.98586051,1.26940066,0.8205327023904779,0.36350490,3.9535077097312814,3.46356733,2.87339571,0.48829199,18.30489940,0.51187584,0.6769505024729475,0.93403582,2.70964765,4.600098426038775,5.7588045653133895,0.00000026,0.51579691,2.70265582,18.34132484,1596.00000000,0.00000026,1.29754072,MS,2.35307993,0.00445721,1.62235072,0.48829199,0.85500941,38.62316447,0.00295902,1,21.76714391,2.34742352,0.32729813,5.06743621,0.76019622,0.04494120,1.65856238,0.14117509,0.01304541,0.94966402,15.82325923,0.38916173,0.00000000,26.41914764,6.59284450,3.99476815
0.00000000,0.04661476,1.98436303,1.26923705,0.6067544749282626,0.36351086,3.743332265628141,3.45581698,2.86825750,0.47817857,18.09995255,0.51273541,0.5392885791728512,0.93687339,2.71121849,4.375138811160254,5.527947095804897,0.00000026,0.51594986,2.70392293,18.32994512,1597.00000000,0.00000026,1.30038424,MS,1.96123026,0.00242049,1.62519427,0.47817857,0.85444592,38.25107731,0.00295776,1,21.54623607,2.34910425,0.32684632,5.07124168,0.62301592,0.04493890,1.65751670,0.13936045,0.01324170,0.94994972,15.81578264,0.38827966,0.00000000,26.18609825,6.37911402,4.00352256
0.00000000,0.04661271,1.98286971,1.26899795,0.40377961001273915,0.36352857,3.5324650005613982,3.44806043,2.86309967,0.46586818,17.89422171,0.51351691,0.40726504434925637,0.93971202,2.71281082,4.148302291026672,5.291602955639799,0.00000026,0.51605199,2.70520928,18.31870966,1598.00000000,0.00000026,1.30324059,MS,1.62797720,0.00050149,1.62805050,0.46586818,0.85388473,38.07004950,0.00295654,1,21.32357077,2.35077027,0.32641351,5.07471698,0.49124580,0.04493652,1.65645620,0.13754251,0.01343806,0.95023878,15.80820007,0.38745825,0.00000000,25.94849988,6.17606627,4.01231645
0.00000000,0.04661540,1.98145299,1.26889569,0.2070970993422113,0.36346691,3.32659339831246,3.44085965,2.85834452,0.45103273,17.69408095,0.51421484,0.27821691927678344,0.94257617,2.71459523,3.92687356986014,5.060097199842054,0.00000026,0.51608349,2.70671188,18.30609792,1599.00000000,0.00000026,1.30604308,MS,1.61724146,-0.00135341,1.63085304,0.45103273,0.85334608,37.12500131,0.00295565,1,21.10706331,2.35258673,0.32599037,5.07825616,0.36208227,0.04493911,1.65546262,0.13577074,0.01352743,0.95061169,15.79927598,0.38656693,0.00000000,25.71681179,5.97568632,4.02094454
0.00000000,0.04661838,1.98004122,1.26879816,0.01064975458407809,0.36340212,3.120625027533409,3.43372052,2.85362335,0.43586724,17.49386296,0.51488142,0.1485813171075421,0.94544338,2.71639589,3.705460886260458,4.828573995739719,0.00000026,0.51607981,2.70823398,18.29340849,1600.00000000,0.00000026,1.30884550,MS,1.60579242,-0.00320047,1.63365556,0.43586724,0.85280898,37.08758278,0.00295480,1,20.89059432,2.35441439,0.32556601,5.08184248,0.23220925,0.04494210,1.65447520,0.13400054,0.01369706,0.95099143,15.79025228,0.38567705,0.00000000,25.48512366,5.77553781,4.02957242
0.00000000,0.04662108,1.97862904,1.26869732,-0.18596164150602001,0.36333838,2.9142986652173244,3.42659845,2.84889845,0.41777074,17.29323796,0.51550246,0.01838111671934955,0.94831162,2.71819060,3.483748658252532,4.596759149668383,0.00000026,0.51602649,2.70974803,18.28082862,1601.00000000,0.00000026,1.31164999,MS,1.59094696,-0.00504714,1.63646000,0.41777074,0.85227205,37.09587756,0.00295365,1,20.67379231,2.35623166,0.32514020,5.08546419,0.10154987,0.04494498,1.65348884,0.13222965,0.01386670,0.95136894,15.78127758,0.38479153,0.00000000,25.25312343,5.57526565,4.03820668
1.04898063,0.04662363,1.97724800,1.26862125,-0.38303511467263046,0.36328652,2.7073009029615873,3.41941092,2.84415662,0.40070875,17.09296518,0.51631602,-0.11248460171640857,0.95118115,2.71989409,3.2613827944601015,4.3642509351339775,0.86868129,0.51617062,2.71117559,18.26888765,1602.00000000,2.97909923,1.31446767,MS,2.17873509,-0.00686417,1.63927768,0.40070875,0.85176177,37.84166228,0.00298681,1,20.45723213,2.35800592,0.32471855,5.08911327,-0.02817035,0.04494705,1.65252946,0.13047959,0.01403634,0.95172099,15.77314114,0.38390821,0.00000000,25.02244832,5.37151604,4.04688153
57.63000982,0.04662597,1.97743781,1.26952309,-0.4577928180357727,0.36320716,2.57846027290079,3.41250443,2.83946512,0.37936485,16.95978317,0.51604869,-0.1838484557107275,0.95405146,2.71945345,3.1207021363027527,4.201526209289094,16.27862879,0.51551907,2.71054918,18.27140169,1603.00000000,58.69180097,1.31725862,MS,2.37788458,-0.00767477,1.64206861,0.37936485,0.85192176,37.72169091,0.00544379,1,20.30915970,2.35789799,0.32447667,5.09423730,-0.10273566,0.04495151,1.65296114,0.12941157,0.01420600,0.95167666,15.77732570,0.38343805,0.00000000,24.84961717,5.27618202,4.05547410
85.63851901,0.04662788,1.97846888,1.27096742,-0.48191397688260784,0.36314673,2.491427535333617,3.40554640,2.83472921,0.35545472,16.86099486,0.51561771,-0.226097995992001,0.95692259,2.71776262,3.0242573016308683,4.081298893460638,23.83225376,0.51485540,2.70873388,18.28127558,1604.00000000,86.36453002,1.32006932,MS,1.86895914,-0.00803714,1.64487932,0.35545472,0.85241704,37.44970663,0.00594644,1,20.19598919,2.35676566,0.32432981,5.10017590,-0.14806286,0.04495557,1.65413907,0.12867014,0.01437574,0.95138446,15.78820882,0.38317165,0.00000000,24.70911734,5.22609547,4.06412746
140.79453178,0.04662964,1.98107785,1.27344100,-0.40217976231255725,0.36305562,2.48371190565393,3.39873961,2.83005055,0.33217573,16.83007949,0.51465020,-0.20922746567414188,0.95979523,2.71383412,3.010971021748395,4.038220522423538,38.81228795,0.51395575,2.70477701,18.30539899,1605.00000000,141.14672005,1.32285085,MS,1.88328477,-0.00745807,1.64766085,0.33217573,0.85357409,37.11602887,0.00795834,1,20.15174943,2.35375079,0.32437173,5.10743065,-0.13511938,0.04496026,1.65670612,0.12860331,0.01454549,0.95066061,15.81178911,0.38326512,0.00000000,24.62978419,5.27298060,4.07269103
