t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC
3995,151,23,4.4,0,5.466,0.99,400,2.9,80
3996,151,24,4.3,0,5.445,0.98,400,4.6,80
3997,152,1,4.5,0,5.385,0.96,400,4.6,80
3998,152,2,4.5,0,5.346,0.96,400,4.6,80
3999,152,3,5.1,0,5.347,0.96,400,4.6,80
4000,152,4,5.5,0,5.401,0.95,400,4.6,80
4001,152,5,5.8,0,5.489,0.95,400,4.6,80
4002,152,6,6.2,0,5.6,0.94,400,4.6,80
4003,152,7,6.6,0,5.712,0.94,400,4.6,80
4004,152,8,7.1,0,5.84,0.93,400,4.6,80
4005,152,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4006,152,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4007,152,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4008,152,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4009,152,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4010,152,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4011,152,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4012,152,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4013,152,17,3.6,0,5.733,0.97,400,2.9,80
4014,152,18,3.7,0,5.59,0.98,400,2.9,80
4015,152,19,3.9,0,5.511,0.99,400,2.9,80
4016,152,20,3.9,0,5.48,0.99,400,2.9,80
4017,152,21,4.4,0,5.455,0.99,400,2.9,80
4018,152,22,4.7,0,5.45,0.99,400,2.9,80
4019,152,23,4.4,0,5.466,0.99,400,2.9,80
4020,152,24,4.3,0,5.445,0.98,400,4.6,80
4021,153,1,4.5,0,5.385,0.96,400,4.6,80
4022,153,2,4.5,0,5.346,0.96,400,4.6,80
4023,153,3,5.1,0,5.347,0.96,400,4.6,80
4024,153,4,5.5,0,5.401,0.95,400,4.6,80
4025,153,5,5.8,0,5.489,0.95,400,4.6,80
4026,153,6,6.2,0,5.6,0.94,400,4.6,80
4027,153,7,6.6,0,5.712,0.94,400,4.6,80
4028,153,8,7.1,0,5.84,0.93,400,4.6,80
4029,153,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4030,153,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4031,153,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4032,153,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4033,153,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4034,153,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4035,153,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4036,153,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4037,153,17,3.6,0,5.733,0.97,400,2.9,80
4038,153,18,3.7,0,5.59,0.98,400,2.9,80
4039,153,19,3.9,0,5.511,0.99,400,2.9,80
4040,153,20,3.9,0,5.48,0.99,400,2.9,80
4041,153,21,4.4,0,5.455,0.99,400,2.9,80
4042,153,22,4.7,0,5.45,0.99,400,2.9,80
4043,153,23,4.4,0,5.466,0.99,400,2.9,80
4044,153,24,4.3,0,5.445,0.98,400,4.6,80
4045,154,1,4.5,0,5.385,0.96,400,4.6,80
4046,154,2,4.5,0,5.346,0.96,400,4.6,80
4047,154,3,5.1,0,5.347,0.96,400,4.6,80
4048,154,4,5.5,0,5.401,0.95,400,4.6,80
4049,154,5,5.8,0,5.489,0.95,400,4.6,80
4050,154,6,6.2,0,5.6,0.94,400,4.6,80
4051,154,7,6.6,0,5.712,0.94,400,4.6,80
4052,154,8,7.1,0,5.84,0.93,400,4.6,80
4053,154,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4054,154,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4055,154,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4056,154,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4057,154,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4058,154,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4059,154,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4060,154,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4061,154,17,3.6,0,5.733,0.97,400,2.9,80
4062,154,18,3.7,0,5.59,0.98,400,2.9,80
4063,154,19,3.9,0,5.511,0.99,400,2.9,80
4064,154,20,3.9,0,5.48,0.99,400,2.9,80
4065,154,21,4.4,0,5.455,0.99,400,2.9,80
4066,154,22,4.7,0,5.45,0.99,400,2.9,80
4067,154,23,4.4,0,5.466,0.99,400,2.9,80
4068,154,24,4.3,0,5.445,0.98,400,4.6,80
4069,155,1,4.5,0,5.385,0.96,400,4.6,80
4070,155,2,4.5,0,5.346,0.96,400,4.6,80
4071,155,3,5.1,0,5.347,0.96,400,4.6,80
4072,155,4,5.5,0,5.401,0.95,400,4.6,80
4073,155,5,5.8,0,5.489,0.95,400,4.6,80
4074,155,6,6.2,0,5.6,0.94,400,4.6,80
4075,155,7,6.6,0,5.712,0.94,400,4.6,80
4076,155,8,7.1,0,5.84,0.93,400,4.6,80
4077,155,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4078,155,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4079,155,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4080,155,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4081,155,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4082,155,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4083,155,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4084,155,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4085,155,17,3.6,0,5.733,0.97,400,2.9,80
4086,155,18,3.7,0,5.59,0.98,400,2.9,80
4087,155,19,3.9,0,5.511,0.99,400,2.9,80
4088,155,20,3.9,0,5.48,0.99,400,2.9,80
4089,155,21,4.4,0,5.455,0.99,400,2.9,80
4090,155,22,4.7,0,5.45,0.99,400,2.9,80
4091,155,23,4.4,0,5.466,0.99,400,2.9,80
4092,155,24,4.3,0,5.445,0.98,400,4.6,80
4093,156,1,4.5,0,5.385,0.96,400,4.6,80
4094,156,2,4.5,0,5.346,0.96,400,4.6,80
4095,156,3,5.1,0,5.347,0.96,400,4.6,80
4096,156,4,5.5,0,5.401,0.95,400,4.6,80
4097,156,5,5.8,0,5.489,0.95,400,4.6,80
4098,156,6,6.2,0,5.6,0.94,400,4.6,80
4099,156,7,6.6,0,5.712,0.94,400,4.6,80
4100,156,8,7.1,0,5.84,0.93,400,4.6,80
4101,156,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4102,156,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4103,156,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4104,156,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4105,156,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4106,156,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4107,156,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4108,156,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4109,156,17,3.6,0,5.733,0.97,400,2.9,80
4110,156,18,3.7,0,5.59,0.98,400,2.9,80
4111,156,19,3.9,0,5.511,0.99,400,2.9,80
4112,156,20,3.9,0,5.48,0.99,400,2.9,80
4113,156,21,4.4,0,5.455,0.99,400,2.9,80
4114,156,22,4.7,0,5.45,0.99,400,2.9,80
4115,156,23,4.4,0,5.466,0.99,400,2.9,80
4116,156,24,4.3,0,5.445,0.98,400,4.6,80
4117,157,1,4.5,0,5.385,0.96,400,4.6,80
4118,157,2,4.5,0,5.346,0.96,400,4.6,80
4119,157,3,5.1,0,5.347,0.96,400,4.6,80
4120,157,4,5.5,0,5.401,0.95,400,4.6,80
4121,157,5,5.8,0,5.489,0.95,400,4.6,80
4122,157,6,6.2,0,5.6,0.94,400,4.6,80
4123,157,7,6.6,0,5.712,0.94,400,4.6,80
4124,157,8,7.1,0,5.84,0.93,400,4.6,80
4125,157,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4126,157,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4127,157,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4128,157,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4129,157,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4130,157,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4131,157,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4132,157,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4133,157,17,3.6,0,5.733,0.97,400,2.9,80
4134,157,18,3.7,0,5.59,0.98,400,2.9,80
4135,157,19,3.9,0,5.511,0.99,400,2.9,80
4136,157,20,3.9,0,5.48,0.99,400,2.9,80
4137,157,21,4.4,0,5.455,0.99,400,2.9,80
4138,157,22,4.7,0,5.45,0.99,400,2.9,80
4139,157,23,4.4,0,5.466,0.99,400,2.9,80
4140,157,24,4.3,0,5.445,0.98,400,4.6,80
4141,158,1,4.5,0,5.385,0.96,400,4.6,80
4142,158,2,4.5,0,5.346,0.96,400,4.6,80
4143,158,3,5.1,0,5.347,0.96,400,4.6,80
4144,158,4,5.5,0,5.401,0.95,400,4.6,80
4145,158,5,5.8,0,5.489,0.95,400,4.6,80
4146,158,6,6.2,0,5.6,0.94,400,4.6,80
4147,158,7,6.6,0,5.712,0.94,400,4.6,80
4148,158,8,7.1,0,5.84,0.93,400,4.6,80
4149,158,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4150,158,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4151,158,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4152,158,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4153,158,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4154,158,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4155,158,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4156,158,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4157,158,17,3.6,0,5.733,0.97,400,2.9,80
4158,158,18,3.7,0,5.59,0.98,400,2.9,80
4159,158,19,3.9,0,5.511,0.99,400,2.9,80
4160,158,20,3.9,0,5.48,0.99,400,2.9,80
4161,158,21,4.4,0,5.455,0.99,400,2.9,80
4162,158,22,4.7,0,5.45,0.99,400,2.9,80
4163,158,23,4.4,0,5.466,0.99,400,2.9,80
4164,158,24,4.3,0,5.445,0.98,400,4.6,80
4165,159,1,4.5,0,5.385,0.96,400,4.6,80
4166,159,2,4.5,0,5.346,0.96,400,4.6,80
4167,159,3,5.1,0,5.347,0.96,400,4.6,80
4168,159,4,5.5,0,5.401,0.95,400,4.6,80
4169,159,5,5.8,0,5.489,0.95,400,4.6,80
4170,159,6,6.2,0,5.6,0.94,400,4.6,80
4171,159,7,6.6,0,5.712,0.94,400,4.6,80
4172,159,8,7.1,0,5.84,0.93,400,4.6,80
4173,159,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4174,159,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4175,159,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4176,159,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4177,159,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4178,159,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4179,159,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4180,159,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4181,159,17,3.6,0,5.733,0.97,400,2.9,80
4182,159,18,3.7,0,5.59,0.98,400,2.9,80
4183,159,19,3.9,0,5.511,0.99,400,2.9,80
4184,159,20,3.9,0,5.48,0.99,400,2.9,80
4185,159,21,4.4,0,5.455,0.99,400,2.9,80
4186,159,22,4.7,0,5.45,0.99,400,2.9,80
4187,159,23,4.4,0,5.466,0.99,400,2.9,80
4188,159,24,4.3,0,5.445,0.98,400,4.6,80
4189,160,1,4.5,0,5.385,0.96,400,4.6,80
4190,160,2,4.5,0,5.346,0.96,400,4.6,80
4191,160,3,5.1,0,5.347,0.96,400,4.6,80
4192,160,4,5.5,0,5.401,0.95,400,4.6,80
4193,160,5,5.8,0,5.489,0.95,400,4.6,80
4194,160,6,6.2,0,5.6,0.94,400,4.6,80
4195,160,7,6.6,0,5.712,0.94,400,4.6,80
4196,160,8,7.1,0,5.84,0.93,400,4.6,80
4197,160,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4198,160,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4199,160,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4200,160,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4201,160,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4202,160,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4203,160,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4204,160,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4205,160,17,3.6,0,5.733,0.97,400,2.9,80
4206,160,18,3.7,0,5.59,0.98,400,2.9,80
4207,160,19,3.9,0,5.511,0.99,400,2.9,80
4208,160,20,3.9,0,5.48,0.99,400,2.9,80
4209,160,21,4.4,0,5.455,0.99,400,2.9,80
4210,160,22,4.7,0,5.45,0.99,400,2.9,80
4211,160,23,4.4,0,5.466,0.99,400,2.9,80
4212,160,24,4.3,0,5.445,0.98,400,4.6,80
4213,161,1,4.5,0,5.385,0.96,400,4.6,80
4214,161,2,4.5,0,5.346,0.96,400,4.6,80
4215,161,3,5.1,0,5.347,0.96,400,4.6,80
4216,161,4,5.5,0,5.401,0.95,400,4.6,80
4217,161,5,5.8,0,5.489,0.95,400,4.6,80
4218,161,6,6.2,0,5.6,0.94,400,4.6,80
4219,161,7,6.6,0,5.712,0.94,400,4.6,80
4220,161,8,7.1,0,5.84,0.93,400,4.6,80
4221,161,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4222,161,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4223,161,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4224,161,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4225,161,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4226,161,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4227,161,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4228,161,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4229,161,17,3.6,0,5.733,0.97,400,2.9,80
4230,161,18,3.7,0,5.59,0.98,400,2.9,80
4231,161,19,3.9,0,5.511,0.99,400,2.9,80
4232,161,20,3.9,0,5.48,0.99,400,2.9,80
4233,161,21,4.4,0,5.455,0.99,400,2.9,80
4234,161,22,4.7,0,5.45,0.99,400,2.9,80
4235,161,23,4.4,0,5.466,0.99,400,2.9,80
4236,161,24,4.3,0,5.445,0.98,400,4.6,80
4237,162,1,4.5,0,5.385,0.96,400,4.6,80
4238,162,2,4.5,0,5.346,0.96,400,4.6,80
4239,162,3,5.1,0,5.347,0.96,400,4.6,80
4240,162,4,5.5,0,5.401,0.95,400,4.6,80
4241,162,5,5.8,0,5.489,0.95,400,4.6,80
4242,162,6,6.2,0,5.6,0.94,400,4.6,80
4243,162,7,6.6,0,5.712,0.94,400,4.6,80
4244,162,8,7.1,0,5.84,0.93,400,4.6,80
4245,162,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4246,162,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4247,162,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4248,162,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4249,162,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4250,162,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4251,162,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4252,162,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4253,162,17,3.6,0,5.733,0.97,400,2.9,80
4254,162,18,3.7,0,5.59,0.98,400,2.9,80
4255,162,19,3.9,0,5.511,0.99,400,2.9,80
4256,162,20,3.9,0,5.48,0.99,400,2.9,80
4257,162,21,4.4,0,5.455,0.99,400,2.9,80
4258,162,22,4.7,0,5.45,0.99,400,2.9,80
4259,162,23,4.4,0,5.466,0.99,400,2.9,80
4260,162,24,4.3,0,5.445,0.98,400,4.6,80
4261,163,1,4.5,0,5.385,0.96,400,4.6,80
4262,163,2,4.5,0,5.346,0.96,400,4.6,80
4263,163,3,5.1,0,5.347,0.96,400,4.6,80
4264,163,4,5.5,0,5.401,0.95,400,4.6,80
4265,163,5,5.8,0,5.489,0.95,400,4.6,80
4266,163,6,6.2,0,5.6,0.94,400,4.6,80
4267,163,7,6.6,0,5.712,0.94,400,4.6,80
4268,163,8,7.1,0,5.84,0.93,400,4.6,80
4269,163,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4270,163,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4271,163,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4272,163,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4273,163,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4274,163,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4275,163,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4276,163,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4277,163,17,3.6,0,5.733,0.97,400,2.9,80
4278,163,18,3.7,0,5.59,0.98,400,2.9,80
4279,163,19,3.9,0,5.511,0.99,400,2.9,80
4280,163,20,3.9,0,5.48,0.99,400,2.9,80
4281,163,21,4.4,0,5.455,0.99,400,2.9,80
4282,163,22,4.7,0,5.45,0.99,400,2.9,80
4283,163,23,4.4,0,5.466,0.99,400,2.9,80
4284,163,24,4.3,0,5.445,0.98,400,4.6,80
4285,164,1,4.5,0,5.385,0.96,400,4.6,80
4286,164,2,4.5,0,5.346,0.96,400,4.6,80
4287,164,3,5.1,0,5.347,0.96,400,4.6,80
4288,164,4,5.5,0,5.401,0.95,400,4.6,80
4289,164,5,5.8,0,5.489,0.95,400,4.6,80
4290,164,6,6.2,0,5.6,0.94,400,4.6,80
4291,164,7,6.6,0,5.712,0.94,400,4.6,80
4292,164,8,7.1,0,5.84,0.93,400,4.6,80
4293,164,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4294,164,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4295,164,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4296,164,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4297,164,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4298,164,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4299,164,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4300,164,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4301,164,17,3.6,0,5.733,0.97,400,2.9,80
4302,164,18,3.7,0,5.59,0.98,400,2.9,80
4303,164,19,3.9,0,5.511,0.99,400,2.9,80
4304,164,20,3.9,0,5.48,0.99,400,2.9,80
4305,164,21,4.4,0,5.455,0.99,400,2.9,80
4306,164,22,4.7,0,5.45,0.99,400,2.9,80
4307,164,23,4.4,0,5.466,0.99,400,2.9,80
4308,164,24,4.3,0,5.445,0.98,400,4.6,80
4309,165,1,4.5,0,5.385,0.96,400,4.6,80
4310,165,2,4.5,0,5.346,0.96,400,4.6,80
4311,165,3,5.1,0,5.347,0.96,400,4.6,80
4312,165,4,5.5,0,5.401,0.95,400,4.6,80
4313,165,5,5.8,0,5.489,0.95,400,4.6,80
4314,165,6,6.2,0,5.6,0.94,400,4.6,80
4315,165,7,6.6,0,5.712,0.94,400,4.6,80
4316,165,8,7.1,0,5.84,0.93,400,4.6,80
4317,165,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4318,165,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4319,165,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4320,165,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4321,165,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4322,165,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4323,165,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4324,165,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4325,165,17,3.6,0,5.733,0.97,400,2.9,80
4326,165,18,3.7,0,5.59,0.98,400,2.9,80
4327,165,19,3.9,0,5.511,0.99,400,2.9,80
4328,165,20,3.9,0,5.48,0.99,400,2.9,80
4329,165,21,4.4,0,5.455,0.99,400,2.9,80
4330,165,22,4.7,0,5.45,0.99,400,2.9,80
4331,165,23,4.4,0,5.466,0.99,400,2.9,80
4332,165,24,4.3,0,5.445,0.98,400,4.6,80
4333,166,1,4.5,0,5.385,0.96,400,4.6,80
4334,166,2,4.5,0,5.346,0.96,400,4.6,80
4335,166,3,5.1,0,5.347,0.96,400,4.6,80
4336,166,4,5.5,0,5.401,0.95,400,4.6,80
4337,166,5,5.8,0,5.489,0.95,400,4.6,80
4338,166,6,6.2,0,5.6,0.94,400,4.6,80
4339,166,7,6.6,0,5.712,0.94,400,4.6,80
4340,166,8,7.1,0,5.84,0.93,400,4.6,80
4341,166,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4342,166,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4343,166,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4344,166,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4345,166,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4346,166,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4347,166,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4348,166,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4349,166,17,3.6,0,5.733,0.97,400,2.9,80
4350,166,18,3.7,0,5.59,0.98,400,2.9,80
4351,166,19,3.9,0,5.511,0.99,400,2.9,80
4352,166,20,3.9,0,5.48,0.99,400,2.9,80
4353,166,21,4.4,0,5.455,0.99,400,2.9,80
4354,166,22,4.7,0,5.45,0.99,400,2.9,80
4355,166,23,4.4,0,5.466,0.99,400,2.9,80
4356,166,24,4.3,0,5.445,0.98,400,4.6,80
4357,167,1,4.5,0,5.385,0.96,400,4.6,80
4358,167,2,4.5,0,5.346,0.96,400,4.6,80
4359,167,3,5.1,0,5.347,0.96,400,4.6,80
4360,167,4,5.5,0,5.401,0.95,400,4.6,80
4361,167,5,5.8,0,5.489,0.95,400,4.6,80
4362,167,6,6.2,0,5.6,0.94,400,4.6,80
4363,167,7,6.6,0,5.712,0.94,400,4.6,80
4364,167,8,7.1,0,5.84,0.93,400,4.6,80
4365,167,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4366,167,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4367,167,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4368,167,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4369,167,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4370,167,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4371,167,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4372,167,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4373,167,17,3.6,0,5.733,0.97,400,2.9,80
4374,167,18,3.7,0,5.59,0.98,400,2.9,80
4375,167,19,3.9,0,5.511,0.99,400,2.9,80
4376,167,20,3.9,0,5.48,0.99,400,2.9,80
4377,167,21,4.4,0,5.455,0.99,400,2.9,80
4378,167,22,4.7,0,5.45,0.99,400,2.9,80
4379,167,23,4.4,0,5.466,0.99,400,2.9,80
4380,167,24,4.3,0,5.445,0.98,400,4.6,80
4381,168,1,4.5,0,5.385,0.96,400,4.6,80
4382,168,2,4.5,0,5.346,0.96,400,4.6,80
4383,168,3,5.1,0,5.347,0.96,400,4.6,80
4384,168,4,5.5,0,5.401,0.95,400,4.6,80
4385,168,5,5.8,0,5.489,0.95,400,4.6,80
4386,168,6,6.2,0,5.6,0.94,400,4.6,80
4387,168,7,6.6,0,5.712,0.94,400,4.6,80
4388,168,8,7.1,0,5.84,0.93,400,4.6,80
4389,168,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4390,168,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4391,168,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4392,168,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4393,168,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4394,168,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4395,168,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4396,168,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4397,168,17,3.6,0,5.733,0.97,400,2.9,80
4398,168,18,3.7,0,5.59,0.98,400,2.9,80
4399,168,19,3.9,0,5.511,0.99,400,2.9,80
4400,168,20,3.9,0,5.48,0.99,400,2.9,80
4401,168,21,4.4,0,5.455,0.99,400,2.9,80
4402,168,22,4.7,0,5.45,0.99,400,2.9,80
4403,168,23,4.4,0,5.466,0.99,400,2.9,80
4404,168,24,4.3,0,5.445,0.98,400,4.6,80
4405,169,1,4.5,0,5.385,0.96,400,4.6,80
4406,169,2,4.5,0,5.346,0.96,400,4.6,80
4407,169,3,5.1,0,5.347,0.96,400,4.6,80
4408,169,4,5.5,0,5.401,0.95,400,4.6,80
4409,169,5,5.8,0,5.489,0.95,400,4.6,80
4410,169,6,6.2,0,5.6,0.94,400,4.6,80
4411,169,7,6.6,0,5.712,0.94,400,4.6,80
4412,169,8,7.1,0,5.84,0.93,400,4.6,80
4413,169,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4414,169,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4415,169,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4416,169,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4417,169,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4418,169,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4419,169,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4420,169,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4421,169,17,3.6,0,5.733,0.97,400,2.9,80
4422,169,18,3.7,0,5.59,0.98,400,2.9,80
4423,169,19,3.9,0,5.511,0.99,400,2.9,80
4424,169,20,3.9,0,5.48,0.99,400,2.9,80
4425,169,21,4.4,0,5.455,0.99,400,2.9,80
4426,169,22,4.7,0,5.45,0.99,400,2.9,80
4427,169,23,4.4,0,5.466,0.99,400,2.9,80
4428,169,24,4.3,0,5.445,0.98,400,4.6,80
4429,170,1,4.5,0,5.385,0.96,400,4.6,80
4430,170,2,4.5,0,5.346,0.96,400,4.6,80
4431,170,3,5.1,0,5.347,0.96,400,4.6,80
4432,170,4,5.5,0,5.401,0.95,400,4.6,80
4433,170,5,5.8,0,5.489,0.95,400,4.6,80
4434,170,6,6.2,0,5.6,0.94,400,4.6,80
4435,170,7,6.6,0,5.712,0.94,400,4.6,80
4436,170,8,7.1,0,5.84,0.93,400,4.6,80
4437,170,9,7.2,11.22222222,6.001,0.95,400,4.6,80
4438,170,10,7.7,33.66666667,6.203,0.95,400,4.6,80
4439,170,11,7.6,33.66666667,6.433,0.95,400,4.6,80
4440,170,12,5.2,516.2222222,5.84,0.95,400,2.9,80
4441,170,13,5.6,549.8888889,6.264,0.88,400,2.9,80
4442,170,14,4.8,392.7777778,5.415,0.92,400,2.9,80
4443,170,15,3.6,157.1111111,6.223,0.95,400,2.9,80
4444,170,16,3.5,22.44444444,5.957,0.96,400,2.9,80
4445,170,17,3.6,0,5.733,0.97,400,2.9,80
4446,170,18,3.7,0,5.59,0.98,400,2.9,80
4447,170,19,3.9,0,5.511,0.99,400,2.9,80
4448,170,20,3.9,0,5.48,0.99,400,2.9,80
4449,170,21,4.4,0,5.455,0.99,400,2.9,80
4450,170,22,4.7,0,5.45,0.99,400,2.9,80
4451,170,23,4.4,0,5.466,0.99,400,2.9,80
4452,170,24,4.3,0,5.445,0.98,400,4.6,80
4453,171,1,4.5,0,5.385,0.96,400,4.6,80
4454,171,2,4.5,0,5.346,0.96,400,4.6,80
