t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC_optimal,PARi,SRWC
1872,65,12,13,549.8888889,10,0.75,400,3,80,649.476191,80
1873,65,13,13,336.6666667,10,0.75,400,3,80,795.968254,80
1874,65,14,13,258.1111111,10,0.75,400,3,80,635.650793,80
1875,65,15,13,157.1111111,10,0.75,400,3,80,529.4444444,80
1876,65,16,13,134.6666667,10,0.75,400,3,80,379.3492063,80
1877,65,17,13,89.77777778,10,0.75,400,3,80,148.4920635,80
1878,65,18,13,11.22222222,10,0.75,400,3,80,52.9047619,80
1879,65,19,13,0,10,0.75,400,3,80,0,80
1880,65,20,7,0,10,0.75,400,3,80,0,80
1881,65,21,7,0,10,0.75,400,3,80,0,80
1882,65,22,7,0,10,0.75,400,3,80,0,80
1883,65,23,7,0,10,0.75,400,3,80,0,80
1884,65,24,7,0,10,0.75,400,3,80,0,80
1885,66,1,7,0,10,0.75,400,3,80,0,80
1886,66,2,7,0,10,0.75,400,3,80,0,80
1887,66,3,7,0,10,0.75,400,3,80,0,80
1888,66,4,7,0,10,0.75,400,3,80,0,80
1889,66,5,7,0,10,0.75,400,3,80,0,80
1890,66,6,7,0,10,0.75,400,3,80,3.206349206,80
1891,66,7,13,11.22222222,10,0.75,400,3,80,81.76190476,80
1892,66,8,13,112.2222222,10,0.75,400,3,80,138.2698413,80
1893,66,9,13,471.3333333,10,0.75,400,3,80,338.6666667,80
1894,66,10,13,460.1111111,10,0.75,400,3,80,474.3333333,80
1895,66,11,13,763.1111111,10,0.75,400,3,80,535.650794,80
1896,66,12,13,965.1111111,10,0.75,400,3,80,649.476191,80
1897,66,13,13,1043.666667,10,0.75,400,3,80,795.968254,80
1898,66,14,13,684.5555556,10,0.75,400,3,80,635.650793,80
1899,66,15,13,370.3333333,10,0.75,400,3,80,529.4444444,80
1900,66,16,13,482.5555556,10,0.75,400,3,80,379.3492063,80
1901,66,17,13,190.7777778,10,0.75,400,3,80,148.4920635,80
1902,66,18,13,11.22222222,10,0.75,400,3,80,52.9047619,80
1903,66,19,13,0,10,0.75,400,3,80,0,80
1904,66,20,7,0,10,0.75,400,3,80,0,80
1905,66,21,7,0,10,0.75,400,3,80,0,80
1906,66,22,7,0,10,0.75,400,3,80,0,80
1907,66,23,7,0,10,0.75,400,3,80,0,80
1908,66,24,7,0,10,0.75,400,3,80,0,80
1909,67,1,7,0,10,0.75,400,3,80,0,80
1910,67,2,7,0,10,0.75,400,3,80,0,80
1911,67,3,7,0,10,0.75,400,3,80,0,80
1912,67,4,7,0,10,0.75,400,3,80,0,80
1913,67,5,7,0,10,0.75,400,3,80,0,80
1914,67,6,7,0,10,0.75,400,3,80,3.206349206,80
1915,67,7,13,11.22222222,10,0.75,400,3,80,81.76190476,80
1916,67,8,13,89.77777778,10,0.75,400,3,80,138.2698413,80
1917,67,9,13,157.1111111,10,0.75,400,3,80,338.6666667,80
1918,67,10,13,258.1111111,10,0.75,400,3,80,474.3333333,80
1919,67,11,13,314.2222222,10,0.75,400,3,80,535.650794,80
1920,67,12,13,493.7777778,10,0.75,400,3,80,649.476191,80
1921,67,13,13,505,10,0.75,400,3,80,795.968254,80
1922,67,14,13,538.6666667,10,0.75,400,3,80,635.650793,80
1923,67,15,13,460.1111111,10,0.75,400,3,80,529.4444444,80
1924,67,16,13,168.3333333,10,0.75,400,3,80,379.3492063,80
1925,67,17,13,224.4444444,10,0.75,400,3,80,148.4920635,80
1926,67,18,13,44.88888889,10,0.75,400,3,80,52.9047619,80
1927,67,19,13,0,10,0.75,400,3,80,0,80
1928,67,20,7,0,10,0.75,400,3,80,0,80
1929,67,21,7,0,10,0.75,400,3,80,0,80
1930,67,22,7,0,10,0.75,400,3,80,0,80
1931,67,23,7,0,10,0.75,400,3,80,0,80
1932,67,24,7,0,10,0.75,400,3,80,0,80
1933,68,1,7,0,10,0.75,400,3,80,0,80
1934,68,2,7,0,10,0.75,400,3,80,0,80
1935,68,3,7,0,10,0.75,400,3,80,0,80
1936,68,4,7,0,10,0.75,400,3,80,0,80
1937,68,5,7,0,10,0.75,400,3,80,0,80
1938,68,6,7,0,10,0.75,400,3,80,3.206349206,80
1939,68,7,13,0,10,0.75,400,3,80,81.76190476,80
1940,68,8,13,44.88888889,10,0.75,400,3,80,138.2698413,80
1941,68,9,13,78.55555556,10,0.75,400,3,80,338.6666667,80
1942,68,10,13,101,10,0.75,400,3,80,474.3333333,80
1943,68,11,13,190.7777778,10,0.75,400,3,80,535.650794,80
1944,68,12,13,168.3333333,10,0.75,400,3,80,649.476191,80
1945,68,13,13,202,10,0.75,400,3,80,795.968254,80
1946,68,14,13,280.5555556,10,0.75,400,3,80,635.650793,80
1947,68,15,13,190.7777778,10,0.75,400,3,80,529.4444444,80
1948,68,16,13,258.1111111,10,0.75,400,3,80,379.3492063,80
1949,68,17,13,145.8888889,10,0.75,400,3,80,148.4920635,80
1950,68,18,13,11.22222222,10,0.75,400,3,80,52.9047619,80
1951,68,19,13,0,10,0.75,400,3,80,0,80
1952,68,20,7,0,10,0.75,400,3,80,0,80
1953,68,21,7,0,10,0.75,400,3,80,0,80
1954,68,22,7,0,10,0.75,400,3,80,0,80
1955,68,23,7,0,10,0.75,400,3,80,0,80
1956,68,24,7,0,10,0.75,400,3,80,0,80
1957,69,1,7,0,10,0.75,400,3,80,0,80
1958,69,2,7,0,10,0.75,400,3,80,0,80
1959,69,3,7,0,10,0.75,400,3,80,0,80
1960,69,4,7,0,10,0.75,400,3,80,0,80
1961,69,5,7,0,10,0.75,400,3,80,0,80
1962,69,6,7,0,10,0.75,400,3,80,3.206349206,80
1963,69,7,13,0,10,0.75,400,3,80,81.76190476,80
1964,69,8,13,89.77777778,10,0.75,400,3,80,138.2698413,80
1965,69,9,13,190.7777778,10,0.75,400,3,80,338.6666667,80
1966,69,10,13,168.3333333,10,0.75,400,3,80,474.3333333,80
1967,69,11,13,246.8888889,10,0.75,400,3,80,535.650794,80
1968,69,12,13,774.3333333,10,0.75,400,3,80,649.476191,80
1969,69,13,13,448.8888889,10,0.75,400,3,80,795.968254,80
1970,69,14,13,303,10,0.75,400,3,80,635.650793,80
1971,69,15,13,190.7777778,10,0.75,400,3,80,529.4444444,80
1972,69,16,13,67.33333333,10,0.75,400,3,80,379.3492063,80
1973,69,17,13,44.88888889,10,0.75,400,3,80,148.4920635,80
1974,69,18,13,11.22222222,10,0.75,400,3,80,52.9047619,80
1975,69,19,13,0,10,0.75,400,3,80,0,80
1976,69,20,7,0,10,0.75,400,3,80,0,80
1977,69,21,7,0,10,0.75,400,3,80,0,80
1978,69,22,7,0,10,0.75,400,3,80,0,80
1979,69,23,7,0,10,0.75,400,3,80,0,80
1980,69,24,7,0,10,0.75,400,3,80,0,80
1981,70,1,7,0,10,0.75,400,3,80,0,80
1982,70,2,7,0,10,0.75,400,3,80,0,80
1983,70,3,7,0,10,0.75,400,3,80,0,80
1984,70,4,7,0,10,0.75,400,3,80,0,80
1985,70,5,7,0,10,0.75,400,3,80,0,80
1986,70,6,7,0,10,0.75,400,3,80,3.206349206,80
1987,70,7,13,0,10,0.75,400,3,80,81.76190476,80
1988,70,8,13,89.77777778,10,0.75,400,3,80,138.2698413,80
1989,70,9,13,101,10,0.75,400,3,80,338.6666667,80
1990,70,10,13,157.1111111,10,0.75,400,3,80,474.3333333,80
1991,70,11,13,246.8888889,10,0.75,400,3,80,535.650794,80
1992,70,12,13,325.4444444,10,0.75,400,3,80,649.476191,80
1993,70,13,13,594.7777778,10,0.75,400,3,80,795.968254,80
1994,70,14,13,628.4444444,10,0.75,400,3,80,635.650793,80
1995,70,15,13,392.7777778,10,0.75,400,3,80,529.4444444,80
1996,70,16,13,303,10,0.75,400,3,80,379.3492063,80
1997,70,17,13,179.5555556,10,0.75,400,3,80,148.4920635,80
1998,70,18,13,22.44444444,10,0.75,400,3,80,52.9047619,80
1999,70,19,13,0,10,0.75,400,3,80,0,80
2000,70,20,7,0,10,0.75,400,3,80,0,80
2001,70,21,7,0,10,0.75,400,3,80,0,80
2002,70,22,7,0,10,0.75,400,3,80,0,80
2003,70,23,7,0,10,0.75,400,3,80,0,80
2004,70,24,7,0,10,0.75,400,3,80,0,80
2005,71,1,7,0,10,0.75,400,3,80,0,80
2006,71,2,7,0,10,0.75,400,3,80,0,80
2007,71,3,7,0,10,0.75,400,3,80,0,80
2008,71,4,7,0,10,0.75,400,3,80,0,80
2009,71,5,7,0,10,0.75,400,3,80,0,80
2010,71,6,7,0,10,0.75,400,3,80,3.206349206,80
2011,71,7,13,33.66666667,10,0.75,400,3,80,81.76190476,80
2012,71,8,13,291.7777778,10,0.75,400,3,80,138.2698413,80
2013,71,9,13,572.3333333,10,0.75,400,3,80,338.6666667,80
2014,71,10,13,628.4444444,10,0.75,400,3,80,474.3333333,80
2015,71,11,13,1268.111111,10,0.75,400,3,80,535.650794,80
2016,71,12,13,1245.666667,10,0.75,400,3,80,649.476191,80
2017,71,13,13,1178.333333,10,0.75,400,3,80,795.968254,80
2018,71,14,13,1088.555556,10,0.75,400,3,80,635.650793,80
2019,71,15,13,864.1111111,10,0.75,400,3,80,529.4444444,80
2020,71,16,13,617.2222222,10,0.75,400,3,80,379.3492063,80
2021,71,17,13,269.3333333,10,0.75,400,3,80,148.4920635,80
2022,71,18,13,44.88888889,10,0.75,400,3,80,52.9047619,80
2023,71,19,13,0,10,0.75,400,3,80,0,80
2024,71,20,7,0,10,0.75,400,3,80,0,80
2025,71,21,7,0,10,0.75,400,3,80,0,80
2026,71,22,7,0,10,0.75,400,3,80,0,80
2027,71,23,7,0,10,0.75,400,3,80,0,80
2028,71,24,7,0,10,0.75,400,3,80,0,80
2029,72,1,7,0,10,0.75,400,3,80,0,80
2030,72,2,7,0,10,0.75,400,3,80,0,80
2031,72,3,7,0,10,0.75,400,3,80,0,80
2032,72,4,7,0,10,0.75,400,3,80,0,80
2033,72,5,7,0,10,0.75,400,3,80,0,80
2034,72,6,7,0,10,0.75,400,3,80,3.206349206,80
2035,72,7,13,44.88888889,10,0.75,400,3,80,81.76190476,80
2036,72,8,13,258.1111111,10,0.75,400,3,80,138.2698413,80
2037,72,9,13,505,10,0.75,400,3,80,338.6666667,80
2038,72,10,13,830.4444444,10,0.75,400,3,80,474.3333333,80
2039,72,11,13,886.5555556,10,0.75,400,3,80,535.650794,80
2040,72,12,13,841.6666667,10,0.75,400,3,80,649.476191,80
2041,72,13,13,987.5555556,10,0.75,400,3,80,795.968254,80
2042,72,14,13,1032.444444,10,0.75,400,3,80,635.650793,80
2043,72,15,13,796.7777778,10,0.75,400,3,80,529.4444444,80
2044,72,16,13,460.1111111,10,0.75,400,3,80,379.3492063,80
2045,72,17,13,224.4444444,10,0.75,400,3,80,148.4920635,80
2046,72,18,13,33.66666667,10,0.75,400,3,80,52.9047619,80
2047,72,19,13,0,10,0.75,400,3,80,0,80
2048,72,20,7,0,10,0.75,400,3,80,0,80
2049,72,21,7,0,10,0.75,400,3,80,0,80
2050,72,22,7,0,10,0.75,400,3,80,0,80
2051,72,23,7,0,10,0.75,400,3,80,0,80
2052,72,24,7,0,10,0.75,400,3,80,0,80
2053,73,1,7,0,10,0.75,400,3,80,0,80
2054,73,2,7,0,10,0.75,400,3,80,0,80
2055,73,3,7,0,10,0.75,400,3,80,0,80
2056,73,4,7,0,10,0.75,400,3,80,0,80
2057,73,5,7,0,10,0.75,400,3,80,0,80
2058,73,6,7,0,10,0.75,400,3,80,3.206349206,80
2059,73,7,13,44.88888889,10,0.75,400,3,80,81.76190476,80
2060,73,8,13,336.6666667,10,0.75,400,3,80,138.2698413,80
2061,73,9,13,359.1111111,10,0.75,400,3,80,338.6666667,80
2062,73,10,13,864.1111111,10,0.75,400,3,80,474.3333333,80
2063,73,11,13,987.5555556,10,0.75,400,3,80,535.650794,80
2064,73,12,13,1155.888889,10,0.75,400,3,80,649.476191,80
2065,73,13,13,1189.555556,10,0.75,400,3,80,795.968254,80
2066,73,14,13,976.3333333,10,0.75,400,3,80,635.650793,80
2067,73,15,13,572.3333333,10,0.75,400,3,80,529.4444444,80
2068,73,16,13,314.2222222,10,0.75,400,3,80,379.3492063,80
2069,73,17,13,134.6666667,10,0.75,400,3,80,148.4920635,80
2070,73,18,13,22.44444444,10,0.75,400,3,80,52.9047619,80
2071,73,19,13,0,10,0.75,400,3,80,0,80
2072,73,20,7,0,10,0.75,400,3,80,0,80
2073,73,21,7,0,10,0.75,400,3,80,0,80
2074,73,22,7,0,10,0.75,400,3,80,0,80
2075,73,23,7,0,10,0.75,400,3,80,0,80
2076,73,24,7,0,10,0.75,400,3,80,0,80
2077,74,1,7,0,10,0.75,400,3,80,0,80
2078,74,2,7,0,10,0.75,400,3,80,0,80
2079,74,3,7,0,10,0.75,400,3,80,0,80
2080,74,4,7,0,10,0.75,400,3,80,0,80
2081,74,5,7,0,10,0.75,400,3,80,0,80
2082,74,6,7,0,10,0.75,400,3,80,3.206349206,80
2083,74,7,13,44.88888889,10,0.75,400,3,80,81.76190476,80
2084,74,8,13,235.6666667,10,0.75,400,3,80,138.2698413,80
2085,74,9,13,460.1111111,10,0.75,400,3,80,338.6666667,80
2086,74,10,13,998.7777778,10,0.75,400,3,80,474.3333333,80
2087,74,11,13,1212,10,0.75,400,3,80,535.650794,80
2088,74,12,13,1346.666667,10,0.75,400,3,80,649.476191,80
2089,74,13,13,1346.666667,10,0.75,400,3,80,795.968254,80
2090,74,14,13,1234.444444,10,0.75,400,3,80,635.650793,80
2091,74,15,13,987.5555556,10,0.75,400,3,80,529.4444444,80
2092,74,16,13,718.2222222,10,0.75,400,3,80,379.3492063,80
2093,74,17,13,381.5555556,10,0.75,400,3,80,148.4920635,80
2094,74,18,13,56.11111111,10,0.75,400,3,80,52.9047619,80
2095,74,19,13,0,10,0.75,400,3,80,0,80
2096,74,20,7,0,10,0.75,400,3,80,0,80
2097,74,21,7,0,10,0.75,400,3,80,0,80
2098,74,22,7,0,10,0.75,400,3,80,0,80
2099,74,23,7,0,10,0.75,400,3,80,0,80
2100,74,24,7,0,10,0.75,400,3,80,0,80
2101,75,1,7,0,10,0.75,400,3,80,0,80
2102,75,2,7,0,10,0.75,400,3,80,0,80
2103,75,3,7,0,10,0.75,400,3,80,0,80
2104,75,4,7,0,10,0.75,400,3,80,0,80
2105,75,5,7,0,10,0.75,400,3,80,0,80
2106,75,6,7,0,10,0.75,400,3,80,3.206349206,80
2107,75,7,13,67.33333333,10,0.75,400,3,80,81.76190476,80
2108,75,8,13,347.8888889,10,0.75,400,3,80,138.2698413,80
2109,75,9,13,673.3333333,10,0.75,400,3,80,338.6666667,80
2110,75,10,13,1010,10,0.75,400,3,80,474.3333333,80
2111,75,11,13,1212,10,0.75,400,3,80,535.650794,80
2112,75,12,13,1313,10,0.75,400,3,80,649.476191,80
2113,75,13,13,1324.222222,10,0.75,400,3,80,795.968254,80
2114,75,14,13,1200.777778,10,0.75,400,3,80,635.650793,80
2115,75,15,13,965.1111111,10,0.75,400,3,80,529.4444444,80
2116,75,16,13,662.1111111,10,0.75,400,3,80,379.3492063,80
2117,75,17,13,325.4444444,10,0.75,400,3,80,148.4920635,80
2118,75,18,13,56.11111111,10,0.75,400,3,80,52.9047619,80
2119,75,19,13,0,10,0.75,400,3,80,0,80
2120,75,20,7,0,10,0.75,400,3,80,0,80
2121,75,21,7,0,10,0.75,400,3,80,0,80
2122,75,22,7,0,10,0.75,400,3,80,0,80
2123,75,23,7,0,10,0.75,400,3,80,0,80
2124,75,24,7,0,10,0.75,400,3,80,0,80
2125,76,1,7,0,10,0.75,400,3,80,0,80
2126,76,2,7,0,10,0.75,400,3,80,0,80
2127,76,3,7,0,10,0.75,400,3,80,0,80
2128,76,4,7,0,10,0.75,400,3,80,0,80
2129,76,5,7,0,10,0.75,400,3,80,0,80
2130,76,6,7,0,10,0.75,400,3,80,3.206349206,80
2131,76,7,13,78.55555556,10,0.75,400,3,80,81.76190476,80
2132,76,8,13,336.6666667,10,0.75,400,3,80,138.2698413,80
2133,76,9,13,628.4444444,10,0.75,400,3,80,338.6666667,80
2134,76,10,13,909,10,0.75,400,3,80,474.3333333,80
2135,76,11,13,1144.666667,10,0.75,400,3,80,535.650794,80
2136,76,12,13,1290.555556,10,0.75,400,3,80,649.476191,80
2137,76,13,13,1290.555556,10,0.75,400,3,80,795.968254,80
2138,76,14,13,1178.333333,10,0.75,400,3,80,635.650793,80
